uid,namedLocation,domainID,siteID,plotID,subplotID,trapID,decimalLatitude,decimalLongitude,elevation,nlcdClass,plotType,geodeticDatum,coordinateUncertainty,elevationUncertainty,date,samplingProtocolVersion,targetTaxaPresent,trapType,trapPlacement,trapSize,remarks,recordedBy,publicationDate,release
a08e5672-9e24-4bbe-aa5c-9c9e6cf65775,SERC_054.basePlot.ltr,D02,SERC,SERC_054,21,SERC_054_053,38.889274,-76.556464,19.5,deciduousForest,tower,WGS84,20.2,0.3,2016-03-24,NEON.DOC.001710vE,Y,Ground,Random,1.5,,dsoteropoulous@neoninc.org,20220207T173437Z,PROVISIONAL
b09adcf5-3acb-4765-b2d9-1888356aaf14,SERC_053.basePlot.ltr,D02,SERC,SERC_053,41,SERC_053_920,38.890381,-76.556093,12,deciduousForest,tower,WGS84,20.4,0.5,2016-03-24,NEON.DOC.001710vE,Y,Ground,Random,1.5,,dsoteropoulous@neoninc.org,20220207T173437Z,PROVISIONAL
2d36b38a-f072-4b31-876c-21372699a67a,SERC_049.basePlot.ltr,D02,SERC,SERC_049,41,SERC_049_859,38.886494,-76.561509,4.8,deciduousForest,tower,WGS84,20.2,0.3,2016-03-24,NEON.DOC.001710vE,Y,Ground,Random,1.5,,dsoteropoulous@neoninc.org,20220207T173437Z,PROVISIONAL
924efa4c-8ea4-43e6-a7bb-b61ebc4e1ad3,SERC_044.basePlot.ltr,D02,SERC,SERC_044,23,SERC_044_295,38.890803,-76.553986,8.5,deciduousForest,tower,WGS84,20.4,0.4,2016-03-24,NEON.DOC.001710vE,Y,Ground,Random,1.5,,dsoteropoulous@neoninc.org,20220207T173437Z,PROVISIONAL
d2cbcd02-aec4-4e9d-99e9-529064d0214d,SERC_061.basePlot.ltr,D02,SERC,SERC_061,23,SERC_061_363,38.889755,-76.555089,7,deciduousForest,tower,WGS84,20.2,0.4,2016-03-24,NEON.DOC.001710vE,Y,Elevated,Random,0.5,,dsoteropoulous@neoninc.org,20220207T173437Z,PROVISIONAL
690f1bab-de6f-4523-8a4f-e0dd854c73ea,SERC_043.basePlot.ltr,D02,SERC,SERC_043,21,SERC_043_102,38.89274,-76.562166,9.4,deciduousForest,tower,WGS84,20.1,0.1,2016-03-24,NEON.DOC.001710vE,Y,Elevated,Random,0.5,,dsoteropoulous@neoninc.org,20220207T173437Z,PROVISIONAL
60623529-c96c-4774-9dfb-e20f0990c878,SERC_057.basePlot.ltr,D02,SERC,SERC_057,39,SERC_057_547,38.887087,-76.562841,0.9,deciduousForest,tower,WGS84,20.1,0.1,2016-03-24,NEON.DOC.001710vE,Y,Ground,Random,1.5,,dsoteropoulous@neoninc.org,20220207T173437Z,PROVISIONAL
decca452-a1cf-4825-b8c9-94f42b30ff00,SERC_067.basePlot.ltr,D02,SERC,SERC_067,39,SERC_067_657,38.890371,-76.564037,10.9,deciduousForest,tower,WGS84,20.2,0.3,2016-04-12,NEON.DOC.001710vE,Y,Elevated,Random,0.5,,dsoteropoulous@neoninc.org,20220207T173437Z,PROVISIONAL
a7a0fd76-a394-45bc-933f-fefb560d5e59,SERC_067.basePlot.ltr,D02,SERC,SERC_067,21,SERC_067_181,38.890371,-76.564037,10.9,deciduousForest,tower,WGS84,20.2,0.3,2016-04-12,NEON.DOC.001710vE,Y,Ground,Random,1.5,,dsoteropoulous@neoninc.org,20220207T173437Z,PROVISIONAL
34dc2d4c-6536-48d2-b5e6-fd989d803858,SERC_067.basePlot.ltr,D02,SERC,SERC_067,39,SERC_067_665,38.890371,-76.564037,10.9,deciduousForest,tower,WGS84,20.2,0.3,2016-04-12,NEON.DOC.001710vE,Y,Ground,Random,1.5,,dsoteropoulous@neoninc.org,20220207T173437Z,PROVISIONAL
c797530c-c43f-4355-914f-735de68adc48,SERC_067.basePlot.ltr,D02,SERC,SERC_067,21,SERC_067_187,38.890371,-76.564037,10.9,deciduousForest,tower,WGS84,20.2,0.3,2016-04-12,NEON.DOC.001710vE,Y,Elevated,Random,0.5,,dsoteropoulous@neoninc.org,20220207T173437Z,PROVISIONAL
93facb5c-b3c4-40fa-8e5a-bd705834feae,SERC_044.basePlot.ltr,D02,SERC,SERC_044,23,SERC_044_429,38.890803,-76.553986,8.5,deciduousForest,tower,WGS84,20.4,0.4,2016-07-14,NEON.DOC.001710vE,Y,Elevated,Random,0.5,,dsoteropoulos@neoninc.org,20220207T173437Z,PROVISIONAL
794e0faa-cbd4-42d1-a1e0-5e76c7d4f10c,SERC_051.basePlot.ltr,D02,SERC,SERC_051,39,SERC_051_618,38.882867,-76.558626,8,deciduousForest,tower,WGS84,20.1,0.1,2017-03-30,NEON.DOC.001710vE,Y,Ground,Random,1.5,,llemmon@field-ops.org,20220207T173437Z,PROVISIONAL
b0c8bfe9-cc9e-4c1e-9d93-4bdd179fd551,TREE_057.basePlot.ltr,D05,TREE,TREE_057,39,TREE_057_577,45.492749,-89.58023,464.5,mixedForest,tower,WGS84,20.1,0.2,2015-06-30,NEON.DOC.001710vB,Y,Elevated,Random,0.5,"",JPYATT@NEONINC.ORG,20220207T173520Z,PROVISIONAL
b6e640d0-61f9-4cf2-b429-4931f4971f87,TREE_057.basePlot.ltr,D05,TREE,TREE_057,23,TREE_057_439,45.492749,-89.58023,464.5,mixedForest,tower,WGS84,20.1,0.2,2015-06-30,NEON.DOC.001710vB,Y,Ground,Random,1.5,"",JPYATT@NEONINC.ORG,20220207T173520Z,PROVISIONAL
c572522a-0a66-40b6-8e8d-0ad8fb7860ed,TREE_057.basePlot.ltr,D05,TREE,TREE_057,23,TREE_057_415,45.492749,-89.58023,464.5,mixedForest,tower,WGS84,20.1,0.2,2015-06-30,NEON.DOC.001710vB,Y,Elevated,Random,0.5,"",JPYATT@NEONINC.ORG,20220207T173520Z,PROVISIONAL
a86b1d39-d48a-48e0-a988-4c6012f0e5e8,TREE_057.basePlot.ltr,D05,TREE,TREE_057,39,TREE_057_693,45.492749,-89.58023,464.5,mixedForest,tower,WGS84,20.1,0.2,2015-06-30,NEON.DOC.001710vB,Y,Ground,Random,1.5,"",JPYATT@NEONINC.ORG,20220207T173520Z,PROVISIONAL
103bf9f7-4da9-4687-9c44-b9e5bee81a0c,TREE_044.basePlot.ltr,D05,TREE,TREE_044,39,TREE_044_715,45.494656,-89.579161,462.5,deciduousForest,tower,WGS84,20.2,0.3,2015-07-27,NEON.DOC.001710vB,Y,Ground,Random,1.5,"",JPYATT@NEONINC.ORG,20220207T173520Z,PROVISIONAL
4cac08de-86fd-4455-a679-a1f9e27b7e9e,TREE_044.basePlot.ltr,D05,TREE,TREE_044,39,TREE_044_601,45.494656,-89.579161,462.5,deciduousForest,tower,WGS84,20.2,0.3,2015-07-27,NEON.DOC.001710vB,Y,Elevated,Random,0.5,"",JPYATT@NEONINC.ORG,20220207T173520Z,PROVISIONAL
1bb55793-c2b0-464d-afdc-08aad890e9a0,TREE_025.basePlot.ltr,D05,TREE,TREE_025,21,TREE_025_197,45.494325,-89.582222,462.3,mixedForest,tower,WGS84,20.2,0.2,2015-07-27,NEON.DOC.001710vB,Y,Ground,Random,1.5,"",JPYATT@NEONINC.ORG,20220207T173520Z,PROVISIONAL
cc7cafa4-5f8e-4fcd-9eaf-62aae773a54b,TREE_044.basePlot.ltr,D05,TREE,TREE_044,41,TREE_044_764,45.494656,-89.579161,462.5,deciduousForest,tower,WGS84,20.2,0.3,2015-07-27,NEON.DOC.001710vB,Y,Elevated,Random,0.5,Moved 0.5m N,JPYATT@NEONINC.ORG,20220207T173520Z,PROVISIONAL
92382171-9f96-4409-a5bb-ffbe1caa7f57,TREE_025.basePlot.ltr,D05,TREE,TREE_025,21,TREE_025_043,45.494325,-89.582222,462.3,mixedForest,tower,WGS84,20.2,0.2,2015-07-27,NEON.DOC.001710vB,Y,Elevated,Random,0.5,"",JPYATT@NEONINC.ORG,20220207T173520Z,PROVISIONAL
8f919c20-0549-488d-a6a0-0a468d5562bc,TREE_025.basePlot.ltr,D05,TREE,TREE_025,23,TREE_025_307,45.494325,-89.582222,462.3,mixedForest,tower,WGS84,20.2,0.2,2015-07-27,NEON.DOC.001710vB,Y,Elevated,Random,0.5,"",JPYATT@NEONINC.ORG,20220207T173520Z,PROVISIONAL
d969dcd8-be5f-46cb-8518-9bca9848cbeb,TREE_043.basePlot.ltr,D05,TREE,TREE_043,41,TREE_043_759,45.494978,-89.577266,466.7,mixedForest,tower,WGS84,20.2,0.2,2015-07-27,NEON.DOC.001710vB,Y,Ground,Random,1.5,"",JPYATT@NEONINC.ORG,20220207T173520Z,PROVISIONAL
8b2257c6-e167-4c81-bf67-603aa50d1dc7,TREE_025.basePlot.ltr,D05,TREE,TREE_025,23,TREE_025_382,45.494325,-89.582222,462.3,mixedForest,tower,WGS84,20.2,0.2,2015-07-27,NEON.DOC.001710vB,Y,Ground,Random,1.5,"",JPYATT@NEONINC.ORG,20220207T173520Z,PROVISIONAL
de848623-9e3c-4f50-b798-80bc7c09a7be,TREE_043.basePlot.ltr,D05,TREE,TREE_043,41,TREE_043_804,45.494978,-89.577266,466.7,mixedForest,tower,WGS84,20.2,0.2,2015-07-27,NEON.DOC.001710vB,Y,Elevated,Random,0.5,"",JPYATT@NEONINC.ORG,20220207T173520Z,PROVISIONAL
f5d1a8a2-f766-4055-b90b-73cbf0571705,TREE_043.basePlot.ltr,D05,TREE,TREE_043,39,TREE_043_613,45.494978,-89.577266,466.7,mixedForest,tower,WGS84,20.2,0.2,2015-07-27,NEON.DOC.001710vB,Y,Elevated,Random,0.5,"",JPYATT@NEONINC.ORG,20220207T173520Z,PROVISIONAL
2e827a16-2b7e-4dfa-9651-504976502529,TREE_048.basePlot.ltr,D05,TREE,TREE_048,39,TREE_048_644,45.495481,-89.579211,460.5,woodyWetlands,tower,WGS84,20.1,0.2,2015-07-27,NEON.DOC.001710vB,Y,Ground,Random,1.5,"",JPYATT@NEONINC.ORG,20220207T173520Z,PROVISIONAL
ec44da78-af3b-47b3-9e0e-b9cfe978a2e2,TREE_048.basePlot.ltr,D05,TREE,TREE_048,41,TREE_048_810,45.495481,-89.579211,460.5,woodyWetlands,tower,WGS84,20.1,0.2,2015-07-27,NEON.DOC.001710vB,Y,Elevated,Random,0.5,Moved 0.2m N,JPYATT@NEONINC.ORG,20220207T173520Z,PROVISIONAL
36485f4b-8b8b-4458-8b77-b541d81455f3,TREE_048.basePlot.ltr,D05,TREE,TREE_048,39,TREE_048_578,45.495481,-89.579211,460.5,woodyWetlands,tower,WGS84,20.1,0.2,2015-07-27,NEON.DOC.001710vB,Y,Elevated,Random,0.5,"",JPYATT@NEONINC.ORG,20220207T173520Z,PROVISIONAL
b5d3d419-80e1-44d3-98db-2365dfe5c564,TREE_048.basePlot.ltr,D05,TREE,TREE_048,41,TREE_048_960,45.495481,-89.579211,460.5,woodyWetlands,tower,WGS84,20.1,0.2,2015-07-27,NEON.DOC.001710vB,Y,Ground,Random,1.5,"",JPYATT@NEONINC.ORG,20220207T173520Z,PROVISIONAL
f9cf9fef-8201-4d93-92b4-0523d62d6c68,TREE_042.basePlot.ltr,D05,TREE,TREE_042,41,TREE_042_891,45.495221,-89.591099,465.5,deciduousForest,tower,WGS84,20.3,0.3,2015-07-28,NEON.DOC.001710vB,Y,Elevated,Random,0.5,"",JPYATT@NEONINC.ORG,20220207T173520Z,PROVISIONAL
93238ac3-465d-4dfd-b61c-86030beb8a5f,TREE_050.basePlot.ltr,D05,TREE,TREE_050,39,TREE_050_554,45.490088,-89.590099,467.6,evergreenForest,tower,WGS84,20.3,0.3,2015-07-28,NEON.DOC.001710vB,Y,Ground,Random,1.5,"",JPYATT@NEONINC.ORG,20220207T173520Z,PROVISIONAL
56980cc1-0f7a-470b-a937-c13cad635e4e,TREE_051.basePlot.ltr,D05,TREE,TREE_051,41,TREE_051_810,45.493514,-89.593697,462.6,deciduousForest,tower,WGS84,20.1,0.2,2015-07-28,NEON.DOC.001710vB,Y,Elevated,Random,0.5,"",JPYATT@NEONINC.ORG,20220207T173520Z,PROVISIONAL
5e2f7a88-ef2c-40be-b3a7-e5920c675090,TREE_049.basePlot.ltr,D05,TREE,TREE_049,23,TREE_049_440,45.493852,-89.591026,468.3,deciduousForest,tower,WGS84,20.2,0.3,2015-07-28,NEON.DOC.001710vB,Y,Ground,Random,1.5,"",JPYATT@NEONINC.ORG,20220207T173520Z,PROVISIONAL
f46132c7-1f22-4e11-8c97-3cdde8470698,TREE_050.basePlot.ltr,D05,TREE,TREE_050,41,TREE_050_763,45.490088,-89.590099,467.6,evergreenForest,tower,WGS84,20.3,0.3,2015-07-28,NEON.DOC.001710vB,Y,Ground,Random,1.5,"",JPYATT@NEONINC.ORG,20220207T173520Z,PROVISIONAL
68e1b618-c271-4ff5-925a-a8e8916697fc,TREE_050.basePlot.ltr,D05,TREE,TREE_050,41,TREE_050_938,45.490088,-89.590099,467.6,evergreenForest,tower,WGS84,20.3,0.3,2015-07-28,NEON.DOC.001710vB,Y,Elevated,Random,0.5,"",JPYATT@NEONINC.ORG,20220207T173520Z,PROVISIONAL
99213c67-9da9-4e81-9084-9a4144dd20df,TREE_050.basePlot.ltr,D05,TREE,TREE_050,39,TREE_050_523,45.490088,-89.590099,467.6,evergreenForest,tower,WGS84,20.3,0.3,2015-07-28,NEON.DOC.001710vB,Y,Elevated,Random,0.5,"",JPYATT@NEONINC.ORG,20220207T173520Z,PROVISIONAL
58f4d027-fea9-4655-b076-ca41af521cdd,TREE_051.basePlot.ltr,D05,TREE,TREE_051,39,TREE_051_644,45.493514,-89.593697,462.6,deciduousForest,tower,WGS84,20.1,0.2,2015-07-28,NEON.DOC.001710vB,Y,Ground,Random,1.5,"",JPYATT@NEONINC.ORG,20220207T173520Z,PROVISIONAL
32b501c1-daa9-478a-9bf1-d237130d91ee,TREE_046.basePlot.ltr,D05,TREE,TREE_046,23,TREE_046_454,45.49355,-89.592162,465.5,deciduousForest,tower,WGS84,20.2,0.3,2015-07-28,NEON.DOC.001710vB,Y,Ground,Random,1.5,"",JPYATT@NEONINC.ORG,20220207T173520Z,PROVISIONAL
e60ab54b-9eec-4d54-af17-60d17759d96c,TREE_049.basePlot.ltr,D05,TREE,TREE_049,21,TREE_049_066,45.493852,-89.591026,468.3,deciduousForest,tower,WGS84,20.2,0.3,2015-07-28,NEON.DOC.001710vB,Y,Elevated,Random,0.5,"",JPYATT@NEONINC.ORG,20220207T173520Z,PROVISIONAL
2feb2612-20f0-4b3d-a5d7-2bdb5bb718da,TREE_051.basePlot.ltr,D05,TREE,TREE_051,39,TREE_051_578,45.493514,-89.593697,462.6,deciduousForest,tower,WGS84,20.1,0.2,2015-07-28,NEON.DOC.001710vB,Y,Elevated,Random,0.5,"",JPYATT@NEONINC.ORG,20220207T173520Z,PROVISIONAL
404efcb0-b502-48b0-95c5-9ae6390674bc,TREE_046.basePlot.ltr,D05,TREE,TREE_046,39,TREE_046_507,45.49355,-89.592162,465.5,deciduousForest,tower,WGS84,20.2,0.3,2015-07-28,NEON.DOC.001710vB,Y,Ground,Random,1.5,"",JPYATT@NEONINC.ORG,20220207T173520Z,PROVISIONAL
bb5a169d-aa02-4107-ad74-4b6cf2b4ef9a,TREE_049.basePlot.ltr,D05,TREE,TREE_049,21,TREE_049_087,45.493852,-89.591026,468.3,deciduousForest,tower,WGS84,20.2,0.3,2015-07-28,NEON.DOC.001710vB,Y,Ground,Random,1.5,"",JPYATT@NEONINC.ORG,20220207T173520Z,PROVISIONAL
04d84020-9e35-4e94-b413-d6552c534a46,TREE_046.basePlot.ltr,D05,TREE,TREE_046,39,TREE_046_663,45.49355,-89.592162,465.5,deciduousForest,tower,WGS84,20.2,0.3,2015-07-28,NEON.DOC.001710vB,Y,Elevated,Random,0.5,"",JPYATT@NEONINC.ORG,20220207T173520Z,PROVISIONAL
3c8b9bbd-7ec3-4080-89d3-07a8bf8edca4,TREE_049.basePlot.ltr,D05,TREE,TREE_049,23,TREE_049_313,45.493852,-89.591026,468.3,deciduousForest,tower,WGS84,20.2,0.3,2015-07-28,NEON.DOC.001710vB,Y,Elevated,Random,0.5,"",JPYATT@NEONINC.ORG,20220207T173520Z,PROVISIONAL
c25d5408-ebb3-4078-a98d-4764e4d86981,TREE_051.basePlot.ltr,D05,TREE,TREE_051,41,TREE_051_960,45.493514,-89.593697,462.6,deciduousForest,tower,WGS84,20.1,0.2,2015-07-28,NEON.DOC.001710vB,Y,Ground,Random,1.5,"",JPYATT@NEONINC.ORG,20220207T173520Z,PROVISIONAL
7b750607-3a19-4128-b17a-607311414b9b,TREE_042.basePlot.ltr,D05,TREE,TREE_042,23,TREE_042_379,45.495221,-89.591099,465.5,deciduousForest,tower,WGS84,20.3,0.3,2015-07-28,NEON.DOC.001710vB,Y,Ground,Random,1.5,"",JPYATT@NEONINC.ORG,20220207T173520Z,PROVISIONAL
e13b9eb5-6acd-488c-a7d6-4524d86a5c04,TREE_041.basePlot.ltr,D05,TREE,TREE_041,21,TREE_041_106,45.494189,-89.587995,464.8,deciduousForest,tower,WGS84,20.2,0.2,2015-07-28,NEON.DOC.001710vB,Y,Elevated,Random,0.5,"",JPYATT@NEONINC.ORG,20220207T173520Z,PROVISIONAL
21d9ab8d-5392-4ced-a138-9d2f1f2b746f,TREE_041.basePlot.ltr,D05,TREE,TREE_041,41,TREE_041_894,45.494189,-89.587995,464.8,deciduousForest,tower,WGS84,20.2,0.2,2015-07-28,NEON.DOC.001710vB,Y,Ground,Random,1.5,"",JPYATT@NEONINC.ORG,20220207T173520Z,PROVISIONAL
1acd262b-4368-4e52-845e-a8743b50fdd4,TREE_046.basePlot.ltr,D05,TREE,TREE_046,23,TREE_046_268,45.49355,-89.592162,465.5,deciduousForest,tower,WGS84,20.2,0.3,2015-07-28,NEON.DOC.001710vB,Y,Elevated,Random,0.5,"",JPYATT@NEONINC.ORG,20220207T173520Z,PROVISIONAL
27f7dc5e-251f-4c08-b423-39c284b9eda5,TREE_042.basePlot.ltr,D05,TREE,TREE_042,41,TREE_042_954,45.495221,-89.591099,465.5,deciduousForest,tower,WGS84,20.3,0.3,2015-07-28,NEON.DOC.001710vB,Y,Ground,Random,1.5,"",JPYATT@NEONINC.ORG,20220207T173520Z,PROVISIONAL
4e2c56d7-430f-4f8c-bf37-d7b1e6e3d902,TREE_041.basePlot.ltr,D05,TREE,TREE_041,21,TREE_041_009,45.494189,-89.587995,464.8,deciduousForest,tower,WGS84,20.2,0.2,2015-07-28,NEON.DOC.001710vB,Y,Ground,Random,1.5,"",JPYATT@NEONINC.ORG,20220207T173520Z,PROVISIONAL
41f5c245-13df-4f5b-b2ed-cefa38495a94,TREE_042.basePlot.ltr,D05,TREE,TREE_042,23,TREE_042_362,45.495221,-89.591099,465.5,deciduousForest,tower,WGS84,20.3,0.3,2015-07-28,NEON.DOC.001710vB,Y,Elevated,Random,0.5,"",JPYATT@NEONINC.ORG,20220207T173520Z,PROVISIONAL
8c37da6f-5a40-42ca-9052-e4f91b2575c2,TREE_043.basePlot.ltr,D05,TREE,TREE_043,39,TREE_043_598,45.494978,-89.577266,466.7,mixedForest,tower,WGS84,20.2,0.2,2015-07-28,NEON.DOC.001710vB,Y,Ground,Random,1.5,"",JPYATT@NEONINC.ORG,20220207T173520Z,PROVISIONAL
34c0c44a-5e89-4e3e-b5e4-3fd1f14cdddb,TREE_041.basePlot.ltr,D05,TREE,TREE_041,41,TREE_041_797,45.494189,-89.587995,464.8,deciduousForest,tower,WGS84,20.2,0.2,2015-07-28,NEON.DOC.001710vB,Y,Elevated,Random,0.5,"",JPYATT@NEONINC.ORG,20220207T173520Z,PROVISIONAL
8ce28892-2f1b-4612-b46e-a8842f1ca35d,TREE_054.basePlot.ltr,D05,TREE,TREE_054,21,TREE_054_051,45.49057,-89.593198,463.1,mixedForest,tower,WGS84,20.3,0.3,2015-07-29,NEON.DOC.001710vB,Y,Ground,Random,1.5,"",JPYATT@NEONINC.ORG,20220207T173520Z,PROVISIONAL
2ef2c207-334a-482b-b491-8fae90f0b462,TREE_053.basePlot.ltr,D05,TREE,TREE_053,41,TREE_053_898,45.491645,-89.592476,463.2,deciduousForest,tower,WGS84,20.2,0.3,2015-07-29,NEON.DOC.001710vB,Y,Ground,Random,1.5,"",JPYATT@NEONINC.ORG,20220207T173520Z,PROVISIONAL
b2956cb9-eb1c-481d-9af3-f55b5f631114,TREE_047.basePlot.ltr,D05,TREE,TREE_047,39,TREE_047_523,45.49526,-89.587995,460.8,deciduousForest,tower,WGS84,20.2,0.2,2015-07-29,NEON.DOC.001710vB,Y,Elevated,Random,0.5,"",JPYATT@NEONINC.ORG,20220207T173520Z,PROVISIONAL
1011c824-6d9f-4003-8476-f35d6a5f000c,TREE_054.basePlot.ltr,D05,TREE,TREE_054,41,TREE_054_918,45.49057,-89.593198,463.1,mixedForest,tower,WGS84,20.3,0.3,2015-07-29,NEON.DOC.001710vB,Y,Ground,Random,1.5,"",JPYATT@NEONINC.ORG,20220207T173520Z,PROVISIONAL
49a02aca-2ad3-4c22-9b0d-7a2b7fd14282,TREE_055.basePlot.ltr,D05,TREE,TREE_055,41,TREE_055_864,45.49189,-89.594035,463.2,deciduousForest,tower,WGS84,20.2,0.4,2015-07-29,NEON.DOC.001710vB,Y,Elevated,Random,0.5,"",JPYATT@NEONINC.ORG,20220207T173520Z,PROVISIONAL
6f755a8a-436c-4293-9eec-984d9ce5cf1a,TREE_047.basePlot.ltr,D05,TREE,TREE_047,41,TREE_047_938,45.49526,-89.587995,460.8,deciduousForest,tower,WGS84,20.2,0.2,2015-07-29,NEON.DOC.001710vB,Y,Elevated,Random,0.5,"",JPYATT@NEONINC.ORG,20220207T173520Z,PROVISIONAL
9e161de1-8dfe-4f98-8041-9c7f402c3b24,TREE_056.basePlot.ltr,D05,TREE,TREE_056,41,TREE_056_792,45.492738,-89.591768,465.4,mixedForest,tower,WGS84,20.2,0.3,2015-07-29,NEON.DOC.001710vB,Y,Elevated,Random,0.5,"",JPYATT@NEONINC.ORG,20220207T173520Z,PROVISIONAL
8ee1f67c-dfff-41c1-b72e-9a1113a2046c,TREE_056.basePlot.ltr,D05,TREE,TREE_056,41,TREE_056_906,45.492738,-89.591768,465.4,mixedForest,tower,WGS84,20.2,0.3,2015-07-29,NEON.DOC.001710vB,Y,Ground,Random,1.5,"",JPYATT@NEONINC.ORG,20220207T173520Z,PROVISIONAL
454d6cbf-4fa9-46f9-a689-ac83d3789ba2,TREE_052.basePlot.ltr,D05,TREE,TREE_052,21,TREE_052_066,45.491181,-89.590168,458.2,woodyWetlands,tower,WGS84,20.2,0.2,2015-07-29,NEON.DOC.001710vB,Y,Elevated,Random,0.5,Moved 1m N,JPYATT@NEONINC.ORG,20220207T173520Z,PROVISIONAL
2b1b9734-2994-4006-a781-c2b0cce6ed3d,TREE_047.basePlot.ltr,D05,TREE,TREE_047,41,TREE_047_763,45.49526,-89.587995,460.8,deciduousForest,tower,WGS84,20.2,0.2,2015-07-29,NEON.DOC.001710vB,Y,Ground,Random,1.5,"",JPYATT@NEONINC.ORG,20220207T173520Z,PROVISIONAL
3364d624-54f8-447f-804e-4696a7778610,TREE_055.basePlot.ltr,D05,TREE,TREE_055,39,TREE_055_638,45.49189,-89.594035,463.2,deciduousForest,tower,WGS84,20.2,0.4,2015-07-29,NEON.DOC.001710vB,Y,Ground,Random,1.5,"",JPYATT@NEONINC.ORG,20220207T173520Z,PROVISIONAL
a1af274e-e8a6-429c-a5aa-c393d5c5658a,TREE_047.basePlot.ltr,D05,TREE,TREE_047,39,TREE_047_555,45.49526,-89.587995,460.8,deciduousForest,tower,WGS84,20.2,0.2,2015-07-29,NEON.DOC.001710vB,Y,Ground,Random,1.5,"",JPYATT@NEONINC.ORG,20220207T173520Z,PROVISIONAL
054af367-127a-453b-bd45-3864b8ee3eb1,TREE_040.basePlot.ltr,D05,TREE,TREE_040,23,TREE_040_357,45.495318,-89.585717,458.3,mixedForest,tower,WGS84,20.2,0.2,2015-07-29,NEON.DOC.001710vB,Y,Ground,Random,1.5,"",JPYATT@NEONINC.ORG,20220207T173520Z,PROVISIONAL
c05934bd-9347-4e24-a443-e01ecda1e299,TREE_040.basePlot.ltr,D05,TREE,TREE_040,23,TREE_040_405,45.495318,-89.585717,458.3,mixedForest,tower,WGS84,20.2,0.2,2015-07-29,NEON.DOC.001710vB,Y,Elevated,Random,0.5,"",JPYATT@NEONINC.ORG,20220207T173520Z,PROVISIONAL
c9e70f23-cb9f-4d1a-bbe8-c22aa382d157,TREE_052.basePlot.ltr,D05,TREE,TREE_052,23,TREE_052_440,45.491181,-89.590168,458.2,woodyWetlands,tower,WGS84,20.2,0.2,2015-07-29,NEON.DOC.001710vB,Y,Ground,Random,1.5,"",JPYATT@NEONINC.ORG,20220207T173520Z,PROVISIONAL
b79e5034-8453-4382-b583-42554fea1f1c,TREE_054.basePlot.ltr,D05,TREE,TREE_054,41,TREE_054_762,45.49057,-89.593198,463.1,mixedForest,tower,WGS84,20.3,0.3,2015-07-29,NEON.DOC.001710vB,Y,Elevated,Random,0.5,"",JPYATT@NEONINC.ORG,20220207T173520Z,PROVISIONAL
6a5d2bda-edc3-4f56-9335-f9487a83e741,TREE_053.basePlot.ltr,D05,TREE,TREE_053,23,TREE_053_441,45.491645,-89.592476,463.2,deciduousForest,tower,WGS84,20.2,0.3,2015-07-29,NEON.DOC.001710vB,Y,Ground,Random,1.5,"",JPYATT@NEONINC.ORG,20220207T173520Z,PROVISIONAL
71d82f87-ece1-4cc4-be35-0290500b40b6,TREE_056.basePlot.ltr,D05,TREE,TREE_056,21,TREE_056_168,45.492738,-89.591768,465.4,mixedForest,tower,WGS84,20.2,0.3,2015-07-29,NEON.DOC.001710vB,Y,Elevated,Random,0.5,"",JPYATT@NEONINC.ORG,20220207T173520Z,PROVISIONAL
189ff80c-1dad-4005-a471-208cb1c8658b,TREE_055.basePlot.ltr,D05,TREE,TREE_055,41,TREE_055_850,45.49189,-89.594035,463.2,deciduousForest,tower,WGS84,20.2,0.4,2015-07-29,NEON.DOC.001710vB,Y,Ground,Random,1.5,"",JPYATT@NEONINC.ORG,20220207T173520Z,PROVISIONAL
6735e1a6-814a-4b96-972b-774e06969f12,TREE_056.basePlot.ltr,D05,TREE,TREE_056,21,TREE_056_006,45.492738,-89.591768,465.4,mixedForest,tower,WGS84,20.2,0.3,2015-07-29,NEON.DOC.001710vB,Y,Ground,Random,1.5,"",JPYATT@NEONINC.ORG,20220207T173520Z,PROVISIONAL
daea15d9-e88b-43e7-83e9-08701bc6be90,TREE_052.basePlot.ltr,D05,TREE,TREE_052,23,TREE_052_313,45.491181,-89.590168,458.2,woodyWetlands,tower,WGS84,20.2,0.2,2015-07-29,NEON.DOC.001710vB,Y,Elevated,Random,0.5,"",JPYATT@NEONINC.ORG,20220207T173520Z,PROVISIONAL
2d57852e-0bf8-42db-93ae-e357565a24b5,TREE_055.basePlot.ltr,D05,TREE,TREE_055,39,TREE_055_595,45.49189,-89.594035,463.2,deciduousForest,tower,WGS84,20.2,0.4,2015-07-29,NEON.DOC.001710vB,Y,Elevated,Random,0.5,"",JPYATT@NEONINC.ORG,20220207T173520Z,PROVISIONAL
e46a19eb-9f2a-433a-ba19-22e4c80d1641,TREE_053.basePlot.ltr,D05,TREE,TREE_053,23,TREE_053_419,45.491645,-89.592476,463.2,deciduousForest,tower,WGS84,20.2,0.3,2015-07-29,NEON.DOC.001710vB,Y,Elevated,Random,0.5,Moved 1m N,JPYATT@NEONINC.ORG,20220207T173520Z,PROVISIONAL
