uid,namedLocation,domainID,siteID,plotID,trapID,setDate,collectDate,eventID,trappingDays,fieldSampleID,samplingProtocolVersion,trapCondition,toxicodendronPossible,remarks,measuredBy,recordedBy,publicationDate,release
5564dff8-6f64-4e97-800a-842994a7355e,LENO_061.basePlot.ltr,D08,LENO,LENO_061,LENO_061_084,2017-07-18,2018-07-16,LTR.2018.LENO.01,363,NEON.LTR.LENO061084.20180716,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,"",cbarefoot@battelleecology.org,mensley-field@battelleecology.org,20211221T212037Z,RELEASE-2022
5bbba65b-e44f-4d82-bf27-9b227ce99d87,LENO_062.basePlot.ltr,D08,LENO,LENO_062,LENO_062_955,2017-07-18,2018-07-16,LTR.2018.LENO.01,363,NEON.LTR.LENO062955.20180716,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,"",cbarefoot@battelleecology.org,mensley-field@battelleecology.org,20211221T212037Z,RELEASE-2022
30c95eed-9ca5-4ba2-8409-25fe4eac31fb,LENO_069.basePlot.ltr,D08,LENO,LENO_069,LENO_069_397,2017-07-18,2018-07-16,LTR.2018.LENO.01,363,"",NEON.DOC.001710vE,TB - Litter not collected - trap blocked,,Underwater,cbarefoot@battelleecology.org,mensley-field@battelleecology.org,20211221T212037Z,RELEASE-2022
3299b9d9-8a4e-4cd9-b2dd-46fe4f15598b,LENO_064.basePlot.ltr,D08,LENO,LENO_064,LENO_064_407,2017-07-18,2018-07-16,LTR.2018.LENO.01,363,NEON.LTR.LENO064407.20180716,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,"",cbarefoot@battelleecology.org,mensley-field@battelleecology.org,20211221T212037Z,RELEASE-2022
1991f6da-a325-498c-963a-bd3e9da630f6,LENO_062.basePlot.ltr,D08,LENO,LENO_062,LENO_062_319,2017-07-18,2018-07-16,LTR.2018.LENO.01,363,NEON.LTR.LENO062319.20180716,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,"",cbarefoot@battelleecology.org,mensley-field@battelleecology.org,20211221T212037Z,RELEASE-2022
f857a802-03e9-419f-9942-ec6477251e8b,LENO_070.basePlot.ltr,D08,LENO,LENO_070,LENO_070_030,2017-07-18,2018-07-16,LTR.2018.LENO.01,363,NEON.LTR.LENO070030.20180716,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,"",cbarefoot@battelleecology.org,mensley-field@battelleecology.org,20211221T212037Z,RELEASE-2022
50631a8b-7d12-45b9-9929-ddb50be3e1ee,LENO_063.basePlot.ltr,D08,LENO,LENO_063,LENO_063_699,2017-07-18,2018-07-16,LTR.2018.LENO.01,363,NEON.LTR.LENO063699.20180716,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,"",cbarefoot@battelleecology.org,mensley-field@battelleecology.org,20211221T212037Z,RELEASE-2022
621682c0-d801-4637-8516-3c39a99cee84,LENO_065.basePlot.ltr,D08,LENO,LENO_065,LENO_065_440,2017-07-18,2018-07-16,LTR.2018.LENO.01,363,NEON.LTR.LENO065440.20180716,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,"",cbarefoot@battelleecology.org,mensley-field@battelleecology.org,20211221T212037Z,RELEASE-2022
d17f4811-8b8c-4f60-8b30-ed38420a136b,LENO_070.basePlot.ltr,D08,LENO,LENO_070,LENO_070_949,2017-07-18,2018-07-16,LTR.2018.LENO.01,363,NEON.LTR.LENO070949.20180716,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,"",cbarefoot@battelleecology.org,mensley-field@battelleecology.org,20211221T212037Z,RELEASE-2022
12748fcf-ab6a-4f97-8af9-1721b23624d8,LENO_061.basePlot.ltr,D08,LENO,LENO_061,LENO_061_949,2017-07-18,2018-07-16,LTR.2018.LENO.01,363,NEON.LTR.LENO061949.20180716,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,"",cbarefoot@battelleecology.org,mensley-field@battelleecology.org,20211221T212037Z,RELEASE-2022
658220aa-a9b4-4fa6-90d1-4b1090a9be80,LENO_068.basePlot.ltr,D08,LENO,LENO_068,LENO_068_887,2017-07-18,2018-07-16,LTR.2018.LENO.01,363,NEON.LTR.LENO068887.20180716,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,"",cbarefoot@battelleecology.org,mensley-field@battelleecology.org,20211221T212037Z,RELEASE-2022
045eb66b-15a9-47ee-a0fb-d0bcb1ae7bf9,LENO_066.basePlot.ltr,D08,LENO,LENO_066,LENO_066_929,2017-07-18,2018-07-16,LTR.2018.LENO.01,363,NEON.LTR.LENO066929.20180716,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,"",cbarefoot@battelleecology.org,mensley-field@battelleecology.org,20211221T212037Z,RELEASE-2022
8c0e8104-484b-49d0-b391-f399daa1583c,LENO_067.basePlot.ltr,D08,LENO,LENO_067,LENO_067_937,2017-07-18,2018-07-16,LTR.2018.LENO.01,363,NEON.LTR.LENO067937.20180716,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,"",cbarefoot@battelleecology.org,mensley-field@battelleecology.org,20211221T212037Z,RELEASE-2022
da93af93-de72-4476-93f7-2172c7161dd7,LENO_063.basePlot.ltr,D08,LENO,LENO_063,LENO_063_547,2018-03-26,2018-07-16,LTR.2018.LENO.02,112,NEON.LTR.LENO063547.20180716,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,"",cbarefoot@battelleecology.org,mensley-field@battelleecology.org,20211221T212037Z,RELEASE-2022
5623c7cc-977b-4223-a87a-7c3066a80a73,LENO_070.basePlot.ltr,D08,LENO,LENO_070,LENO_070_937,2018-03-26,2018-07-16,LTR.2018.LENO.02,112,NEON.LTR.LENO070937.20180716,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,"",cbarefoot@battelleecology.org,mensley-field@battelleecology.org,20211221T212037Z,RELEASE-2022
cc1e0678-710e-4374-ad05-e1b04fa1a38c,LENO_066.basePlot.ltr,D08,LENO,LENO_066,LENO_066_608,2018-03-26,2018-07-16,LTR.2018.LENO.02,112,NEON.LTR.LENO066608.20180716,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,"",cbarefoot@battelleecology.org,mensley-field@battelleecology.org,20211221T212037Z,RELEASE-2022
584a976a-a2d1-46df-b601-e87946d8457f,LENO_070.basePlot.ltr,D08,LENO,LENO_070,LENO_070_066,2018-03-26,2018-07-16,LTR.2018.LENO.02,112,NEON.LTR.LENO070066.20180716,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,"",cbarefoot@battelleecology.org,mensley-field@battelleecology.org,20211221T212037Z,RELEASE-2022
b14b4156-a9a2-43a5-a988-8d031a47b8bf,LENO_067.basePlot.ltr,D08,LENO,LENO_067,LENO_067_952,2018-03-26,2018-07-16,LTR.2018.LENO.02,112,NEON.LTR.LENO067952.20180716,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,"",cbarefoot@battelleecology.org,mensley-field@battelleecology.org,20211221T212037Z,RELEASE-2022
ad3eeb90-32fc-45da-81d4-344e18fe91fe,LENO_062.basePlot.ltr,D08,LENO,LENO_062,LENO_062_359,2018-03-26,2018-07-16,LTR.2018.LENO.02,112,NEON.LTR.LENO062359.20180716,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,"",cbarefoot@battelleecology.org,mensley-field@battelleecology.org,20211221T212037Z,RELEASE-2022
20931588-0bd2-40cd-8120-00b3f120453e,LENO_069.basePlot.ltr,D08,LENO,LENO_069,LENO_069_170,2018-03-26,2018-07-16,LTR.2018.LENO.02,112,NEON.LTR.LENO069170.20180716,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,"",cbarefoot@battelleecology.org,mensley-field@battelleecology.org,20211221T212037Z,RELEASE-2022
2b9d6bda-d23f-4eb7-bef1-8a800adc5126,LENO_067.basePlot.ltr,D08,LENO,LENO_067,LENO_067_030,2018-03-26,2018-07-16,LTR.2018.LENO.02,112,NEON.LTR.LENO067030.20180716,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,"",cbarefoot@battelleecology.org,mensley-field@battelleecology.org,20211221T212037Z,RELEASE-2022
99477d8a-bf4a-4f98-8ee1-d9be78fcfeee,LENO_062.basePlot.ltr,D08,LENO,LENO_062,LENO_062_819,2018-03-26,2018-07-16,LTR.2018.LENO.02,112,NEON.LTR.LENO062819.20180716,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,"",cbarefoot@battelleecology.org,mensley-field@battelleecology.org,20211221T212037Z,RELEASE-2022
662a9b2a-be33-4ef6-b252-0903ee663d31,LENO_069.basePlot.ltr,D08,LENO,LENO_069,LENO_069_419,2018-03-26,2018-07-16,LTR.2018.LENO.02,112,NEON.LTR.LENO069419.20180716,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,"",cbarefoot@battelleecology.org,mensley-field@battelleecology.org,20211221T212037Z,RELEASE-2022
8acdfb1e-7441-4a63-bacf-a3389aa419cf,LENO_066.basePlot.ltr,D08,LENO,LENO_066,LENO_066_892,2018-03-26,2018-07-16,LTR.2018.LENO.02,112,NEON.LTR.LENO066892.20180716,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,"",cbarefoot@battelleecology.org,mensley-field@battelleecology.org,20211221T212037Z,RELEASE-2022
675a7bf3-5417-4197-810e-33f66ec0a485,LENO_063.basePlot.ltr,D08,LENO,LENO_063,LENO_063_385,2018-03-26,2018-07-16,LTR.2018.LENO.02,112,NEON.LTR.LENO063385.20180716,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,"",cbarefoot@battelleecology.org,mensley-field@battelleecology.org,20211221T212037Z,RELEASE-2022
d4b0004b-e98c-4c67-81d6-750f1554d87d,LENO_065.basePlot.ltr,D08,LENO,LENO_065,LENO_065_295,2018-03-26,2018-07-16,LTR.2018.LENO.02,112,NEON.LTR.LENO065295.20180716,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,"",cbarefoot@battelleecology.org,mensley-field@battelleecology.org,20211221T212037Z,RELEASE-2022
1a9c9d77-bb09-4187-a497-28c5278c0321,LENO_064.basePlot.ltr,D08,LENO,LENO_064,LENO_064_836,2018-03-26,2018-07-16,LTR.2018.LENO.02,112,NEON.LTR.LENO064836.20180716,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,"",cbarefoot@battelleecology.org,mensley-field@battelleecology.org,20211221T212037Z,RELEASE-2022
b124f3e3-61b7-48be-bb11-3a4733fa78b1,LENO_061.basePlot.ltr,D08,LENO,LENO_061,LENO_061_852,2018-03-26,2018-07-16,LTR.2018.LENO.02,112,NEON.LTR.LENO061852.20180716,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,"",cbarefoot@battelleecology.org,mensley-field@battelleecology.org,20211221T212037Z,RELEASE-2022
efc88991-ec4c-4a76-b6ba-f245ef3fb32e,LENO_068.basePlot.ltr,D08,LENO,LENO_068,LENO_068_892,2018-03-26,2018-07-16,LTR.2018.LENO.02,112,NEON.LTR.LENO068892.20180716,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,"",cbarefoot@battelleecology.org,mensley-field@battelleecology.org,20211221T212037Z,RELEASE-2022
d8631512-2e4e-4a64-b1a3-7435ea721af1,LENO_068.basePlot.ltr,D08,LENO,LENO_068,LENO_068_711,2018-03-26,2018-07-16,LTR.2018.LENO.02,112,NEON.LTR.LENO068711.20180716,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,"",cbarefoot@battelleecology.org,mensley-field@battelleecology.org,20211221T212037Z,RELEASE-2022
f5af9b97-e00e-4e49-88e5-f17b88681a72,LENO_061.basePlot.ltr,D08,LENO,LENO_061,LENO_061_154,2018-03-26,2018-07-16,LTR.2018.LENO.02,112,NEON.LTR.LENO061154.20180716,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,"",cbarefoot@battelleecology.org,mensley-field@battelleecology.org,20211221T212037Z,RELEASE-2022
ffa23479-04ec-4278-a184-55bd01657557,LENO_064.basePlot.ltr,D08,LENO,LENO_064,LENO_064_389,2018-03-26,2018-07-16,LTR.2018.LENO.02,112,NEON.LTR.LENO064389.20180716,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,"",cbarefoot@battelleecology.org,mensley-field@battelleecology.org,20211221T212037Z,RELEASE-2022
300b1adb-4f9a-41f9-82e7-fb5a539ec457,LENO_065.basePlot.ltr,D08,LENO,LENO_065,LENO_065_944,2018-03-26,2018-07-16,LTR.2018.LENO.02,112,NEON.LTR.LENO065944.20180716,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,"",cbarefoot@battelleecology.org,mensley-field@battelleecology.org,20211221T212037Z,RELEASE-2022
ff5d3f19-1140-4b7e-9b6b-aaed1a823c4d,LENO_067.basePlot.ltr,D08,LENO,LENO_067,LENO_067_952,2018-07-16,2018-10-01,LTR.2018.LENO.03,77,NEON.LTR.LENO067952.20181001,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,,cbarefoot@battelleecology.org,mensley-field@battelleecology.org,20211222T001609Z,RELEASE-2022
f7adc0b3-3b86-4ca0-bd6d-ea6d45e06a7b,LENO_070.basePlot.ltr,D08,LENO,LENO_070,LENO_070_937,2018-07-16,2018-10-01,LTR.2018.LENO.03,77,NEON.LTR.LENO070937.20181001,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,,cbarefoot@battelleecology.org,mensley-field@battelleecology.org,20211222T001609Z,RELEASE-2022
5c6521cf-2aad-46ec-beb9-eb3f4b359649,LENO_069.basePlot.ltr,D08,LENO,LENO_069,LENO_069_170,2018-07-16,2018-10-01,LTR.2018.LENO.03,77,NEON.LTR.LENO069170.20181001,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,,cbarefoot@battelleecology.org,mensley-field@battelleecology.org,20211222T001609Z,RELEASE-2022
7d0f09b5-0727-43fb-bb11-bf6ea4cbd09e,LENO_063.basePlot.ltr,D08,LENO,LENO_063,LENO_063_547,2018-07-16,2018-10-01,LTR.2018.LENO.03,77,NEON.LTR.LENO063547.20181001,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,,cbarefoot@battelleecology.org,mensley-field@battelleecology.org,20211222T001609Z,RELEASE-2022
6ca2052b-137b-4113-a8f8-131ea73d38ba,LENO_065.basePlot.ltr,D08,LENO,LENO_065,LENO_065_944,2018-07-16,2018-10-01,LTR.2018.LENO.03,77,NEON.LTR.LENO065944.20181001,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,,cbarefoot@battelleecology.org,mensley-field@battelleecology.org,20211222T001609Z,RELEASE-2022
d1603883-7f27-427a-9aa1-4e042504b72a,LENO_068.basePlot.ltr,D08,LENO,LENO_068,LENO_068_711,2018-07-16,2018-10-01,LTR.2018.LENO.03,77,NEON.LTR.LENO068711.20181001,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,,cbarefoot@battelleecology.org,mensley-field@battelleecology.org,20211222T001609Z,RELEASE-2022
93e335b6-e867-4bef-af5c-ff96802af241,LENO_064.basePlot.ltr,D08,LENO,LENO_064,LENO_064_836,2018-07-16,2018-10-01,LTR.2018.LENO.03,77,NEON.LTR.LENO064836.20181001,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,,cbarefoot@battelleecology.org,mensley-field@battelleecology.org,20211222T001609Z,RELEASE-2022
1decea9c-5078-4520-ab22-775cd47d7505,LENO_062.basePlot.ltr,D08,LENO,LENO_062,LENO_062_359,2018-07-16,2018-10-01,LTR.2018.LENO.03,77,NEON.LTR.LENO062359.20181001,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,,cbarefoot@battelleecology.org,mensley-field@battelleecology.org,20211222T001609Z,RELEASE-2022
62f22be6-e008-4664-a0ae-9045c55c82c1,LENO_066.basePlot.ltr,D08,LENO,LENO_066,LENO_066_892,2018-07-16,2018-10-01,LTR.2018.LENO.03,77,NEON.LTR.LENO066892.20181001,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,,cbarefoot@battelleecology.org,mensley-field@battelleecology.org,20211222T001609Z,RELEASE-2022
89b70102-a507-4ddb-bb32-a1241cd3fd6c,LENO_061.basePlot.ltr,D08,LENO,LENO_061,LENO_061_852,2018-07-16,2018-10-01,LTR.2018.LENO.03,77,NEON.LTR.LENO061852.20181001,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,,cbarefoot@battelleecology.org,mensley-field@battelleecology.org,20211222T001609Z,RELEASE-2022
86c80d95-bcab-4e35-979e-c2f456a77ebb,LENO_068.basePlot.ltr,D08,LENO,LENO_068,LENO_068_892,2018-07-16,2018-10-01,LTR.2018.LENO.03,77,NEON.LTR.LENO068892.20181001,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,,cbarefoot@battelleecology.org,mensley-field@battelleecology.org,20211222T001609Z,RELEASE-2022
4f0fcd03-883c-44eb-aff5-66e684cd1a59,LENO_064.basePlot.ltr,D08,LENO,LENO_064,LENO_064_389,2018-07-16,2018-10-01,LTR.2018.LENO.03,77,NEON.LTR.LENO064389.20181001,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,,cbarefoot@battelleecology.org,mensley-field@battelleecology.org,20211222T001609Z,RELEASE-2022
14a4438c-3197-4343-8cf7-ad83f2929fa3,LENO_070.basePlot.ltr,D08,LENO,LENO_070,LENO_070_066,2018-07-16,2018-10-01,LTR.2018.LENO.03,77,NEON.LTR.LENO070066.20181001,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,,cbarefoot@battelleecology.org,mensley-field@battelleecology.org,20211222T001609Z,RELEASE-2022
b1ca44e8-c3f9-42d1-a83c-64fc7f0634c6,LENO_061.basePlot.ltr,D08,LENO,LENO_061,LENO_061_154,2018-07-16,2018-10-01,LTR.2018.LENO.03,77,NEON.LTR.LENO061154.20181001,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,,cbarefoot@battelleecology.org,mensley-field@battelleecology.org,20211222T001609Z,RELEASE-2022
cf485283-9c67-489a-8d95-8f35c1442bd1,LENO_066.basePlot.ltr,D08,LENO,LENO_066,LENO_066_608,2018-07-16,2018-10-01,LTR.2018.LENO.03,77,NEON.LTR.LENO066608.20181001,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,,cbarefoot@battelleecology.org,mensley-field@battelleecology.org,20211222T001609Z,RELEASE-2022
22c98daa-99f6-4231-84ec-664ecfd7b55b,LENO_063.basePlot.ltr,D08,LENO,LENO_063,LENO_063_385,2018-07-16,2018-10-01,LTR.2018.LENO.03,77,NEON.LTR.LENO063385.20181001,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,,cbarefoot@battelleecology.org,mensley-field@battelleecology.org,20211222T001609Z,RELEASE-2022
74811859-1b49-4d84-b9bb-6ccedcf2efc7,LENO_065.basePlot.ltr,D08,LENO,LENO_065,LENO_065_295,2018-07-16,2018-10-01,LTR.2018.LENO.03,77,NEON.LTR.LENO065295.20181001,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,,cbarefoot@battelleecology.org,mensley-field@battelleecology.org,20211222T001609Z,RELEASE-2022
75336f2c-3be9-49c7-98e5-9bf47bb66b23,LENO_069.basePlot.ltr,D08,LENO,LENO_069,LENO_069_419,2018-07-16,2018-10-01,LTR.2018.LENO.03,77,NEON.LTR.LENO069419.20181001,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,,cbarefoot@battelleecology.org,mensley-field@battelleecology.org,20211222T001609Z,RELEASE-2022
62722535-7c17-43b2-ac80-485638b7b229,LENO_062.basePlot.ltr,D08,LENO,LENO_062,LENO_062_819,2018-07-16,2018-10-01,LTR.2018.LENO.03,77,NEON.LTR.LENO062819.20181001,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,,cbarefoot@battelleecology.org,mensley-field@battelleecology.org,20211222T001609Z,RELEASE-2022
bb67a034-06eb-457e-af11-f9589e6380a2,LENO_067.basePlot.ltr,D08,LENO,LENO_067,LENO_067_030,2018-07-16,2018-10-01,LTR.2018.LENO.03,77,NEON.LTR.LENO067030.20181001,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,,cbarefoot@battelleecology.org,mensley-field@battelleecology.org,20211222T001609Z,RELEASE-2022
e01f5e4b-8e5c-429c-a238-0837fd2c08b6,LENO_062.basePlot.ltr,D08,LENO,LENO_062,LENO_062_359,2018-10-01,2018-10-15,LTR.2018.LENO.04,14,NEON.LTR.LENO062359.20181015,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,,charrell@battelleecology.org,hwhatley@battelleecology.org,20211222T001609Z,RELEASE-2022
546d4448-d6cf-4d47-b3fb-eee0064504cc,LENO_062.basePlot.ltr,D08,LENO,LENO_062,LENO_062_819,2018-10-01,2018-10-15,LTR.2018.LENO.04,14,NEON.LTR.LENO062819.20181015,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,,charrell@battelleecology.org,hwhatley@battelleecology.org,20211222T001609Z,RELEASE-2022
89cf0332-5aca-4678-b667-fc40a605c928,LENO_066.basePlot.ltr,D08,LENO,LENO_066,LENO_066_892,2018-10-01,2018-10-15,LTR.2018.LENO.04,14,NEON.LTR.LENO066892.20181015,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,,lnagel@battelleecology.org,rvalentine@battelleecology.org,20211222T001609Z,RELEASE-2022
43eefaaf-16e0-4464-a56f-1460dceb2321,LENO_067.basePlot.ltr,D08,LENO,LENO_067,LENO_067_952,2018-10-01,2018-10-15,LTR.2018.LENO.04,14,NEON.LTR.LENO067952.20181015,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,,lnagel@battelleecology.org,rvalentine@battelleecology.org,20211222T001609Z,RELEASE-2022
074820e8-505a-43cb-b298-9f1e94a66613,LENO_069.basePlot.ltr,D08,LENO,LENO_069,LENO_069_170,2018-10-01,2018-10-15,LTR.2018.LENO.04,14,NEON.LTR.LENO069170.20181015,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,,lnagel@battelleecology.org,rvalentine@battelleecology.org,20211222T001609Z,RELEASE-2022
a450b5bb-9a28-443e-9a22-5a397b86f5de,LENO_068.basePlot.ltr,D08,LENO,LENO_068,LENO_068_892,2018-10-01,2018-10-15,LTR.2018.LENO.04,14,NEON.LTR.LENO068892.20181015,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,,hwhatley@battelleecology.org,charrell@battelleecology.org,20211222T001609Z,RELEASE-2022
5138df34-b9b6-4c62-8cd6-581ff09427ac,LENO_066.basePlot.ltr,D08,LENO,LENO_066,LENO_066_608,2018-10-01,2018-10-15,LTR.2018.LENO.04,14,NEON.LTR.LENO066608.20181015,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,,lnagel@battelleecology.org,rvalentine@battelleecology.org,20211222T001609Z,RELEASE-2022
2463da0b-08b5-4aa4-8ed0-a68ce2ab9dd4,LENO_070.basePlot.ltr,D08,LENO,LENO_070,LENO_070_066,2018-10-01,2018-10-15,LTR.2018.LENO.04,14,NEON.LTR.LENO070066.20181015,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,,lnagel@battelleecology.org,rvalentine@battelleecology.org,20211222T001609Z,RELEASE-2022
652dae88-57fc-4613-a171-1a9e476b2942,LENO_063.basePlot.ltr,D08,LENO,LENO_063,LENO_063_547,2018-10-01,2018-10-15,LTR.2018.LENO.04,14,NEON.LTR.LENO063547.20181015,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,,lnagel@battelleecology.org,rvalentine@battelleecology.org,20211222T001609Z,RELEASE-2022
8e0d7e28-42f5-4636-93ba-971a7077f041,LENO_067.basePlot.ltr,D08,LENO,LENO_067,LENO_067_030,2018-10-01,2018-10-15,LTR.2018.LENO.04,14,NEON.LTR.LENO067030.20181015,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,,lnagel@battelleecology.org,rvalentine@battelleecology.org,20211222T001609Z,RELEASE-2022
f77d7207-34a9-4d71-bcf0-2bd807d9b1d4,LENO_069.basePlot.ltr,D08,LENO,LENO_069,LENO_069_419,2018-10-01,2018-10-15,LTR.2018.LENO.04,14,NEON.LTR.LENO069419.20181015,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,,lnagel@battelleecology.org,rvalentine@battelleecology.org,20211222T001609Z,RELEASE-2022
05c3cbdd-7fbe-418d-83fe-4ec84d091de8,LENO_068.basePlot.ltr,D08,LENO,LENO_068,LENO_068_711,2018-10-01,2018-10-15,LTR.2018.LENO.04,14,NEON.LTR.LENO068711.20181015,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,,hwhatley@battelleecology.org,charrell@battelleecology.org,20211222T001609Z,RELEASE-2022
5d11e205-c693-4f14-a098-6bb02c5731d6,LENO_064.basePlot.ltr,D08,LENO,LENO_064,LENO_064_389,2018-10-01,2018-10-15,LTR.2018.LENO.04,14,NEON.LTR.LENO064389.20181015,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,,lnagel@battelleecology.org,rvalentine@battelleecology.org,20211222T001609Z,RELEASE-2022
f2f69f5a-365f-472a-bb67-8d98edf928c1,LENO_065.basePlot.ltr,D08,LENO,LENO_065,LENO_065_295,2018-10-01,2018-10-15,LTR.2018.LENO.04,14,NEON.LTR.LENO065295.20181015,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,,hwhatley@battelleecology.org,charrell@battelleecology.org,20211222T001609Z,RELEASE-2022
f47723d5-ce39-4188-b72e-4701cc8afc6b,LENO_061.basePlot.ltr,D08,LENO,LENO_061,LENO_061_154,2018-10-01,2018-10-15,LTR.2018.LENO.04,14,NEON.LTR.LENO061154.20181015,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,,hwhatley@battelleecology.org,charrell@battelleecology.org,20211222T001609Z,RELEASE-2022
54807f9c-fc93-41eb-aa45-241f0ff80dd6,LENO_070.basePlot.ltr,D08,LENO,LENO_070,LENO_070_937,2018-10-01,2018-10-15,LTR.2018.LENO.04,14,NEON.LTR.LENO070937.20181015,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,,lnagel@battelleecology.org,rvalentine@battelleecology.org,20211222T001609Z,RELEASE-2022
f69f3309-2620-4d97-ae38-d9d12f1bf81d,LENO_065.basePlot.ltr,D08,LENO,LENO_065,LENO_065_944,2018-10-01,2018-10-15,LTR.2018.LENO.04,14,NEON.LTR.LENO065944.20181015,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,,hwhatley@battelleecology.org,charrell@battelleecology.org,20211222T001609Z,RELEASE-2022
b2654164-025e-4e7c-b618-4aca9497775e,LENO_063.basePlot.ltr,D08,LENO,LENO_063,LENO_063_385,2018-10-01,2018-10-15,LTR.2018.LENO.04,14,NEON.LTR.LENO063385.20181015,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,,lnagel@battelleecology.org,rvalentine@battelleecology.org,20211222T001609Z,RELEASE-2022
