uid,domainID,siteID,plotID,namedLocation,collectDate,eventID,samplingProtocolVersion,genomicsPooledIDList,genomicsSampleID,genomicsSampleCode,sampleCondition,processedBy,remarks,genomicsDataQF,publicationDate,release
8fdec8dc-25f2-4a3c-a9e8-780508bb779a,D07,ORNL,ORNL_053,ORNL_053.basePlot.bgc,2018-07-18T15:48Z,,NEON.DOC.014048vK,ORNL_053-O-35.5-7-20180718|ORNL_053-O-24-33.5-20180718|ORNL_053-O-13.5-30.5-20180718,ORNL_053-O-20180718-COMP,B00000026495,OK,pharnage@battelleecology.org,,,20201218T091916Z,RELEASE-2021
97af7431-3334-41d6-a3ef-772f2537f528,D07,ORNL,ORNL_049,ORNL_049.basePlot.bgc,2018-07-18T16:49Z,,NEON.DOC.014048vK,ORNL_049-O-36.5-11-20180718|ORNL_049-O-22-38-20180718|ORNL_049-O-4.5-7.5-20180718,ORNL_049-O-20180718-COMP,B00000026497,OK,pharnage@battelleecology.org,,,20201218T091916Z,RELEASE-2021
38f0caef-5386-4a34-940b-3c78728adb36,D07,ORNL,ORNL_002,ORNL_002.basePlot.bgc,2019-06-10T14:41Z,,NEON.DOC.014048vL,ORNL_002-M-24-7-20190610|ORNL_002-M-7-37-20190610|ORNL_002-M-3-12.5-20190610,ORNL_002-M-20190610-COMP,B00000026674,OK,,,,20201218T161439Z,RELEASE-2021
d94c7dcc-a040-4d2b-8a1d-ddd8cb9da7a2,D07,ORNL,ORNL_003,ORNL_003.basePlot.bgc,2019-06-10T17:10Z,,NEON.DOC.014048vL,ORNL_003-M-30.5-13-20190610|ORNL_003-M-5.5-24-20190610|ORNL_003-M-39-30-20190610,ORNL_003-M-20190610-COMP,B00000026675,OK,,,,20201218T161439Z,RELEASE-2021
4039d7e7-16fc-4e57-b2e5-22fb0b268db6,D07,ORNL,ORNL_006,ORNL_006.basePlot.bgc,2019-06-10T19:43Z,,NEON.DOC.014048vL,ORNL_006-M-30.5-31-20190610|ORNL_006-M-6-21-20190610|ORNL_006-M-34-18.5-20190610,ORNL_006-M-20190610-COMP,B00000026678,OK,,,,20201218T161439Z,RELEASE-2021
e1221d3c-2a75-455b-9457-4a2ccf983fce,D07,ORNL,ORNL_049,ORNL_049.basePlot.bgc,2019-06-12T13:56Z,,NEON.DOC.014048vL,ORNL_049-M-4.5-35.5-20190612|ORNL_049-M-19-6.5-20190612|ORNL_049-M-26-35-20190612,ORNL_049-M-20190612-COMP,B00000026681,OK,,,,20201218T161439Z,RELEASE-2021
5a6988af-46cf-43da-bbec-ef02bf71ae1a,D07,ORNL,ORNL_046,ORNL_046.basePlot.bgc,2019-06-12T15:58Z,,NEON.DOC.014048vL,ORNL_046-M-31-4.5-20190612|ORNL_046-M-0-15.5-20190612|ORNL_046-M-39.5-32-20190612,ORNL_046-M-20190612-COMP,B00000026680,OK,,,,20201218T161439Z,RELEASE-2021
b50bae75-0e8d-4371-adf9-5f0959b7f2a8,D07,ORNL,ORNL_043,ORNL_043.basePlot.bgc,2019-06-12T18:00Z,,NEON.DOC.014048vL,ORNL_043-M-39-9-20190612|ORNL_043-M-4.5-29.5-20190612|ORNL_043-M-12.5-2-20190612,ORNL_043-M-20190612-COMP,B00000026679,OK,,,,20201218T161439Z,RELEASE-2021
efaeb0d0-9042-4acb-8f05-191970ff3dba,D07,ORNL,ORNL_053,ORNL_053.basePlot.bgc,2019-06-12T19:42Z,,NEON.DOC.014048vL,ORNL_053-M-9.5-13.5-20190612|ORNL_053-M-24.5-6.5-20190612|ORNL_053-M-5-32-20190612,ORNL_053-M-20190612-COMP,B00000026682,OK,,,,20201218T161439Z,RELEASE-2021
bb964f40-650d-4c09-b381-ffd046ac9f63,D07,ORNL,ORNL_001,ORNL_001.basePlot.bgc,2019-06-13T16:50Z,,NEON.DOC.014048vL,ORNL_001-M-33.5-3.5-20190613|ORNL_001-M-10-7.5-20190613|ORNL_001-M-36.5-20.5-20190613,ORNL_001-M-20190613-COMP,B00000026673,OK,,,,20201218T161439Z,RELEASE-2021
d5573e25-59b9-469b-9d6b-04558ed531c4,D07,ORNL,ORNL_027,ORNL_027.basePlot.bgc,2019-06-14T13:57Z,,NEON.DOC.014048vL,ORNL_027-M-7.5-6.5-20190614|ORNL_027-M-3-22-20190614|ORNL_027-M-34-8.5-20190614,ORNL_027-M-20190614-COMP,B00000026677,OK,,,,20201218T161439Z,RELEASE-2021
93287a9f-1356-4bb1-a5ae-6ae3fc4fef78,D07,ORNL,ORNL_004,ORNL_004.basePlot.bgc,2019-06-14T15:47Z,,NEON.DOC.014048vL,ORNL_004-M-32.5-8.5-20190614|ORNL_004-M-13.5-1.5-20190614|ORNL_004-M-1.5-36-20190614,ORNL_004-M-20190614-COMP,B00000026676,OK,,,,20201218T161439Z,RELEASE-2021
1a0dd42e-248f-40b7-8d63-483509f8e51d,D07,ORNL,ORNL_004,ORNL_004.basePlot.bgc,2020-06-01T14:54Z,ORNL.undefined.2020,NEON.DOC.014048vM,ORNL_004-M-26.5-35.5-20200601,ORNL_004-M-20200601-COMP,B00000027318,OK,0000-0002-5381-0889,,,20210405T211944Z,PROVISIONAL
35893411-789f-44d8-9f70-b34f29d60629,D07,ORNL,ORNL_004,ORNL_004.basePlot.bgc,2020-06-01T15:53Z,ORNL.undefined.2020,NEON.DOC.014048vM,ORNL_004-O-9.5-5.5-20200601|ORNL_004-O-7.5-36-20200601,ORNL_004-O-20200601-COMP,B00000006123,OK,0000-0002-5381-0889,,,20210405T211944Z,PROVISIONAL
881a6096-adb4-499c-b758-c5313f709446,D07,ORNL,ORNL_027,ORNL_027.basePlot.bgc,2020-06-01T18:07Z,ORNL.undefined.2020,NEON.DOC.014048vM,ORNL_027-M-35.5-23.5-20200601|ORNL_027-M-25-6.5-20200601|ORNL_027-M-0.5-33.5-20200601,ORNL_027-M-20200601-COMP,B00000027320,OK,0000-0002-5381-0889,,,20210405T211944Z,PROVISIONAL
34d7eeab-53f2-42bc-87b0-6dec0bdbfa6f,D07,ORNL,ORNL_001,ORNL_001.basePlot.bgc,2020-06-01T20:10Z,ORNL.undefined.2020,NEON.DOC.014048vM,ORNL_001-M-1.5-28-20200601|ORNL_001-M-37.5-18.5-20200601|ORNL_001-M-10.5-4-20200601,ORNL_001-M-20200601-COMP,B00000027315,OK,0000-0002-5381-0889,,,20210405T211944Z,PROVISIONAL
43b86062-276e-41bd-b9a7-8693574091eb,D07,ORNL,ORNL_049,ORNL_049.basePlot.bgc,2020-06-02T13:45Z,ORNL.undefined.2020,NEON.DOC.014048vM,ORNL_049-M-34-7.5-20200602|ORNL_049-M-15.5-33-20200602|ORNL_049-M-22-30.5-20200602,ORNL_049-M-20200602-COMP,B00000027323,OK,0000-0002-5456-2901,,,20210405T211944Z,PROVISIONAL
d2430b00-e005-430b-a875-ac097eb89b55,D07,ORNL,ORNL_046,ORNL_046.basePlot.bgc,2020-06-02T15:53Z,ORNL.undefined.2020,NEON.DOC.014048vM,ORNL_046-M-23-30.5-20200602|ORNL_046-M-5.5-38-20200602|ORNL_046-M-17-9.5-20200602,ORNL_046-M-20200602-COMP,B00000027322,OK,0000-0002-5456-2901,,,20210405T211944Z,PROVISIONAL
7107f832-617a-424c-913e-07209dda0f23,D07,ORNL,ORNL_053,ORNL_053.basePlot.bgc,2020-06-02T17:56Z,ORNL.undefined.2020,NEON.DOC.014048vM,ORNL_053-M-38.5-27.5-20200602|ORNL_053-M-23.5-0.5-20200602|ORNL_053-M-17.5-39-20200602,ORNL_053-M-20200602-COMP,B00000027324,OK,0000-0002-5456-2901,,,20210405T211944Z,PROVISIONAL
7a836545-81e4-4f58-ac07-3a82e8147c08,D07,ORNL,ORNL_043,ORNL_043.basePlot.bgc,2020-06-02T19:55Z,ORNL.undefined.2020,NEON.DOC.014048vM,ORNL_043-M-3-2.5-20200602|ORNL_043-M-2.5-31.5-20200602|ORNL_043-M-38.5-23-20200602,ORNL_043-M-20200602-COMP,B00000027321,OK,0000-0002-5456-2901,,,20210405T211944Z,PROVISIONAL
34305c9f-c7f9-418c-9e78-ead43f56720d,D07,ORNL,ORNL_002,ORNL_002.basePlot.bgc,2020-06-03T13:37Z,ORNL.undefined.2020,NEON.DOC.014048vM,ORNL_002-M-9-4.5-20200603|ORNL_002-M-34-34.5-20200603,ORNL_002-M-20200603-COMP,B00000027316,OK,0000-0002-5456-2901,,,20210405T211944Z,PROVISIONAL
ddf10b07-0137-4bd6-b6c1-837b03d6eed2,D07,ORNL,ORNL_002,ORNL_002.basePlot.bgc,2020-06-03T13:07Z,ORNL.undefined.2020,NEON.DOC.014048vM,ORNL_002-O-39-2.5-20200603,ORNL_002-O-20200603-COMP,B00000006122,OK,0000-0002-5456-2901,,,20210405T211944Z,PROVISIONAL
3aff75bd-5637-4101-aeec-c6761570deaa,D07,ORNL,ORNL_003,ORNL_003.basePlot.bgc,2020-06-03T15:20Z,ORNL.undefined.2020,NEON.DOC.014048vM,ORNL_003-M-18-3.5-20200603|ORNL_003-M-20.5-1-20200603,ORNL_003-M-20200603-COMP,B00000027317,OK,0000-0002-5456-2901,,,20210405T211944Z,PROVISIONAL
6aafe5cd-4426-4cce-a91a-fc2d5e300292,D07,ORNL,ORNL_003,ORNL_003.basePlot.bgc,2020-06-03T15:52Z,ORNL.undefined.2020,NEON.DOC.014048vM,ORNL_003-O-17.5-39-20200603,ORNL_003-O-20200603-COMP,B00000025162,OK,0000-0002-5456-2901,,,20210405T211944Z,PROVISIONAL
c707fcb9-2303-43d3-84ab-01f81e3c794a,D07,ORNL,ORNL_006,ORNL_006.basePlot.bgc,2020-06-03T18:22Z,ORNL.undefined.2020,NEON.DOC.014048vM,ORNL_006-M-8.5-11.5-20200603|ORNL_006-M-18.5-31-20200603|ORNL_006-M-28.5-0-20200603,ORNL_006-M-20200603-COMP,B00000027319,OK,0000-0002-5456-2901,,,20210405T211944Z,PROVISIONAL
94eaace3-ef5c-4a28-aabd-eba436ccc200,D07,ORNL,ORNL_049,ORNL_049.basePlot.bgc,2021-07-06T13:53Z,ORNL.peakGreenness.2021,NEON.DOC.014048vN,ORNL_049-M-33.5-22.5-20210706|ORNL_049-M-8.5-8.5-20210706|ORNL_049-M-8.5-31.5-20210706,ORNL_049-M-20210706-COMP,B00000059627,OK,0000-0002-5381-0889,,,20211102T185350Z,PROVISIONAL
15f247b8-205b-449f-910c-e0d82055c83e,D07,ORNL,ORNL_046,ORNL_046.basePlot.bgc,2021-07-06T15:07Z,ORNL.peakGreenness.2021,NEON.DOC.014048vN,ORNL_046-M-3.5-11-20210706|ORNL_046-M-21.5-3.5-20210706|ORNL_046-M-31.5-29-20210706,ORNL_046-M-20210706-COMP,B00000059646,OK,0000-0002-5381-0889,,,20211102T185350Z,PROVISIONAL
e78e93a8-4523-4fa5-a320-e90ffda440cb,D07,ORNL,ORNL_053,ORNL_053.basePlot.bgc,2021-07-06T16:37Z,ORNL.peakGreenness.2021,NEON.DOC.014048vN,ORNL_053-M-22.5-6-20210706|ORNL_053-M-8-21.5-20210706|ORNL_053-M-34.5-26.5-20210706,ORNL_053-M-20210706-COMP,B00000059623,OK,0000-0002-5381-0889,,,20211102T185350Z,PROVISIONAL
1860b5f4-a24e-4784-a2b7-202b637d1d13,D07,ORNL,ORNL_043,ORNL_043.basePlot.bgc,2021-07-06T17:54Z,ORNL.peakGreenness.2021,NEON.DOC.014048vN,ORNL_043-M-35-0.5-20210706|ORNL_043-M-37.5-25.5-20210706|ORNL_043-M-0.5-30-20210706,ORNL_043-M-20210706-COMP,B00000059659,OK,0000-0002-5381-0889,,,20211102T185350Z,PROVISIONAL
b9983d5c-03f1-4487-b916-71daa63ed345,D07,ORNL,ORNL_004,ORNL_004.basePlot.bgc,2021-07-07T14:16Z,ORNL.peakGreenness.2021,NEON.DOC.014048vN,ORNL_004-M-29-3-20210707|ORNL_004-M-31.5-27.5-20210707|ORNL_004-M-4.5-17.5-20210707,ORNL_004-M-20210707-COMP,B00000059643,OK,0000-0002-5381-0889,,,20211102T185350Z,PROVISIONAL
555b18fe-2232-407b-9052-8ca05b376fd0,D07,ORNL,ORNL_027,ORNL_027.basePlot.bgc,2021-07-07T15:52Z,ORNL.peakGreenness.2021,NEON.DOC.014048vN,ORNL_027-M-32.5-29.5-20210707|ORNL_027-M-35.5-2.5-20210707|ORNL_027-M-19.5-30-20210707,ORNL_027-M-20210707-COMP,B00000059657,OK,0000-0002-5381-0889,,,20211102T185350Z,PROVISIONAL
d88da095-e04f-47bb-af4d-fa537df324a7,D07,ORNL,ORNL_001,ORNL_001.basePlot.bgc,2021-07-07T18:25Z,ORNL.peakGreenness.2021,NEON.DOC.014048vN,ORNL_001-M-5-9-20210707|ORNL_001-M-30.5-27.5-20210707,ORNL_001-M-20210707-COMP,B00000025164,OK,0000-0002-5381-0889,,,20211102T185350Z,PROVISIONAL
19468056-abe7-4080-ab53-ff4456c9ee7e,D07,ORNL,ORNL_001,ORNL_001.basePlot.bgc,2021-07-07T17:47Z,ORNL.peakGreenness.2021,NEON.DOC.014048vN,ORNL_001-O-38.5-0.5-20210707,ORNL_001-O-20210707-COMP,B00000025169,OK,0000-0002-5381-0889,,,20211102T185350Z,PROVISIONAL
e15b1759-0a62-4239-bdbd-297034f7fb9e,D07,ORNL,ORNL_002,ORNL_002.basePlot.bgc,2021-07-08T13:42Z,ORNL.peakGreenness.2021,NEON.DOC.014048vN,ORNL_002-M-25.5-6.5-20210708|ORNL_002-M-38-35-20210708|ORNL_002-M-0-31-20210708,ORNL_002-M-20210708-COMP,B00000059649,OK,0000-0002-5381-0889,,,20211102T185350Z,PROVISIONAL
983e80ec-2991-4957-adba-4035b166fdab,D07,ORNL,ORNL_003,ORNL_003.basePlot.bgc,2021-07-08T15:16Z,ORNL.peakGreenness.2021,NEON.DOC.014048vN,ORNL_003-M-3.5-17.5-20210708|ORNL_003-M-36-25-20210708,ORNL_003-M-20210708-COMP,B00000059621,OK,0000-0002-5381-0889,,,20211102T185350Z,PROVISIONAL
e579c6ae-84ab-4cb2-bb19-1d2a61580e99,D07,ORNL,ORNL_003,ORNL_003.basePlot.bgc,2021-07-08T14:55Z,ORNL.peakGreenness.2021,NEON.DOC.014048vN,ORNL_003-O-38.5-4-20210708,ORNL_003-O-20210708-COMP,B00000025168,OK,0000-0002-5381-0889,,,20211102T185350Z,PROVISIONAL
5b14484e-a0ad-4f47-99b8-4d7dc3b0288f,D07,ORNL,ORNL_006,ORNL_006.basePlot.bgc,2021-07-08T17:48Z,ORNL.peakGreenness.2021,NEON.DOC.014048vN,ORNL_006-M-27.5-36.5-20210708|ORNL_006-M-19-31-20210708|ORNL_006-M-7.5-11.5-20210708,ORNL_006-M-20210708-COMP,B00000059654,OK,0000-0002-5381-0889,,,20211102T185350Z,PROVISIONAL
468bc4e7-fbd1-46a4-b67d-58500dc4685a,D08,DELA,DELA_037,DELA_037.basePlot.bgc,2016-08-24T14:56Z,,NEON.DOC.014048vF,DELA_037-M-23.5-35.5-20160824|DELA_037-M-3-16-20160824|DELA_037-M-30.5-6-20160824,DELA_037-M-20160824-COMP,,OK,khildebrand@field-ops.org,,,20201217T173052Z,RELEASE-2021
eccb203c-05ca-46df-b954-25d8b3ac5360,D08,DELA,DELA_038,DELA_038.basePlot.bgc,2016-08-24T14:36Z,,NEON.DOC.014048vF,DELA_038-M-30-4-20160824|DELA_038-M-2.5-2-20160824|DELA_038-M-24.5-35.5-20160824,DELA_038-M-20160824-COMP,,OK,khildebrand@field-ops.org,,,20201217T173052Z,RELEASE-2021
1297a164-59e6-41aa-b423-1965ac27e500,D08,DELA,DELA_041,DELA_041.basePlot.bgc,2016-08-24T16:30Z,,NEON.DOC.014048vF,DELA_041-M-2.5-2-20160824|DELA_041-M-30-4-20160824,DELA_041-M-20160824-COMP,,OK,khildebrand@field-ops.org,,,20201217T173052Z,RELEASE-2021
85029a39-716c-4d4d-8179-774da60605b0,D08,DELA,DELA_014,DELA_014.basePlot.bgc,2016-08-24T17:05Z,,NEON.DOC.014048vF,DELA_014-M-3.5-10.5-20160824|DELA_014-M-24.5-6-20160824|DELA_014-M-24.5-36.5-20160824,DELA_014-M-20160824-COMP,,OK,khildebrand@field-ops.org,,,20201217T173052Z,RELEASE-2021
e54ae794-a11c-433f-8764-4ad7d9b9d5f6,D08,DELA,DELA_040,DELA_040.basePlot.bgc,2016-08-24T17:16Z,,NEON.DOC.014048vF,DELA_040-M-30.5-6-20160824|DELA_040-M-17-3-20160824|DELA_040-M-33-24-20160824,DELA_040-M-20160824-COMP,,OK,khildebrand@field-ops.org,,,20201217T173052Z,RELEASE-2021
8ee880b8-6553-461d-bc0b-e49a35eae160,D08,DELA,DELA_004,DELA_004.basePlot.bgc,2016-08-24T19:08Z,,NEON.DOC.014048vF,DELA_004-M-31.5-9-20160824|DELA_004-M-3.5-16-20160824|DELA_004-M-0.5-31.5-20160824,DELA_004-M-20160824-COMP,,OK,khildebrand@field-ops.org,,,20201217T173052Z,RELEASE-2021
d275c229-cb3d-4d58-8ca9-4f17f698b6f3,D08,DELA,DELA_003,DELA_003.basePlot.bgc,2016-08-24T19:05Z,,NEON.DOC.014048vF,DELA_003-M-9.5-30.5-20160824|DELA_003-M-32-24-20160824|DELA_003-M-39-12.5-20160824,DELA_003-M-20160824-COMP,,OK,khildebrand@field-ops.org,,,20201217T173052Z,RELEASE-2021
08c8cf7a-4f13-4f47-822c-adbf2f98c67d,D08,DELA,DELA_002,DELA_002.basePlot.bgc,2016-08-25T13:49Z,,NEON.DOC.014048vF,DELA_002-M-2-24.5-20160825|DELA_002-M-17.5-0.5-20160825|DELA_002-M-28.5-3.5-20160825,DELA_002-M-20160825-COMP,,OK,khildebrand@field-ops.org,,,20201217T173052Z,RELEASE-2021
fa24c801-4b3d-4704-b378-3651e1feda5e,D08,DELA,DELA_001,DELA_001.basePlot.bgc,2016-08-25T15:03Z,,NEON.DOC.014048vF,DELA_001-M-32-34-20160825|DELA_001-M-1.5-12.5-20160825|DELA_001-M-33.5-8-20160825,DELA_001-M-20160825-COMP,,OK,khildebrand@field-ops.org,,,20201217T173052Z,RELEASE-2021
96d30a47-a6fa-431b-b36b-eff1812b950f,D08,DELA,DELA_005,DELA_005.basePlot.bgc,2016-08-25T16:12Z,,NEON.DOC.014048vF,DELA_005-M-11.5-8.5-20160825|DELA_005-M-20.5-6.5-20160825|DELA_005-M-32.5-31.5-20160825,DELA_005-M-20160825-COMP,,OK,khildebrand@field-ops.org,,,20201217T173052Z,RELEASE-2021
53e43e4e-e4bf-412d-9fa6-795e7c8da7ab,D08,DELA,DELA_005,DELA_005.basePlot.bgc,2019-06-24T14:24Z,,NEON.DOC.014048vL,DELA_005-M-35-35-20190624|DELA_005-M-3-9-20190624|DELA_005-M-15-34.5-20190624,DELA_005-M-20190624-COMP,B00000004984,OK,,,,20201218T082036Z,RELEASE-2021
77985a68-db2e-4d4a-9d4c-709b90f41bd9,D08,DELA,DELA_014,DELA_014.basePlot.bgc,2019-06-24T15:37Z,,NEON.DOC.014048vL,DELA_014-M-19-38.5-20190624|DELA_014-M-23.5-3.5-20190624|DELA_014-M-8.5-1-20190624,DELA_014-M-20190624-COMP,B00000004982,OK,,,,20201218T082036Z,RELEASE-2021
c1ece8be-0bf8-4037-b1c7-e1c725f7e98c,D08,DELA,DELA_002,DELA_002.basePlot.bgc,2019-06-24T17:01Z,,NEON.DOC.014048vL,DELA_002-M-8.5-6-20190624|DELA_002-M-32.5-18.5-20190624|DELA_002-M-19.5-37-20190624,DELA_002-M-20190624-COMP,B00000004970,OK,,,,20201218T082036Z,RELEASE-2021
23eb6dc4-9962-4cfa-84aa-352ae1a0f874,D08,DELA,DELA_004,DELA_004.basePlot.bgc,2019-06-24T18:19Z,,NEON.DOC.014048vL,DELA_004-M-39-0.5-20190624|DELA_004-M-36.5-34-20190624|DELA_004-M-2-13.5-20190624,DELA_004-M-20190624-COMP,B00000004985,OK,,,,20201218T082036Z,RELEASE-2021
8ad8cfb3-dc8e-4a4a-aea6-ccdb02724f3e,D08,DELA,DELA_001,DELA_001.basePlot.bgc,2019-06-26T13:06Z,,NEON.DOC.014048vL,DELA_001-M-21.5-0-20190626|DELA_001-M-28-32.5-20190626|DELA_001-M-6-6.5-20190626,DELA_001-M-20190626-COMP,B00000004971,OK,,,,20201218T082036Z,RELEASE-2021
0125921e-a144-470c-8150-d914feae9397,D08,DELA,DELA_038,DELA_038.basePlot.bgc,2019-06-26T13:19Z,,NEON.DOC.014048vL,DELA_038-M-4-24-20190626|DELA_038-M-32.5-11.5-20190626|DELA_038-M-24.5-36.5-20190626,DELA_038-M-20190626-COMP,B00000004988,OK,,,,20201218T082036Z,RELEASE-2021
7bffe64f-00e0-41fb-b98c-30030996999a,D08,DELA,DELA_041,DELA_041.basePlot.bgc,2019-06-26T14:18Z,,NEON.DOC.014048vL,DELA_041-M-35-28-20190626|DELA_041-M-4-24-20190626|DELA_041-M-34-8-20190626,DELA_041-M-20190626-COMP,B00000004986,OK,,,,20201218T082036Z,RELEASE-2021
5e7b0963-bfb7-4f44-a288-68a7345ac8bf,D08,DELA,DELA_003,DELA_003.basePlot.bgc,2019-06-26T14:21Z,,NEON.DOC.014048vL,DELA_003-M-24-33-20190626|DELA_003-M-6.5-25.5-20190626|DELA_003-M-0.5-9.5-20190626,DELA_003-M-20190626-COMP,B00000004987,OK,,,,20201218T082036Z,RELEASE-2021
d59892eb-4bfb-4d7d-875b-c0158c35aa10,D08,DELA,DELA_037,DELA_037.basePlot.bgc,2019-06-26T15:17Z,,NEON.DOC.014048vL,DELA_037-M-17-3-20190626|DELA_037-M-34.5-29-20190626|DELA_037-M-9.5-23-20190626,DELA_037-M-20190626-COMP,B00000004983,OK,,,,20201218T082036Z,RELEASE-2021
42d3bb5b-805f-46f3-a89d-950d002cb813,D08,DELA,DELA_040,DELA_040.basePlot.bgc,2019-06-26T15:53Z,,NEON.DOC.014048vL,DELA_040-M-32-36.5-20190626|DELA_040-M-9.5-36-20190626|DELA_040-M-11-4-20190626,DELA_040-M-20190626-COMP,B00000004978,OK,,,,20201218T082036Z,RELEASE-2021
95a1d458-3e2d-4e00-8d87-fd71ec1b549b,D08,LENO,LENO_063,LENO_063.basePlot.bgc,2016-08-29T18:05Z,,NEON.DOC.014048vF,LENO_063-M-34-0.5-20160829|LENO_063-M-9.5-0.5-20160829|LENO_063-M-34.5-29-20160829,LENO_063-M-20160829-COMP,,OK,khildebrand@field-ops.org,,,20201217T154713Z,RELEASE-2021
1fcaf34b-c14e-4db4-8b0c-8953fa0d94c4,D08,LENO,LENO_002,LENO_002.basePlot.bgc,2016-08-29T19:40Z,,NEON.DOC.014048vF,LENO_002-M-2.5-17.5-20160829|LENO_002-M-19-38-20160829|LENO_002-M-37-0.5-20160829,LENO_002-M-20160829-COMP,,OK,khildebrand@field-ops.org,,,20201217T154713Z,RELEASE-2021
527fdc7d-d5be-49a4-a251-de1fdb3d5a02,D08,LENO,LENO_064,LENO_064.basePlot.bgc,2016-08-29T19:50Z,,NEON.DOC.014048vF,LENO_064-M-7-14-20160829|LENO_064-M-27-9-20160829|LENO_064-M-33-23.5-20160829,LENO_064-M-20160829-COMP,,OK,khildebrand@field-ops.org,,,20201217T154713Z,RELEASE-2021
4d3a7fb6-ef4e-4a1b-b221-1f9b12d3da26,D08,LENO,LENO_003,LENO_003.basePlot.bgc,2016-08-29T21:40Z,,NEON.DOC.014048vF,LENO_003-M-20-33.5-20160829|LENO_003-M-19.5-31-20160829|LENO_003-M-30-12-20160829,LENO_003-M-20160829-COMP,,OK,khildebrand@field-ops.org,,,20201217T154713Z,RELEASE-2021
f71adcc5-535a-43e3-9ce6-bb209a3b6061,D08,LENO,LENO_001,LENO_001.basePlot.bgc,2016-08-29T21:40Z,,NEON.DOC.014048vF,LENO_001-M-1.5-10.5-20160829|LENO_001-M-23.5-5.5-20160829|LENO_001-M-39-23-20160829,LENO_001-M-20160829-COMP,,OK,khildebrand@field-ops.org,,,20201217T154713Z,RELEASE-2021
3d04a64c-3bb0-4ecb-8031-b56f4ec57282,D08,LENO,LENO_061,LENO_061.basePlot.bgc,2016-08-30T14:44Z,,NEON.DOC.014048vF,LENO_061-M-9.5-22-20160830|LENO_061-M-17-2-20160830|LENO_061-M-20.5-1-20160830,LENO_061-M-20160830-COMP,,OK,khildebrand@field-ops.org,,,20201217T154713Z,RELEASE-2021
b471f9fc-39f3-4fe3-b6b0-105888d9601a,D08,LENO,LENO_005,LENO_005.basePlot.bgc,2016-08-30T15:35Z,,NEON.DOC.014048vF,LENO_005-M-34-35.5-20160830|LENO_005-M-1-16.5-20160830|LENO_005-M-33-16.5-20160830,LENO_005-M-20160830-COMP,,OK,khildebrand@field-ops.org,,,20201217T154713Z,RELEASE-2021
5934e175-db17-41d8-a78d-2ed8ecbefa64,D08,LENO,LENO_062,LENO_062.basePlot.bgc,2016-08-30T15:51Z,,NEON.DOC.014048vF,LENO_062-M-4-2-20160830|LENO_062-M-38-32-20160830|LENO_062-M-5.5-21-20160830,LENO_062-M-20160830-COMP,,OK,khildebrand@field-ops.org,,,20201217T154713Z,RELEASE-2021
afd4b06f-c8d0-48a2-a734-39d4c787f0b7,D08,LENO,LENO_004,LENO_004.basePlot.bgc,2016-08-30T17:32Z,,NEON.DOC.014048vF,LENO_004-M-0-20-20160830|LENO_004-M-20.5-3-20160830|LENO_004-M-7-8.5-20160830,LENO_004-M-20160830-COMP,,OK,khildebrand@field-ops.org,,,20201217T154713Z,RELEASE-2021
d76fdba1-9962-46d5-96c1-a9289ade33d9,D08,LENO,LENO_006,LENO_006.basePlot.bgc,2016-08-30T18:00Z,,NEON.DOC.014048vF,LENO_006-M-37.5-18.5-20160830|LENO_006-M-10-31.5-20160830|LENO_006-M-35.5-21.5-20160830,LENO_006-M-20160830-COMP,,OK,khildebrand@field-ops.org,,,20201217T154713Z,RELEASE-2021
db17902c-d193-43ba-9574-619ae4066e7f,D08,LENO,LENO_002,LENO_002.basePlot.bgc,2018-07-09T14:46Z,,NEON.DOC.014048vK,LENO_002-M-20.5-32-20180709|LENO_002-M-2-13-20180709|LENO_002-M-11.5-35.5-20180709,LENO_002-M-20180709-COMP,B00000003683,OK,kjones01@battelleecology.org,,,20201218T095850Z,RELEASE-2021
2ba3d800-f6d4-4bcf-a257-9af081125ab7,D08,LENO,LENO_061,LENO_061.basePlot.bgc,2018-07-09T14:53Z,,NEON.DOC.014048vK,LENO_061-M-12.5-0.5-20180709|LENO_061-M-26-38-20180709|LENO_061-M-10.5-32.5-20180709,LENO_061-M-20180709-COMP,B00000003678,OK,jwhite@battelleecology.org,,,20201218T095850Z,RELEASE-2021
6e5e906e-1881-4835-935a-d5532065d5a4,D08,LENO,LENO_003,LENO_003.basePlot.bgc,2018-07-09T16:08Z,,NEON.DOC.014048vK,LENO_003-M-24.5-37-20180709|LENO_003-M-2-22-20180709|LENO_003-M-31-8.5-20180709,LENO_003-M-20180709-COMP,B00000003682,OK,kjones01@battelleecology.org,,,20201218T095850Z,RELEASE-2021
4b3483a6-fd2c-4898-8d1c-90daad24ab24,D08,LENO,LENO_062,LENO_062.basePlot.bgc,2018-07-09T16:09Z,,NEON.DOC.014048vK,LENO_062-M-38-34-20180709|LENO_062-M-1.5-12.5-20180709|LENO_062-M-0.5-38.5-20180709,LENO_062-M-20180709-COMP,B00000003677,OK,jwhite@battelleecology.org,,,20201218T095850Z,RELEASE-2021
