uid,domainID,siteID,plotID,namedLocation,collectDate,samplingProtocolVersion,horizon,ovenStartDate,ovenEndDate,sampleID,sampleCode,cnSampleID,cnSampleCode,bgcArchiveID,bgcArchiveCode,bgcArchiveMass,toxicodendronPossible,sampleCondition,bgcRemarks,processedBy,bgcDataQF,publicationDate,release
261917dc-118a-4905-b9b1-fc545dc760f8,D01,HARV,HARV_037,HARV_037.basePlot.bgc,2018-07-10T16:08Z,NEON.DOC.014048vK,M,2018-07-11T14:12Z,2018-07-13T14:39Z,HARV_037-M-5-13.5-20180710,A00000001095,HARV_037-M-5-13.5-20180710-CN,A00000000666,HARV_037-M-5-13.5-20180710-BA,A00000032189,,,OK,"",opiscitelli@battelleecology.org,,20201218T085323Z,RELEASE-2021
54828131-60f6-423d-8e00-4fdf481cfbf9,D01,HARV,HARV_004,HARV_004.basePlot.bgc,2018-07-10T16:27Z,NEON.DOC.014048vK,M,2018-07-11T13:57Z,2018-07-13T14:32Z,HARV_004-M-28.5-34-20180710,A00000000721,HARV_004-M-28.5-34-20180710-CN,A00000000542,HARV_004-M-28.5-34-20180710-BA,A00000032168,,,OK,"",opiscitelli@battelleecology.org,,20201218T085323Z,RELEASE-2021
95db6d11-e60d-4b7f-b242-d0097e0361fe,D01,HARV,HARV_037,HARV_037.basePlot.bgc,2018-07-10T16:43Z,NEON.DOC.014048vK,O,2018-07-11T13:42Z,2018-07-13T14:36Z,HARV_037-O-0-34.5-20180710,A00000001091,HARV_037-O-0-34.5-20180710-CN,A00000000682,HARV_037-O-0-34.5-20180710-BA,A00000032190,,,OK,"",opiscitelli@battelleecology.org,,20201218T085323Z,RELEASE-2021
e9bacb06-5b88-49e7-aa67-d76cedda7625,D01,HARV,HARV_037,HARV_037.basePlot.bgc,2018-07-10T16:59Z,NEON.DOC.014048vK,M,2018-07-11T14:05Z,2018-07-13T14:36Z,HARV_037-M-0-34.5-20180710,A00000001093,HARV_037-M-0-34.5-20180710-CN,A00000000671,HARV_037-M-0-34.5-20180710-BA,A00000032191,,,OK,"",opiscitelli@battelleecology.org,,20201218T085323Z,RELEASE-2021
2db0f490-0395-454f-8263-b5669e9c211e,D01,HARV,HARV_037,HARV_037.basePlot.bgc,2018-07-10T17:35Z,NEON.DOC.014048vK,O,2018-07-10T14:15Z,2018-07-13T14:45Z,HARV_037-O-34-39-20180710,A00000001092,HARV_037-O-34-39-20180710-CN,A00000000683,HARV_037-O-34-39-20180710-BA,D00000008928,,,OK,Record created July 13 2018 by J Lerner as there was no original record for this sample prior to drying,opiscitelli@battelleecology.org,,20201218T085323Z,RELEASE-2021
f9906853-2169-496c-8df7-dcb40100f10b,D01,HARV,HARV_037,HARV_037.basePlot.bgc,2018-07-10T17:53Z,NEON.DOC.014048vK,M,2018-07-11T14:14Z,2018-07-13T14:40Z,HARV_037-M-34-39-20180710,A00000001094,HARV_037-M-34-39-20180710-CN,A00000000665,HARV_037-M-34-39-20180710-BA,A00000032187,,,OK,"",opiscitelli@battelleecology.org,,20201218T085323Z,RELEASE-2021
d7ebdc32-06c4-4a14-b021-2a3655ec1fb9,D01,HARV,HARV_001,HARV_001.basePlot.bgc,2018-07-10T18:14Z,NEON.DOC.014048vK,O,2018-07-11T13:16Z,2018-07-13T14:38Z,HARV_001-O-27-32.5-20180710,A00000000685,HARV_001-O-27-32.5-20180710-CN,A00000000553,HARV_001-O-27-32.5-20180710-BA,A00000032177,,,OK,"",opiscitelli@battelleecology.org,,20201218T085323Z,RELEASE-2021
c42b2f3c-d9a0-45b7-b7ee-823317d685e6,D01,HARV,HARV_001,HARV_001.basePlot.bgc,2018-07-10T18:29Z,NEON.DOC.014048vK,M,2018-07-11T14:20Z,2018-07-13T14:41Z,HARV_001-M-27-32.5-20180710,A00000000706,HARV_001-M-27-32.5-20180710-CN,A00000000560,HARV_001-M-27-32.5-20180710-BA,A00000032176,,,OK,"",opiscitelli@battelleecology.org,,20201218T085323Z,RELEASE-2021
3f24e82f-874d-46cb-a904-36d2bd072d6c,D01,HARV,HARV_001,HARV_001.basePlot.bgc,2018-07-10T19:08Z,NEON.DOC.014048vK,O,2018-07-11T13:25Z,2018-07-13T14:39Z,HARV_001-O-20-3-20180710,A00000000687,HARV_001-O-20-3-20180710-CN,A00000000536,HARV_001-O-20-3-20180710-BA,A00000032172,,,OK,"",opiscitelli@battelleecology.org,,20201218T085323Z,RELEASE-2021
ede93417-91fe-4aa2-8104-2a9418910a7b,D01,HARV,HARV_001,HARV_001.basePlot.bgc,2018-07-10T19:22Z,NEON.DOC.014048vK,M,2018-07-11T14:18Z,2018-07-13T14:42Z,HARV_001-M-20-3-20180710,A00000000688,HARV_001-M-20-3-20180710-CN,A00000000559,HARV_001-M-20-3-20180710-BA,A00000032175,,,OK,"",opiscitelli@battelleecology.org,,20201218T085323Z,RELEASE-2021
13518938-675e-47c6-a158-79bf3ee39673,D01,HARV,HARV_001,HARV_001.basePlot.bgc,2018-07-10T19:59Z,NEON.DOC.014048vK,O,2018-07-11T13:29Z,2018-07-13T14:42Z,HARV_001-O-7.5-15-20180710,A00000000686,HARV_001-O-7.5-15-20180710-CN,A00000000531,HARV_001-O-7.5-15-20180710-BA,A00000032179,,,OK,"",opiscitelli@battelleecology.org,,20201218T085323Z,RELEASE-2021
998c2391-661d-40a1-831b-f772e33d64b6,D01,HARV,HARV_001,HARV_001.basePlot.bgc,2018-07-10T20:13Z,NEON.DOC.014048vK,M,2018-07-11T13:52Z,2018-07-13T14:37Z,HARV_001-M-7.5-15-20180710,A00000000689,HARV_001-M-7.5-15-20180710-CN,A00000000534,HARV_001-M-7.5-15-20180710-BA,A00000032170,,,OK,"",opiscitelli@battelleecology.org,,20201218T085323Z,RELEASE-2021
03c2c7f5-dd41-4613-90e6-f6f75c4f7fbe,D01,HARV,HARV_002,HARV_002.basePlot.bgc,2018-07-11T13:19Z,NEON.DOC.014048vK,O,2018-07-12T13:20Z,2018-07-16T14:47Z,HARV_002-O-21.5-4-20180711,A00000000723,HARV_002-O-21.5-4-20180711-CN,A00000000533,HARV_002-O-21.5-4-20180711-BA,A00000032165,,,OK,"",asands@battelleecology.org,,20201218T085323Z,RELEASE-2021
7017b78f-2fa0-4c89-be77-1871e631f175,D01,HARV,HARV_002,HARV_002.basePlot.bgc,2018-07-11T13:35Z,NEON.DOC.014048vK,M,2018-07-12T13:39Z,2018-07-16T14:47Z,HARV_002-M-21.5-4-20180711,A00000000703,HARV_002-M-21.5-4-20180711-CN,A00000000562,HARV_002-M-21.5-4-20180711-BA,D00000008924,,,OK,"",asands@battelleecology.org,,20201218T085323Z,RELEASE-2021
0d7bca8f-d433-4df7-a1e7-5168cffb2fa5,D01,HARV,HARV_002,HARV_002.basePlot.bgc,2018-07-11T13:58Z,NEON.DOC.014048vK,O,2018-07-12T13:30Z,2018-07-16T14:44Z,HARV_002-O-9-4-20180711,A00000000705,HARV_002-O-9-4-20180711-CN,A00000000532,HARV_002-O-9-4-20180711-BA,D00000008925,,,OK,"",asands@battelleecology.org,,20201218T085323Z,RELEASE-2021
8866971b-68d7-4b6c-a233-8211efb193f5,D01,HARV,HARV_002,HARV_002.basePlot.bgc,2018-07-11T14:08Z,NEON.DOC.014048vK,M,2018-07-12T13:37Z,2018-07-16T14:29Z,HARV_002-M-9-4-20180711,A00000000702,HARV_002-M-9-4-20180711-CN,A00000000535,HARV_002-M-9-4-20180711-BA,D00000008927,,,OK,"",asands@battelleecology.org,,20201218T085323Z,RELEASE-2021
832138c0-7dad-4a35-a391-e25c9a72e4c0,D01,HARV,HARV_002,HARV_002.basePlot.bgc,2018-07-11T14:37Z,NEON.DOC.014048vK,O,2018-07-12T13:25Z,2018-07-16T14:29Z,HARV_002-O-1-33.5-20180711,A00000000722,HARV_002-O-1-33.5-20180711-CN,A00000000558,HARV_002-O-1-33.5-20180711-BA,A00000032163,,,OK,"",asands@battelleecology.org,,20201218T085323Z,RELEASE-2021
832e02cb-274d-4eae-8de3-66218d68bdef,D01,HARV,HARV_002,HARV_002.basePlot.bgc,2018-07-11T14:57Z,NEON.DOC.014048vK,M,2018-07-12T13:33Z,2018-07-16T14:45Z,HARV_002-M-1-33.5-20180711,A00000000704,HARV_002-M-1-33.5-20180711-CN,A00000000561,HARV_002-M-1-33.5-20180711-BA,D00000008926,,,OK,"",asands@battelleecology.org,,20201218T085323Z,RELEASE-2021
d7f9c43f-c0f5-44d4-82eb-8be0661a2e9a,D01,HARV,HARV_005,HARV_005.basePlot.bgc,2018-07-11T16:56Z,NEON.DOC.014048vK,O,2018-07-12T12:50Z,2018-07-16T14:31Z,HARV_005-O-11-37-20180711,A00000000719,HARV_005-O-11-37-20180711-CN,A00000000539,HARV_005-O-11-37-20180711-BA,A00000032146,,,OK,"",asands@battelleecology.org,,20201218T085323Z,RELEASE-2021
10f47f0f-0244-485b-870d-a094c07eb0a3,D01,HARV,HARV_005,HARV_005.basePlot.bgc,2018-07-11T17:08Z,NEON.DOC.014048vK,M,2018-07-12T13:45Z,2018-07-16T14:41Z,HARV_005-M-11-37-20180711,A00000001023,HARV_005-M-11-37-20180711-CN,A00000000548,HARV_005-M-11-37-20180711-BA,A00000032147,,,OK,"",asands@battelleecology.org,,20201218T085323Z,RELEASE-2021
3562ed1e-0125-4585-aa48-8057b53bc5ac,D01,HARV,HARV_005,HARV_005.basePlot.bgc,2018-07-11T17:31Z,NEON.DOC.014048vK,O,2018-07-12T13:05Z,2018-07-16T14:30Z,HARV_005-O-24.5-36-20180711,A00000000718,HARV_005-O-24.5-36-20180711-CN,A00000000541,HARV_005-O-24.5-36-20180711-BA,A00000032178,,,OK,"",asands@battelleecology.org,,20201218T085323Z,RELEASE-2021
c1e10cca-e77b-4520-bcff-7ea1ffbe0b5a,D01,HARV,HARV_005,HARV_005.basePlot.bgc,2018-07-11T17:38Z,NEON.DOC.014048vK,M,2018-07-12T13:42Z,2018-07-16T14:43Z,HARV_005-M-24.5-36-20180711,A00000000715,HARV_005-M-24.5-36-20180711-CN,A00000000545,HARV_005-M-24.5-36-20180711-BA,D00000008930,,,OK,"",asands@battelleecology.org,,20201218T085323Z,RELEASE-2021
7b0145ca-f427-4b3a-9b9f-b74c545cd0ca,D01,HARV,HARV_005,HARV_005.basePlot.bgc,2018-07-11T18:06Z,NEON.DOC.014048vK,O,2018-07-12T13:16Z,2018-07-16T14:33Z,HARV_005-O-7-1.5-20180711,A00000000717,HARV_005-O-7-1.5-20180711-CN,A00000000547,HARV_005-O-7-1.5-20180711-BA,D00000008932,,,OK,"",asands@battelleecology.org,,20201218T085323Z,RELEASE-2021
a0252e9f-2d43-4676-9cda-d621512695f9,D01,HARV,HARV_005,HARV_005.basePlot.bgc,2018-07-11T18:14Z,NEON.DOC.014048vK,M,2018-07-12T13:47Z,2018-07-16T14:42Z,HARV_005-M-7-1.5-20180711,A00000000716,HARV_005-M-7-1.5-20180711-CN,A00000000550,HARV_005-M-7-1.5-20180711-BA,D00000008931,,,OK,"",asands@battelleecology.org,,20201218T085323Z,RELEASE-2021
f54f9c53-4baa-4b9d-b4a7-1c7998cfbb87,D01,HARV,HARV_013,HARV_013.basePlot.bgc,2018-07-12T13:36Z,NEON.DOC.014048vK,O,2018-07-13T13:27Z,2018-07-16T14:24Z,HARV_013-O-33-23-20180712,A00000001026,HARV_013-O-33-23-20180712-CN,A00000000543,HARV_013-O-33-23-20180712-BA,D00000008935,,,OK,"",jlerner@battelleecology.org,,20201218T085323Z,RELEASE-2021
52a57d95-5342-43b2-a37f-d1e5b7f45045,D01,HARV,HARV_013,HARV_013.basePlot.bgc,2018-07-12T13:44Z,NEON.DOC.014048vK,M,2018-07-13T13:19Z,2018-07-16T14:26Z,HARV_013-M-33-23-20180712,A00000001028,HARV_013-M-33-23-20180712-CN,A00000000734,HARV_013-M-33-23-20180712-BA,D00000008933,,,OK,"",jlerner@battelleecology.org,,20201218T085323Z,RELEASE-2021
472f58fa-0bdb-4f8b-897e-422dda3c8abe,D01,HARV,HARV_013,HARV_013.basePlot.bgc,2018-07-12T14:15Z,NEON.DOC.014048vK,O,2018-07-13T13:29Z,2018-07-16T14:27Z,HARV_013-O-0-6-20180712,A00000001025,HARV_013-O-0-6-20180712-CN,A00000000544,HARV_013-O-0-6-20180712-BA,A00000032155,,,OK,"",jlerner@battelleecology.org,,20201218T085323Z,RELEASE-2021
b9f35497-c50f-4f31-985b-750c72e15561,D01,HARV,HARV_013,HARV_013.basePlot.bgc,2018-07-12T14:25Z,NEON.DOC.014048vK,M,2018-07-13T13:15Z,2018-07-16T14:25Z,HARV_013-M-0-6-20180712,A00000001029,HARV_013-M-0-6-20180712-CN,A00000000736,HARV_013-M-0-6-20180712-BA,A00000032185,,,OK,"",jlerner@battelleecology.org,,20201218T085323Z,RELEASE-2021
7b4008de-f51f-4ed3-bc9c-2472e014d895,D01,HARV,HARV_013,HARV_013.basePlot.bgc,2018-07-12T14:51Z,NEON.DOC.014048vK,O,2018-07-13T13:33Z,2018-07-16T14:38Z,HARV_013-O-2.5-25-20180712,A00000001024,HARV_013-O-2.5-25-20180712-CN,A00000000551,HARV_013-O-2.5-25-20180712-BA,A00000032158,,,OK,"",jlerner@battelleecology.org,,20201218T085323Z,RELEASE-2021
50d8009d-5d50-4bae-a39f-618e3ee10a83,D01,HARV,HARV_013,HARV_013.basePlot.bgc,2018-07-12T15:05Z,NEON.DOC.014048vK,M,2018-07-13T13:18Z,2018-07-16T14:46Z,HARV_013-M-2.5-25-20180712,A00000001027,HARV_013-M-2.5-25-20180712-CN,A00000000549,HARV_013-M-2.5-25-20180712-BA,D00000008934,,,OK,"",jlerner@battelleecology.org,,20201218T085323Z,RELEASE-2021
ddae7a8b-a438-4f3a-967b-295b3dd79e6b,D01,HARV,HARV_021,HARV_021.basePlot.bgc,2018-07-12T18:13Z,NEON.DOC.014048vK,O,2018-07-13T12:58Z,2018-07-16T14:23Z,HARV_021-O-6.5-2-20180712,A00000001039,HARV_021-O-6.5-2-20180712-CN,A00000000737,HARV_021-O-6.5-2-20180712-BA,A00000032149,,,OK,"",jlerner@battelleecology.org,,20201218T085323Z,RELEASE-2021
5e0e3af7-ff54-43d4-a749-105f02e74082,D01,HARV,HARV_021,HARV_021.basePlot.bgc,2018-07-12T18:24Z,NEON.DOC.014048vK,M,2018-07-13T13:10Z,2018-07-16T14:27Z,HARV_021-M-6.5-2-20180712,A00000001044,HARV_021-M-6.5-2-20180712-CN,A00000000740,HARV_021-M-6.5-2-20180712-BA,A00000032152,,,OK,"",jlerner@battelleecology.org,,20201218T085323Z,RELEASE-2021
5973f926-54f3-45b7-b2c6-0c7796b6f51c,D01,HARV,HARV_021,HARV_021.basePlot.bgc,2018-07-12T18:51Z,NEON.DOC.014048vK,O,2018-07-13T13:02Z,2018-07-16T14:26Z,HARV_021-O-38-18.5-20180712,A00000001040,HARV_021-O-38-18.5-20180712-CN,A00000000738,HARV_021-O-38-18.5-20180712-BA,A00000032159,,,OK,"",jlerner@battelleecology.org,,20201218T085323Z,RELEASE-2021
792743de-1e65-48eb-84a4-c6844b47ac81,D01,HARV,HARV_021,HARV_021.basePlot.bgc,2018-07-12T19:00Z,NEON.DOC.014048vK,M,2018-07-13T13:07Z,2018-07-16T14:26Z,HARV_021-M-38-18.5-20180712,A00000001043,HARV_021-M-38-18.5-20180712-CN,A00000000739,HARV_021-M-38-18.5-20180712-BA,A00000032151,,,OK,"",jlerner@battelleecology.org,,20201218T085323Z,RELEASE-2021
5df8359f-259c-4788-b4d8-87a8da8f1796,D01,HARV,HARV_021,HARV_021.basePlot.bgc,2018-07-12T19:15Z,NEON.DOC.014048vK,O,2018-07-13T13:05Z,2018-07-16T14:23Z,HARV_021-O-39.5-23-20180712,A00000001041,HARV_021-O-39.5-23-20180712-CN,A00000000735,HARV_021-O-39.5-23-20180712-BA,A00000032153,,,OK,"",jlerner@battelleecology.org,,20201218T085323Z,RELEASE-2021
4c8b7e42-2e67-40a2-9146-bd5805a12c26,D01,HARV,HARV_021,HARV_021.basePlot.bgc,2018-07-12T19:25Z,NEON.DOC.014048vK,M,2018-07-13T13:12Z,2018-07-16T14:29Z,HARV_021-M-39.5-23-20180712,A00000001042,HARV_021-M-39.5-23-20180712-CN,A00000000632,HARV_021-M-39.5-23-20180712-BA,A00000032156,,,OK,"",jlerner@battelleecology.org,,20201218T085323Z,RELEASE-2021
3f6da8c4-2450-416a-9d30-ff01b6136ffe,D02,SERC,SERC_007,SERC_007.basePlot.bgc,2017-07-10T17:05Z,NEON.DOC.014048vJ,M,2017-07-12T22:40Z,2017-07-16T10:20Z,SERC_007-M-33-37-20170710,,SERC_007-M-33-37-20170710-CN,,SERC_007-M-33-37-20170710-BA,,,,OK,,dsoteropoulos@neoninc.org,,20201217T203751Z,RELEASE-2021
071c4d48-e23d-41a2-bdbc-660cff1cd139,D02,SERC,SERC_007,SERC_007.basePlot.bgc,2017-07-10T17:25Z,NEON.DOC.014048vJ,M,2017-07-12T22:40Z,2017-07-16T10:20Z,SERC_007-M-29-0.5-20170710,,SERC_007-M-29-0.5-20170710-CN,,SERC_007-M-29-0.5-20170710-BA,,,,OK,,dsoteropoulos@neoninc.org,,20201217T203751Z,RELEASE-2021
961ab04f-e739-4156-83f8-34566dc2420a,D02,SERC,SERC_007,SERC_007.basePlot.bgc,2017-07-10T17:40Z,NEON.DOC.014048vJ,M,2017-07-12T22:40Z,2017-07-16T10:20Z,SERC_007-M-4-23-20170710,,SERC_007-M-4-23-20170710-CN,,SERC_007-M-4-23-20170710-BA,,,,OK,,dsoteropoulos@neoninc.org,,20201217T203751Z,RELEASE-2021
e92f1910-794f-4b59-a22e-30a6df0f0fe0,D02,SERC,SERC_001,SERC_001.basePlot.bgc,2017-07-10T18:27Z,NEON.DOC.014048vJ,M,2017-07-12T22:40Z,2017-07-16T10:20Z,SERC_001-M-5.5-19-20170710,,SERC_001-M-5.5-19-20170710-CN,,SERC_001-M-5.5-19-20170710-BA,,,,OK,,dsoteropoulos@neoninc.org,,20201217T203751Z,RELEASE-2021
b6853478-a096-4e8f-b1e3-27928fcefba0,D02,SERC,SERC_001,SERC_001.basePlot.bgc,2017-07-10T18:51Z,NEON.DOC.014048vJ,M,2017-07-12T22:40Z,2017-07-16T10:20Z,SERC_001-M-31-0.5-20170710,,SERC_001-M-31-0.5-20170710-CN,,SERC_001-M-31-0.5-20170710-BA,,,,OK,,dsoteropoulos@neoninc.org,,20201217T203751Z,RELEASE-2021
5f080844-e844-4c22-8688-ebde8a5a8f19,D02,SERC,SERC_001,SERC_001.basePlot.bgc,2017-07-10T19:17Z,NEON.DOC.014048vJ,M,2017-07-12T22:40Z,2017-07-16T10:20Z,SERC_001-M-23-32.5-20170710,,SERC_001-M-23-32.5-20170710-CN,,SERC_001-M-23-32.5-20170710-BA,,,,OK,,dsoteropoulos@neoninc.org,,20201217T203751Z,RELEASE-2021
08f33e8c-bbd2-4387-a57b-cc660547a188,D02,SERC,SERC_004,SERC_004.basePlot.bgc,2017-07-10T20:32Z,NEON.DOC.014048vJ,M,2017-07-12T22:40Z,2017-07-16T10:20Z,SERC_004-M-0-32-20170710,,SERC_004-M-0-32-20170710-CN,,SERC_004-M-0-32-20170710-BA,,,,OK,,dsoteropoulos@neoninc.org,,20201217T203751Z,RELEASE-2021
0adf48cd-cb66-457b-97cd-a2638eeacd6f,D02,SERC,SERC_004,SERC_004.basePlot.bgc,2017-07-10T20:57Z,NEON.DOC.014048vJ,M,2017-07-12T22:40Z,2017-07-16T10:20Z,SERC_004-M-37-21.5-20170710,,SERC_004-M-37-21.5-20170710-CN,,SERC_004-M-37-21.5-20170710-BA,,,,OK,,dsoteropoulos@neoninc.org,,20201217T203751Z,RELEASE-2021
ff2bb69f-d430-4462-8428-fb5feeb0e5bb,D02,SERC,SERC_004,SERC_004.basePlot.bgc,2017-07-10T21:20Z,NEON.DOC.014048vJ,M,2017-07-12T22:40Z,2017-07-16T10:20Z,SERC_004-M-32-19.5-20170710,,SERC_004-M-32-19.5-20170710-CN,,SERC_004-M-32-19.5-20170710-BA,,,,OK,,dsoteropoulos@neoninc.org,,20201217T203751Z,RELEASE-2021
e6f869b5-549d-46db-bcd7-28c7de19945a,D02,SERC,SERC_045,SERC_045.basePlot.bgc,2017-07-11T12:05Z,NEON.DOC.014048vJ,M,2017-07-12T22:40Z,2017-07-16T10:20Z,SERC_045-M-15.5-5.5-20170711,,SERC_045-M-15.5-5.5-20170711-CN,,SERC_045-M-15.5-5.5-20170711-BA,,,,OK,,dsoteropoulos@neoninc.org,,20201217T203751Z,RELEASE-2021
dd194f99-5773-413c-909a-b61c47aa2fe5,D02,SERC,SERC_045,SERC_045.basePlot.bgc,2017-07-11T12:26Z,NEON.DOC.014048vJ,M,2017-07-12T22:40Z,2017-07-16T10:20Z,SERC_045-M-31.5-8-20170711,,SERC_045-M-31.5-8-20170711-CN,,SERC_045-M-31.5-8-20170711-BA,,,,OK,,dsoteropoulos@neoninc.org,,20201217T203751Z,RELEASE-2021
1b7cf649-a7a5-4bd8-871c-bc9c549ab033,D02,SERC,SERC_045,SERC_045.basePlot.bgc,2017-07-11T12:51Z,NEON.DOC.014048vJ,M,2017-07-12T22:40Z,2017-07-16T10:20Z,SERC_045-M-21-39.5-20170711,,SERC_045-M-21-39.5-20170711-CN,,SERC_045-M-21-39.5-20170711-BA,,,,OK,,dsoteropoulos@neoninc.org,,20201217T203751Z,RELEASE-2021
481ca94c-0c2d-4863-b5dc-466f8735e889,D02,SERC,SERC_049,SERC_049.basePlot.bgc,2017-07-11T14:12Z,NEON.DOC.014048vJ,M,2017-07-12T22:40Z,2017-07-16T10:20Z,SERC_049-M-33-25-20170711,,SERC_049-M-33-25-20170711-CN,,SERC_049-M-33-25-20170711-BA,,,,OK,,dsoteropoulos@neoninc.org,,20201217T203751Z,RELEASE-2021
095bed0f-17f1-4d8c-a25e-7bb90e5b71ae,D02,SERC,SERC_049,SERC_049.basePlot.bgc,2017-07-11T14:28Z,NEON.DOC.014048vJ,M,2017-07-12T22:40Z,2017-07-16T10:20Z,SERC_049-M-33-3.5-20170711,,SERC_049-M-33-3.5-20170711-CN,,SERC_049-M-33-3.5-20170711-BA,,,,OK,,dsoteropoulos@neoninc.org,,20201217T203751Z,RELEASE-2021
4937e5f0-6ff7-4133-a0e0-06591e688234,D02,SERC,SERC_049,SERC_049.basePlot.bgc,2017-07-11T14:43Z,NEON.DOC.014048vJ,M,2017-07-12T22:40Z,2017-07-16T10:20Z,SERC_049-M-16.5-0-20170711,,SERC_049-M-16.5-0-20170711-CN,,SERC_049-M-16.5-0-20170711-BA,,,,OK,,dsoteropoulos@neoninc.org,,20201217T203751Z,RELEASE-2021
34cc4258-cdb1-4f64-a99f-f6d22867e581,D02,SERC,SERC_047,SERC_047.basePlot.bgc,2017-07-11T15:18Z,NEON.DOC.014048vJ,M,2017-07-12T22:40Z,2017-07-16T10:20Z,SERC_047-M-3-26.5-20170711,,SERC_047-M-3-26.5-20170711-CN,,SERC_047-M-3-26.5-20170711-BA,,,,OK,,dsoteropoulos@neoninc.org,,20201217T203751Z,RELEASE-2021
c29b5bea-1130-4aff-a0f6-ba0040720d51,D02,SERC,SERC_047,SERC_047.basePlot.bgc,2017-07-11T15:43Z,NEON.DOC.014048vJ,M,2017-07-12T22:40Z,2017-07-16T10:20Z,SERC_047-M-33.5-28-20170711,,SERC_047-M-33.5-28-20170711-CN,,SERC_047-M-33.5-28-20170711-BA,,,,OK,,dsoteropoulos@neoninc.org,,20201217T203751Z,RELEASE-2021
cbb5183e-ca69-4f33-be69-e36463563c15,D02,SERC,SERC_047,SERC_047.basePlot.bgc,2017-07-11T15:59Z,NEON.DOC.014048vJ,M,2017-07-12T22:40Z,2017-07-16T10:20Z,SERC_047-M-33-17-20170711,,SERC_047-M-33-17-20170711-CN,,SERC_047-M-33-17-20170711-BA,,,,OK,,dsoteropoulos@neoninc.org,,20201217T203751Z,RELEASE-2021
f07943a0-8602-4770-85c2-a42a8d218f3e,D02,SERC,SERC_044,SERC_044.basePlot.bgc,2017-07-11T17:38Z,NEON.DOC.014048vJ,M,2017-07-12T22:40Z,2017-07-16T10:20Z,SERC_044-M-13-0-20170711,,SERC_044-M-13-0-20170711-CN,,SERC_044-M-13-0-20170711-BA,,,,OK,,dsoteropoulos@neoninc.org,,20201217T203751Z,RELEASE-2021
04065943-e57f-4006-9ede-9c5a756ef1dc,D02,SERC,SERC_044,SERC_044.basePlot.bgc,2017-07-11T17:57Z,NEON.DOC.014048vJ,M,2017-07-12T22:40Z,2017-07-16T10:20Z,SERC_044-M-20-9-20170711,,SERC_044-M-20-9-20170711-CN,,SERC_044-M-20-9-20170711-BA,,,,OK,,dsoteropoulos@neoninc.org,,20201217T203751Z,RELEASE-2021
b912df7b-9f33-41b1-8407-465f3ffb5c3f,D02,SERC,SERC_044,SERC_044.basePlot.bgc,2017-07-11T18:32Z,NEON.DOC.014048vJ,M,2017-07-12T22:40Z,2017-07-16T10:20Z,SERC_044-M-28.5-31.5-20170711,,SERC_044-M-28.5-31.5-20170711-CN,,SERC_044-M-28.5-31.5-20170711-BA,,,,OK,,dsoteropoulos@neoninc.org,,20201217T203751Z,RELEASE-2021
efbaed4e-562d-45c9-8bc3-2e82bf14c678,D02,SERC,SERC_005,SERC_005.basePlot.bgc,2017-07-11T19:38Z,NEON.DOC.014048vJ,M,2017-07-12T22:40Z,2017-07-16T10:20Z,SERC_005-M-7.5-20.5-20170711,,SERC_005-M-7.5-20.5-20170711-CN,,SERC_005-M-7.5-20.5-20170711-BA,,,,OK,,dsoteropoulos@neoninc.org,,20201217T203751Z,RELEASE-2021
02549f5b-8c9c-4715-9348-b6eaeb1e6cf4,D02,SERC,SERC_005,SERC_005.basePlot.bgc,2017-07-11T19:48Z,NEON.DOC.014048vJ,M,2017-07-12T22:40Z,2017-07-16T10:20Z,SERC_005-M-35-31.5-20170711,,SERC_005-M-35-31.5-20170711-CN,,SERC_005-M-35-31.5-20170711-BA,,,,OK,,dsoteropoulos@neoninc.org,,20201217T203751Z,RELEASE-2021
a694a1dc-a04e-48fa-8903-d0f5e3ce7369,D02,SERC,SERC_005,SERC_005.basePlot.bgc,2017-07-11T20:17Z,NEON.DOC.014048vJ,M,2017-07-12T22:40Z,2017-07-16T10:20Z,SERC_005-M-22-0.5-20170711,,SERC_005-M-22-0.5-20170711-CN,,SERC_005-M-22-0.5-20170711-BA,,,,OK,,dsoteropoulos@neoninc.org,,20201217T203751Z,RELEASE-2021
c3db4ddd-e634-46e9-a331-2a45975f7287,D02,SERC,SERC_003,SERC_003.basePlot.bgc,2017-07-11T21:11Z,NEON.DOC.014048vJ,M,2017-07-12T22:40Z,2017-07-16T10:20Z,SERC_003-M-7-18.5-20170711,,SERC_003-M-7-18.5-20170711-CN,,SERC_003-M-7-18.5-20170711-BA,,,,OK,,dsoteropoulos@neoninc.org,,20201217T203751Z,RELEASE-2021
89ba96a0-6c41-4c20-88b3-67863a713ec2,D02,SERC,SERC_003,SERC_003.basePlot.bgc,2017-07-11T21:38Z,NEON.DOC.014048vJ,M,2017-07-12T22:40Z,2017-07-16T10:20Z,SERC_003-M-36-38.5-20170711,,SERC_003-M-36-38.5-20170711-CN,,SERC_003-M-36-38.5-20170711-BA,,,,OK,,dsoteropoulos@neoninc.org,,20201217T203751Z,RELEASE-2021
