uid,namedLocation,domainID,siteID,plotID,collectDate,sampleID,sampleCode,kclSampleID,kclSampleCode,sampleCondition,ammoniumNAnalysisDate,kclAmmoniumNConc,ammoniumNRepNum,ammoniumNQF,ammoniumNRemarks,nitrateNitriteNAnalysisDate,kclNitrateNitriteNConc,nitrateNitriteNRepNum,nitrateNitriteNQF,nitrateNitriteNRemarks,laboratoryName,ammoniumNMethod,ammoniumNInstrument,ammoniumNAnalyzedBy,ammoniumNReviewedBy,nitrateNitriteNMethod,nitrateNitriteNInstrument,nitrateNitriteNAnalyzedBy,nitrateNitriteNReviewedBy,dataQF,publicationDate,release
2d60b19e-c68d-4e12-95b4-0627963e00a5,DELA_038.basePlot.bgc,D08,DELA,DELA_038,2019-06-03T13:52Z,DELA_038-M-35-28-20190603,A00000082190,DELA_038-M-35-28-20190603-KCL,B00000004917,ok,2019-07-23,0.318,1,OK,,2019-07-23,0.067,1,OK,,University of Florida Wetland Biogeochemistry Laboratory,WBL-AN-020,Bran+Luebbe AutoAnalyzer II,/RBmT99ty+tXsqfXzuuuWg==,8kr+qfmeu1FQ7vvHWE7F/A==,WBL-AN-008,Bran+Luebbe AutoAnalyzer 3,/RBmT99ty+tXsqfXzuuuWg==,8kr+qfmeu1FQ7vvHWE7F/A==,,20201218T082036Z,RELEASE-2021
8cc7427f-0364-4c5f-99d2-9dc12bbdd460,DELA_038.basePlot.bgc,D08,DELA,DELA_038,2019-06-03T13:48Z,DELA_038-M-34-8-20190603,A00000082220,DELA_038-M-34-8-20190603-KCL,B00000004918,ok,2019-07-23,0.332,1,OK,,2019-07-23,0.056,1,OK,,University of Florida Wetland Biogeochemistry Laboratory,WBL-AN-020,Bran+Luebbe AutoAnalyzer II,/RBmT99ty+tXsqfXzuuuWg==,8kr+qfmeu1FQ7vvHWE7F/A==,WBL-AN-008,Bran+Luebbe AutoAnalyzer 3,/RBmT99ty+tXsqfXzuuuWg==,8kr+qfmeu1FQ7vvHWE7F/A==,,20201218T082036Z,RELEASE-2021
29776f08-385c-4122-bc87-ca937eff087b,DELA_014.basePlot.bgc,D08,DELA,DELA_014,2019-06-03T13:48Z,DELA_014-M-25-8-20190603,A00000081868,DELA_014-M-25-8-20190603-KCL,B00000004905,ok,2019-07-23,0.069,1,OK,,2019-07-23,0.064,1,OK,,University of Florida Wetland Biogeochemistry Laboratory,WBL-AN-020,Bran+Luebbe AutoAnalyzer II,/RBmT99ty+tXsqfXzuuuWg==,8kr+qfmeu1FQ7vvHWE7F/A==,WBL-AN-008,Bran+Luebbe AutoAnalyzer 3,/RBmT99ty+tXsqfXzuuuWg==,8kr+qfmeu1FQ7vvHWE7F/A==,,20201218T082036Z,RELEASE-2021
b530e862-bd4a-47c7-817e-64e403fbd2ed,DELA_014.basePlot.bgc,D08,DELA,DELA_014,2019-06-03T13:39Z,DELA_014-M-4.5-16.5-20190603,A00000081887,DELA_014-M-4.5-16.5-20190603-KCL,B00000004907,ok,2019-07-23,0.063,1,OK,,2019-07-23,0.05,1,blanks exceed sample value,,University of Florida Wetland Biogeochemistry Laboratory,WBL-AN-020,Bran+Luebbe AutoAnalyzer II,/RBmT99ty+tXsqfXzuuuWg==,8kr+qfmeu1FQ7vvHWE7F/A==,WBL-AN-008,Bran+Luebbe AutoAnalyzer 3,/RBmT99ty+tXsqfXzuuuWg==,8kr+qfmeu1FQ7vvHWE7F/A==,,20201218T082036Z,RELEASE-2021
4ae4505a-db1e-4fd7-81bb-19b9b75ae526,DELA_040.basePlot.bgc,D08,DELA,DELA_040,2019-06-03T13:16Z,DELA_040-M-19-6.5-20190603,A00000082240,DELA_040-M-19-6.5-20190603-KCL,B00000004915,ok,2019-07-23,1.122,1,OK,,2019-07-23,0.039,1,blanks exceed sample value,,University of Florida Wetland Biogeochemistry Laboratory,WBL-AN-020,Bran+Luebbe AutoAnalyzer II,/RBmT99ty+tXsqfXzuuuWg==,8kr+qfmeu1FQ7vvHWE7F/A==,WBL-AN-008,Bran+Luebbe AutoAnalyzer 3,/RBmT99ty+tXsqfXzuuuWg==,8kr+qfmeu1FQ7vvHWE7F/A==,,20201218T082036Z,RELEASE-2021
5d18c312-c38e-4e18-948f-efe60fc2093f,DELA_001.basePlot.bgc,D08,DELA,DELA_001,2019-06-03T12:49Z,DELA_001-M-33-12.5-20190603,A00000082214,DELA_001-M-33-12.5-20190603-KCL,B00000004926,ok,2019-07-23,0.024,1,OK,,2019-07-23,0.472,1,OK,,University of Florida Wetland Biogeochemistry Laboratory,WBL-AN-020,Bran+Luebbe AutoAnalyzer II,/RBmT99ty+tXsqfXzuuuWg==,8kr+qfmeu1FQ7vvHWE7F/A==,WBL-AN-008,Bran+Luebbe AutoAnalyzer 3,/RBmT99ty+tXsqfXzuuuWg==,8kr+qfmeu1FQ7vvHWE7F/A==,,20201218T082036Z,RELEASE-2021
63413eb9-1322-4673-8fb1-129c6794358f,DELA_040.basePlot.bgc,D08,DELA,DELA_040,2019-06-03T13:21Z,DELA_040-M-26-3-20190603,A00000082206,DELA_040-M-26-3-20190603-KCL,B00000004914,ok,2019-07-23,0.907,1,OK,,2019-07-23,0.04,1,blanks exceed sample value,,University of Florida Wetland Biogeochemistry Laboratory,WBL-AN-020,Bran+Luebbe AutoAnalyzer II,/RBmT99ty+tXsqfXzuuuWg==,8kr+qfmeu1FQ7vvHWE7F/A==,WBL-AN-008,Bran+Luebbe AutoAnalyzer 3,/RBmT99ty+tXsqfXzuuuWg==,8kr+qfmeu1FQ7vvHWE7F/A==,,20201218T082036Z,RELEASE-2021
5443ae97-de8e-4c8a-9b00-139383ff2539,DELA_040.basePlot.bgc,D08,DELA,DELA_040,2019-06-03T13:24Z,DELA_040-M-34.5-29-20190603,A00000082189,DELA_040-M-34.5-29-20190603-KCL,B00000004924,ok,2019-07-23,0.558,1,OK,,2019-07-23,0.055,1,blanks exceed sample value,,University of Florida Wetland Biogeochemistry Laboratory,WBL-AN-020,Bran+Luebbe AutoAnalyzer II,/RBmT99ty+tXsqfXzuuuWg==,8kr+qfmeu1FQ7vvHWE7F/A==,WBL-AN-008,Bran+Luebbe AutoAnalyzer 3,/RBmT99ty+tXsqfXzuuuWg==,8kr+qfmeu1FQ7vvHWE7F/A==,,20201218T082036Z,RELEASE-2021
33d5384b-6d33-43ef-9a3f-5d9f369a009c,DELA_001.basePlot.bgc,D08,DELA,DELA_001,2019-06-03T12:45Z,DELA_001-M-11-30-20190603,A00000082212,DELA_001-M-11-30-20190603-KCL,B00000004925,ok,2019-07-23,0.212,1,OK,,2019-07-23,0.183,1,OK,,University of Florida Wetland Biogeochemistry Laboratory,WBL-AN-020,Bran+Luebbe AutoAnalyzer II,/RBmT99ty+tXsqfXzuuuWg==,8kr+qfmeu1FQ7vvHWE7F/A==,WBL-AN-008,Bran+Luebbe AutoAnalyzer 3,/RBmT99ty+tXsqfXzuuuWg==,8kr+qfmeu1FQ7vvHWE7F/A==,,20201218T082036Z,RELEASE-2021
c67e00bd-c03a-4bbf-a635-e7e8947ce211,DELA_001.basePlot.bgc,D08,DELA,DELA_001,2019-06-03T12:59Z,DELA_001-M-28.5-39.5-20190603,A00000048518,DELA_001-M-28.5-39.5-20190603-KCL,B00000004927,ok,2019-07-23,0.093,1,OK,,2019-07-23,0.108,1,OK,,University of Florida Wetland Biogeochemistry Laboratory,WBL-AN-020,Bran+Luebbe AutoAnalyzer II,/RBmT99ty+tXsqfXzuuuWg==,8kr+qfmeu1FQ7vvHWE7F/A==,WBL-AN-008,Bran+Luebbe AutoAnalyzer 3,/RBmT99ty+tXsqfXzuuuWg==,8kr+qfmeu1FQ7vvHWE7F/A==,,20201218T082036Z,RELEASE-2021
622c6b95-cd8a-4fe5-b569-77a05bfdf40f,DELA_004.basePlot.bgc,D08,DELA,DELA_004,2019-06-03T14:09Z,DELA_004-M-19-35.5-20190603,A00000082235,DELA_004-M-19-35.5-20190603-KCL,B00000004910,ok,2019-07-23,0.64,1,OK,,2019-07-23,0.031,1,blanks exceed sample value,,University of Florida Wetland Biogeochemistry Laboratory,WBL-AN-020,Bran+Luebbe AutoAnalyzer II,/RBmT99ty+tXsqfXzuuuWg==,8kr+qfmeu1FQ7vvHWE7F/A==,WBL-AN-008,Bran+Luebbe AutoAnalyzer 3,/RBmT99ty+tXsqfXzuuuWg==,8kr+qfmeu1FQ7vvHWE7F/A==,,20201218T082036Z,RELEASE-2021
3477f8e6-fb0d-48ca-9513-c75db9cd312f,DELA_004.basePlot.bgc,D08,DELA,DELA_004,2019-06-03T14:11Z,DELA_004-M-36-32.5-20190603,A00000082232,DELA_004-M-36-32.5-20190603-KCL,B00000004909,ok,2019-07-23,0.492,1,OK,,2019-07-23,0.044,1,blanks exceed sample value,,University of Florida Wetland Biogeochemistry Laboratory,WBL-AN-020,Bran+Luebbe AutoAnalyzer II,/RBmT99ty+tXsqfXzuuuWg==,8kr+qfmeu1FQ7vvHWE7F/A==,WBL-AN-008,Bran+Luebbe AutoAnalyzer 3,/RBmT99ty+tXsqfXzuuuWg==,8kr+qfmeu1FQ7vvHWE7F/A==,,20201218T082036Z,RELEASE-2021
6aead335-ae3b-4128-871f-0e4c1e4d2adf,DELA_004.basePlot.bgc,D08,DELA,DELA_004,2019-06-03T14:11Z,DELA_004-M-36-32.5-20190603,A00000082232,DELA_004-M-36-32.5-20190603-KCL,B00000004909,ok,2019-07-23,0.494,2,OK,,2019-07-23,0.047,2,blanks exceed sample value,,University of Florida Wetland Biogeochemistry Laboratory,WBL-AN-020,Bran+Luebbe AutoAnalyzer II,/RBmT99ty+tXsqfXzuuuWg==,8kr+qfmeu1FQ7vvHWE7F/A==,WBL-AN-008,Bran+Luebbe AutoAnalyzer 3,/RBmT99ty+tXsqfXzuuuWg==,8kr+qfmeu1FQ7vvHWE7F/A==,,20201218T082036Z,RELEASE-2021
8e4f5c34-124b-4cce-8320-7047985ead56,DELA_004.basePlot.bgc,D08,DELA,DELA_004,2019-06-03T14:15Z,DELA_004-M-30.5-3-20190603,A00000082230,DELA_004-M-30.5-3-20190603-KCL,B00000004908,ok,2019-07-23,0.089,1,OK,,2019-07-23,0.279,1,OK,,University of Florida Wetland Biogeochemistry Laboratory,WBL-AN-020,Bran+Luebbe AutoAnalyzer II,/RBmT99ty+tXsqfXzuuuWg==,8kr+qfmeu1FQ7vvHWE7F/A==,WBL-AN-008,Bran+Luebbe AutoAnalyzer 3,/RBmT99ty+tXsqfXzuuuWg==,8kr+qfmeu1FQ7vvHWE7F/A==,,20201218T082036Z,RELEASE-2021
08df6883-0aa5-4bd1-bad5-8c1abbdd9682,DELA_003.basePlot.bgc,D08,DELA,DELA_003,2019-06-03T14:28Z,DELA_003-M-14-3.5-20190603,A00000082192,DELA_003-M-14-3.5-20190603-KCL,B00000004913,ok,2019-07-23,0.058,1,OK,,2019-07-23,0.146,1,OK,,University of Florida Wetland Biogeochemistry Laboratory,WBL-AN-020,Bran+Luebbe AutoAnalyzer II,/RBmT99ty+tXsqfXzuuuWg==,8kr+qfmeu1FQ7vvHWE7F/A==,WBL-AN-008,Bran+Luebbe AutoAnalyzer 3,/RBmT99ty+tXsqfXzuuuWg==,8kr+qfmeu1FQ7vvHWE7F/A==,,20201218T082036Z,RELEASE-2021
bd4125c6-798d-48f3-84ac-e5fa3cff762d,DELA_003.basePlot.bgc,D08,DELA,DELA_003,2019-06-03T14:32Z,DELA_003-M-31-26.5-20190603,A00000048085,DELA_003-M-31-26.5-20190603-KCL,B00000004912,ok,2019-07-23,0.067,1,OK,,2019-07-23,0.107,1,OK,,University of Florida Wetland Biogeochemistry Laboratory,WBL-AN-020,Bran+Luebbe AutoAnalyzer II,/RBmT99ty+tXsqfXzuuuWg==,8kr+qfmeu1FQ7vvHWE7F/A==,WBL-AN-008,Bran+Luebbe AutoAnalyzer 3,/RBmT99ty+tXsqfXzuuuWg==,8kr+qfmeu1FQ7vvHWE7F/A==,,20201218T082036Z,RELEASE-2021
c7d8a34b-82d7-4930-845a-a42af2348ee0,DELA_003.basePlot.bgc,D08,DELA,DELA_003,2019-06-03T14:36Z,DELA_003-M-12-34.5-20190603,A00000082208,DELA_003-M-12-34.5-20190603-KCL,B00000004911,ok,2019-07-23,1.086,1,OK,,2019-07-23,0.053,1,blanks exceed sample value,,University of Florida Wetland Biogeochemistry Laboratory,WBL-AN-020,Bran+Luebbe AutoAnalyzer II,/RBmT99ty+tXsqfXzuuuWg==,8kr+qfmeu1FQ7vvHWE7F/A==,WBL-AN-008,Bran+Luebbe AutoAnalyzer 3,/RBmT99ty+tXsqfXzuuuWg==,8kr+qfmeu1FQ7vvHWE7F/A==,,20201218T082036Z,RELEASE-2021
35bd1db8-08e7-4ec6-83a7-92929825595d,DELA_037.basePlot.bgc,D08,DELA,DELA_037,2019-06-03T14:19Z,DELA_037-M-28.5-39.5-20190603,A00000048108,DELA_037-M-28.5-39.5-20190603-KCL,B00000004921,ok,2019-07-23,0.4,1,OK,,2019-07-23,0.069,1,OK,,University of Florida Wetland Biogeochemistry Laboratory,WBL-AN-020,Bran+Luebbe AutoAnalyzer II,/RBmT99ty+tXsqfXzuuuWg==,8kr+qfmeu1FQ7vvHWE7F/A==,WBL-AN-008,Bran+Luebbe AutoAnalyzer 3,/RBmT99ty+tXsqfXzuuuWg==,8kr+qfmeu1FQ7vvHWE7F/A==,,20201218T082036Z,RELEASE-2021
7be0a3b0-7f5c-48e5-84dd-611ec960794f,DELA_037.basePlot.bgc,D08,DELA,DELA_037,2019-06-03T14:26Z,DELA_037-M-14-1.5-20190603,A00000082241,DELA_037-M-14-1.5-20190603-KCL,B00000004919,ok,2019-07-23,1.585,1,OK,,2019-07-23,0.045,1,blanks exceed sample value,,University of Florida Wetland Biogeochemistry Laboratory,WBL-AN-020,Bran+Luebbe AutoAnalyzer II,/RBmT99ty+tXsqfXzuuuWg==,8kr+qfmeu1FQ7vvHWE7F/A==,WBL-AN-008,Bran+Luebbe AutoAnalyzer 3,/RBmT99ty+tXsqfXzuuuWg==,8kr+qfmeu1FQ7vvHWE7F/A==,,20201218T082036Z,RELEASE-2021
eb1c109f-4889-4940-b045-a4f57727b2a5,DELA_037.basePlot.bgc,D08,DELA,DELA_037,2019-06-03T14:25Z,DELA_037-M-30-11-20190603,A00000048533,DELA_037-M-30-11-20190603-KCL,B00000004920,ok,2019-07-23,0.989,1,OK,,2019-07-23,0.054,1,blanks exceed sample value,,University of Florida Wetland Biogeochemistry Laboratory,WBL-AN-020,Bran+Luebbe AutoAnalyzer II,/RBmT99ty+tXsqfXzuuuWg==,8kr+qfmeu1FQ7vvHWE7F/A==,WBL-AN-008,Bran+Luebbe AutoAnalyzer 3,/RBmT99ty+tXsqfXzuuuWg==,8kr+qfmeu1FQ7vvHWE7F/A==,,20201218T082036Z,RELEASE-2021
ead82585-de94-4272-a3e7-df7a38f0b5ca,DELA,D08,DELA,"",2019-06-04T17:00Z,"","",DELA-20190604-BREF1-C,B00000004930,ok,2019-07-23,0.008,1,below method detection limit,,2019-07-23,0.077,1,OK,,University of Florida Wetland Biogeochemistry Laboratory,WBL-AN-020,Bran+Luebbe AutoAnalyzer II,/RBmT99ty+tXsqfXzuuuWg==,8kr+qfmeu1FQ7vvHWE7F/A==,WBL-AN-008,Bran+Luebbe AutoAnalyzer 3,/RBmT99ty+tXsqfXzuuuWg==,8kr+qfmeu1FQ7vvHWE7F/A==,,20201218T082036Z,RELEASE-2021
e703b239-4d23-4da1-b017-8d3b31ab4b30,DELA,D08,DELA,"",2019-06-04T17:00Z,"","",DELA-20190604-BREF1-B,B00000004929,ok,2019-07-23,0.003,1,below method detection limit,,2019-07-23,0.079,1,OK,,University of Florida Wetland Biogeochemistry Laboratory,WBL-AN-020,Bran+Luebbe AutoAnalyzer II,/RBmT99ty+tXsqfXzuuuWg==,8kr+qfmeu1FQ7vvHWE7F/A==,WBL-AN-008,Bran+Luebbe AutoAnalyzer 3,/RBmT99ty+tXsqfXzuuuWg==,8kr+qfmeu1FQ7vvHWE7F/A==,,20201218T082036Z,RELEASE-2021
3237d171-9d65-4278-834a-b486c00c3545,DELA,D08,DELA,"",2019-06-04T17:00Z,"","",DELA-20190604-BREF1-A,B00000004928,ok,2019-07-23,0.002,1,below method detection limit,,2019-07-23,0.073,1,OK,,University of Florida Wetland Biogeochemistry Laboratory,WBL-AN-020,Bran+Luebbe AutoAnalyzer II,/RBmT99ty+tXsqfXzuuuWg==,8kr+qfmeu1FQ7vvHWE7F/A==,WBL-AN-008,Bran+Luebbe AutoAnalyzer 3,/RBmT99ty+tXsqfXzuuuWg==,8kr+qfmeu1FQ7vvHWE7F/A==,,20201218T082036Z,RELEASE-2021
80d6928d-2f2d-47a3-b930-006cdb0c7522,DELA_005.basePlot.bgc,D08,DELA,DELA_005,2019-06-24T14:04Z,DELA_005-M-35-35-20190624,A00000084387,DELA_005-M-35-35-20190624-KCL,B00000005011,ok,2019-08-27,0.023,1,OK,,2019-08-27,0.174,1,OK,,University of Florida Wetland Biogeochemistry Laboratory,WBL-AN-020,Bran+Luebbe AutoAnalyzer II,/RBmT99ty+tXsqfXzuuuWg==,8kr+qfmeu1FQ7vvHWE7F/A==,WBL-AN-008,Bran+Luebbe AutoAnalyzer 3,/RBmT99ty+tXsqfXzuuuWg==,8kr+qfmeu1FQ7vvHWE7F/A==,,20201218T082036Z,RELEASE-2021
74cfbd4e-e6d3-4890-bc98-2bdd086b0cf1,DELA_005.basePlot.bgc,D08,DELA,DELA_005,2019-06-24T14:16Z,DELA_005-M-15-34.5-20190624,A00000084388,DELA_005-M-15-34.5-20190624-KCL,B00000005012,ok,2019-08-27,0.048,1,OK,,2019-08-27,0.141,1,OK,,University of Florida Wetland Biogeochemistry Laboratory,WBL-AN-020,Bran+Luebbe AutoAnalyzer II,/RBmT99ty+tXsqfXzuuuWg==,8kr+qfmeu1FQ7vvHWE7F/A==,WBL-AN-008,Bran+Luebbe AutoAnalyzer 3,/RBmT99ty+tXsqfXzuuuWg==,8kr+qfmeu1FQ7vvHWE7F/A==,,20201218T082036Z,RELEASE-2021
4d8813fb-d853-4a7d-92b5-e441f4c41327,DELA_005.basePlot.bgc,D08,DELA,DELA_005,2019-06-24T14:24Z,DELA_005-M-3-9-20190624,A00000084392,DELA_005-M-3-9-20190624-KCL,B00000005010,ok,2019-08-27,0.052,1,OK,,2019-08-27,0.212,1,OK,,University of Florida Wetland Biogeochemistry Laboratory,WBL-AN-020,Bran+Luebbe AutoAnalyzer II,/RBmT99ty+tXsqfXzuuuWg==,8kr+qfmeu1FQ7vvHWE7F/A==,WBL-AN-008,Bran+Luebbe AutoAnalyzer 3,/RBmT99ty+tXsqfXzuuuWg==,8kr+qfmeu1FQ7vvHWE7F/A==,,20201218T082036Z,RELEASE-2021
0931ce9b-16e5-413b-babd-09b4518a86bb,DELA_014.basePlot.bgc,D08,DELA,DELA_014,2019-06-24T15:11Z,DELA_014-M-19-38.5-20190624,A00000084389,DELA_014-M-19-38.5-20190624-KCL,B00000005007,ok,2019-08-27,0.061,1,OK,,2019-08-27,0.125,1,OK,,University of Florida Wetland Biogeochemistry Laboratory,WBL-AN-020,Bran+Luebbe AutoAnalyzer II,/RBmT99ty+tXsqfXzuuuWg==,8kr+qfmeu1FQ7vvHWE7F/A==,WBL-AN-008,Bran+Luebbe AutoAnalyzer 3,/RBmT99ty+tXsqfXzuuuWg==,8kr+qfmeu1FQ7vvHWE7F/A==,,20201218T082036Z,RELEASE-2021
4ac62385-2805-42d4-bcb8-74091e37a46b,DELA_014.basePlot.bgc,D08,DELA,DELA_014,2019-06-24T15:23Z,DELA_014-M-23.5-3.5-20190624,A00000084390,DELA_014-M-23.5-3.5-20190624-KCL,B00000005009,ok,2019-08-27,0.062,1,OK,,2019-08-27,0.131,1,OK,,University of Florida Wetland Biogeochemistry Laboratory,WBL-AN-020,Bran+Luebbe AutoAnalyzer II,/RBmT99ty+tXsqfXzuuuWg==,8kr+qfmeu1FQ7vvHWE7F/A==,WBL-AN-008,Bran+Luebbe AutoAnalyzer 3,/RBmT99ty+tXsqfXzuuuWg==,8kr+qfmeu1FQ7vvHWE7F/A==,,20201218T082036Z,RELEASE-2021
6444fe62-b589-4041-b785-f909a5a936ad,DELA_014.basePlot.bgc,D08,DELA,DELA_014,2019-06-24T15:37Z,DELA_014-M-8.5-1-20190624,A00000084391,DELA_014-M-8.5-1-20190624-KCL,B00000005008,ok,2019-08-27,0.063,1,OK,,2019-08-27,0.148,1,OK,,University of Florida Wetland Biogeochemistry Laboratory,WBL-AN-020,Bran+Luebbe AutoAnalyzer II,/RBmT99ty+tXsqfXzuuuWg==,8kr+qfmeu1FQ7vvHWE7F/A==,WBL-AN-008,Bran+Luebbe AutoAnalyzer 3,/RBmT99ty+tXsqfXzuuuWg==,8kr+qfmeu1FQ7vvHWE7F/A==,,20201218T082036Z,RELEASE-2021
8556aa1e-8067-4ffe-b843-5d63879ab5b9,DELA_002.basePlot.bgc,D08,DELA,DELA_002,2019-06-24T16:35Z,DELA_002-M-8.5-6-20190624,A00000084393,DELA_002-M-8.5-6-20190624-KCL,B00000005004,ok,2019-08-27,0.126,1,OK,,2019-08-27,0.126,1,OK,,University of Florida Wetland Biogeochemistry Laboratory,WBL-AN-020,Bran+Luebbe AutoAnalyzer II,/RBmT99ty+tXsqfXzuuuWg==,8kr+qfmeu1FQ7vvHWE7F/A==,WBL-AN-008,Bran+Luebbe AutoAnalyzer 3,/RBmT99ty+tXsqfXzuuuWg==,8kr+qfmeu1FQ7vvHWE7F/A==,,20201218T082036Z,RELEASE-2021
8790d145-484b-437b-8ada-db6911ec4ebe,DELA_002.basePlot.bgc,D08,DELA,DELA_002,2019-06-24T16:35Z,DELA_002-M-8.5-6-20190624,A00000084393,DELA_002-M-8.5-6-20190624-KCL,B00000005004,ok,2019-08-27,0.128,2,OK,,2019-08-27,0.125,2,OK,,University of Florida Wetland Biogeochemistry Laboratory,WBL-AN-020,Bran+Luebbe AutoAnalyzer II,/RBmT99ty+tXsqfXzuuuWg==,8kr+qfmeu1FQ7vvHWE7F/A==,WBL-AN-008,Bran+Luebbe AutoAnalyzer 3,/RBmT99ty+tXsqfXzuuuWg==,8kr+qfmeu1FQ7vvHWE7F/A==,,20201218T082036Z,RELEASE-2021
bb7dca33-a7c7-4153-856b-0d9b31d70ce4,DELA_002.basePlot.bgc,D08,DELA,DELA_002,2019-06-24T16:52Z,DELA_002-M-32.5-18.5-20190624,A00000084394,DELA_002-M-32.5-18.5-20190624-KCL,B00000005006,ok,2019-08-27,0.058,1,OK,,2019-08-27,0.104,1,OK,,University of Florida Wetland Biogeochemistry Laboratory,WBL-AN-020,Bran+Luebbe AutoAnalyzer II,/RBmT99ty+tXsqfXzuuuWg==,8kr+qfmeu1FQ7vvHWE7F/A==,WBL-AN-008,Bran+Luebbe AutoAnalyzer 3,/RBmT99ty+tXsqfXzuuuWg==,8kr+qfmeu1FQ7vvHWE7F/A==,,20201218T082036Z,RELEASE-2021
2e566eeb-f3c9-48c1-9daa-e30ea2744df7,DELA_002.basePlot.bgc,D08,DELA,DELA_002,2019-06-24T17:01Z,DELA_002-M-19.5-37-20190624,A00000084395,DELA_002-M-19.5-37-20190624-KCL,B00000005005,ok,2019-08-27,0.062,1,OK,,2019-08-27,0.063,1,OK,,University of Florida Wetland Biogeochemistry Laboratory,WBL-AN-020,Bran+Luebbe AutoAnalyzer II,/RBmT99ty+tXsqfXzuuuWg==,8kr+qfmeu1FQ7vvHWE7F/A==,WBL-AN-008,Bran+Luebbe AutoAnalyzer 3,/RBmT99ty+tXsqfXzuuuWg==,8kr+qfmeu1FQ7vvHWE7F/A==,,20201218T082036Z,RELEASE-2021
b17f4bba-7613-4bb1-8f4a-4a7b25212260,DELA_004.basePlot.bgc,D08,DELA,DELA_004,2019-06-24T17:43Z,DELA_004-M-2-13.5-20190624,A00000084403,DELA_004-M-2-13.5-20190624-KCL,B00000005002,ok,2019-08-27,0.056,1,OK,,2019-08-27,0.118,1,OK,,University of Florida Wetland Biogeochemistry Laboratory,WBL-AN-020,Bran+Luebbe AutoAnalyzer II,/RBmT99ty+tXsqfXzuuuWg==,8kr+qfmeu1FQ7vvHWE7F/A==,WBL-AN-008,Bran+Luebbe AutoAnalyzer 3,/RBmT99ty+tXsqfXzuuuWg==,8kr+qfmeu1FQ7vvHWE7F/A==,,20201218T082036Z,RELEASE-2021
caed3703-c45e-4b90-b053-72e209530c4d,DELA_004.basePlot.bgc,D08,DELA,DELA_004,2019-06-24T18:02Z,DELA_004-M-39-0.5-20190624,A00000084396,DELA_004-M-39-0.5-20190624-KCL,B00000005001,ok,2019-08-27,0.085,1,OK,,2019-08-27,0.066,1,OK,,University of Florida Wetland Biogeochemistry Laboratory,WBL-AN-020,Bran+Luebbe AutoAnalyzer II,/RBmT99ty+tXsqfXzuuuWg==,8kr+qfmeu1FQ7vvHWE7F/A==,WBL-AN-008,Bran+Luebbe AutoAnalyzer 3,/RBmT99ty+tXsqfXzuuuWg==,8kr+qfmeu1FQ7vvHWE7F/A==,,20201218T082036Z,RELEASE-2021
e83fabf3-9877-4b25-93cd-8f6cf1db1341,DELA_004.basePlot.bgc,D08,DELA,DELA_004,2019-06-24T18:19Z,DELA_004-M-36.5-34-20190624,A00000084397,DELA_004-M-36.5-34-20190624-KCL,B00000005003,ok,2019-08-27,0.062,1,OK,,2019-08-27,0.07,1,OK,,University of Florida Wetland Biogeochemistry Laboratory,WBL-AN-020,Bran+Luebbe AutoAnalyzer II,/RBmT99ty+tXsqfXzuuuWg==,8kr+qfmeu1FQ7vvHWE7F/A==,WBL-AN-008,Bran+Luebbe AutoAnalyzer 3,/RBmT99ty+tXsqfXzuuuWg==,8kr+qfmeu1FQ7vvHWE7F/A==,,20201218T082036Z,RELEASE-2021
39471853-34a3-4799-a945-483fe1af4581,DELA,D08,DELA,"",2019-06-25T17:00Z,"","",DELA-20190625-BREF1-B,B00000005014,ok,2019-08-27,0.004,1,below method detection limit,,2019-08-27,0.073,1,OK,,University of Florida Wetland Biogeochemistry Laboratory,WBL-AN-020,Bran+Luebbe AutoAnalyzer II,/RBmT99ty+tXsqfXzuuuWg==,8kr+qfmeu1FQ7vvHWE7F/A==,WBL-AN-008,Bran+Luebbe AutoAnalyzer 3,/RBmT99ty+tXsqfXzuuuWg==,8kr+qfmeu1FQ7vvHWE7F/A==,,20201218T082036Z,RELEASE-2021
52990d77-353d-4a65-83b8-20022acb42cf,DELA,D08,DELA,"",2019-06-25T17:00Z,"","",DELA-20190625-BREF1-C,B00000005015,ok,2019-08-27,0,1,below method detection limit,,2019-08-27,0.065,1,OK,,University of Florida Wetland Biogeochemistry Laboratory,WBL-AN-020,Bran+Luebbe AutoAnalyzer II,/RBmT99ty+tXsqfXzuuuWg==,8kr+qfmeu1FQ7vvHWE7F/A==,WBL-AN-008,Bran+Luebbe AutoAnalyzer 3,/RBmT99ty+tXsqfXzuuuWg==,8kr+qfmeu1FQ7vvHWE7F/A==,,20201218T082036Z,RELEASE-2021
30692e20-4c6e-44c4-b0c5-db0c8a7155c0,DELA,D08,DELA,"",2019-06-25T17:00Z,"","",DELA-20190625-BREF1-A,B00000005013,ok,2019-08-27,0.002,1,below method detection limit,,2019-08-27,0.072,1,OK,,University of Florida Wetland Biogeochemistry Laboratory,WBL-AN-020,Bran+Luebbe AutoAnalyzer II,/RBmT99ty+tXsqfXzuuuWg==,8kr+qfmeu1FQ7vvHWE7F/A==,WBL-AN-008,Bran+Luebbe AutoAnalyzer 3,/RBmT99ty+tXsqfXzuuuWg==,8kr+qfmeu1FQ7vvHWE7F/A==,,20201218T082036Z,RELEASE-2021
