uid,domainID,siteID,plotID,namedLocation,plotType,nlcdClass,subplotID,coreCoordinateX,coreCoordinateY,geodeticDatum,decimalLatitude,decimalLongitude,coordinateUncertainty,elevation,elevationUncertainty,samplingProtocolVersion,collectDate,sampleTiming,biophysicalCriteria,eventID,standingWaterDepth,nTransBoutType,boutType,samplingImpractical,incubationMethod,incubationCondition,sampleID,sampleCode,toxicodendronPossible,horizon,horizonDetails,soilTemp,litterDepth,sampleTopDepth,sampleBottomDepth,sampleExtent,soilSamplingDevice,soilCoreCount,geneticSampleID,geneticSampleCode,geneticArchiveSample1ID,geneticArchiveSample1Code,geneticArchiveSample2ID,geneticArchiveSample2Code,geneticArchiveSample3ID,geneticArchiveSample3Code,geneticArchiveSample4ID,geneticArchiveSample4Code,geneticArchiveSample5ID,geneticArchiveSample5Code,geneticSampleCondition,biomassID,biomassCode,biomassSampleCondition,remarks,collectedBy,dataQF,publicationDate,release
b6952ee1-db25-4502-9d34-032a106eb874,D08,DELA,DELA_003,DELA_003.basePlot.bgc,distributed,woodyWetlands,,21.5,36.5,WGS84,32.534942,-87.815024,20.1,25.1,0.15,NEON.DOC.014048vK,2018-06-27T14:10Z,peakGreenness,,,0,No,microbes,,,,DELA_003-M-21.5-36.5-20180627,,,M,,25.9,0,0,38,maximum,auger,1,,,DELA_003-M-21.5-36.5-20180627-GA1,,DELA_003-M-21.5-36.5-20180627-GA2,,DELA_003-M-21.5-36.5-20180627-GA3,,DELA_003-M-21.5-36.5-20180627-GA4,,DELA_003-M-21.5-36.5-20180627-GA5,,OK,,,,,jwhite@battelleecology.org,,20201218T034137Z,RELEASE-2021
80fac026-a12b-421b-827d-6d3973ba9635,D08,DELA,DELA_003,DELA_003.basePlot.bgc,distributed,woodyWetlands,,2,26.5,WGS84,32.534942,-87.815024,20.1,25.1,0.15,NEON.DOC.014048vK,2018-06-27T14:18Z,peakGreenness,,,0,No,microbes,,,,DELA_003-M-2-26.5-20180627,,,M,,25.1,2,0,29,maximum,auger,1,,,DELA_003-M-2-26.5-20180627-GA1,,DELA_003-M-2-26.5-20180627-GA2,,DELA_003-M-2-26.5-20180627-GA3,,DELA_003-M-2-26.5-20180627-GA4,,DELA_003-M-2-26.5-20180627-GA5,,OK,,,,,jwhite@battelleecology.org,,20201218T034137Z,RELEASE-2021
4d649ecd-c009-4f08-b1be-65ea915742c4,D08,DELA,DELA_004,DELA_004.basePlot.bgc,distributed,woodyWetlands,,24.5,0,WGS84,32.531982,-87.81434,20.1,24.6,0.2,NEON.DOC.014048vK,2018-11-12T15:15Z,dryWetTransition,,,0,No,microbes,,,,DELA_004-M-24.5-0-20181112,A00000047659,,M,,13.8,2.5,0,30,maximum,auger,1,,,DELA_004-M-24.5-0-20181112-GA1,C00000028865,DELA_004-M-24.5-0-20181112-GA2,C00000028864,DELA_004-M-24.5-0-20181112-GA3,C00000028875,DELA_004-M-24.5-0-20181112-GA4,C00000028881,DELA_004-M-24.5-0-20181112-GA5,C00000028882,OK,,,,,jwhite@battelleecology.org,,20201218T054343Z,RELEASE-2021
a1b983c2-5b1c-4bd4-9745-cdae991dbfde,D08,DELA,DELA_004,DELA_004.basePlot.bgc,distributed,woodyWetlands,,31.5,34,WGS84,32.531982,-87.81434,20.1,24.6,0.2,NEON.DOC.014048vK,2018-11-12T15:30Z,dryWetTransition,,,0,No,microbes,,,,DELA_004-M-31.5-34-20181112,A00000047687,,M,,14.5,2,0,30,maximum,auger,1,,,DELA_004-M-31.5-34-20181112-GA1,C00000028869,DELA_004-M-31.5-34-20181112-GA2,C00000028871,DELA_004-M-31.5-34-20181112-GA3,C00000028927,DELA_004-M-31.5-34-20181112-GA4,C00000028863,DELA_004-M-31.5-34-20181112-GA5,C00000028883,OK,,,,,jwhite@battelleecology.org,,20201218T054343Z,RELEASE-2021
35452bf4-e900-4777-ab8f-099ac154fcf8,D08,DELA,DELA_004,DELA_004.basePlot.bgc,distributed,woodyWetlands,,0.5,39,WGS84,32.531982,-87.81434,20.1,24.6,0.2,NEON.DOC.014048vK,2018-11-12T15:40Z,dryWetTransition,,,0,No,microbes,,,,DELA_004-M-0.5-39-20181112,A00000047658,,M,,13.9,1,0,29,maximum,auger,1,,,DELA_004-M-0.5-39-20181112-GA1,C00000028893,DELA_004-M-0.5-39-20181112-GA2,C00000028880,DELA_004-M-0.5-39-20181112-GA3,C00000028890,DELA_004-M-0.5-39-20181112-GA4,C00000028887,DELA_004-M-0.5-39-20181112-GA5,C00000028894,OK,,,,,jwhite@battelleecology.org,,20201218T054343Z,RELEASE-2021
e81a5f52-530e-452a-933c-7c25cf7edaa0,D08,DELA,DELA_038,DELA_038.basePlot.bgc,tower,woodyWetlands,,23,34.5,WGS84,32.54229,-87.806804,20.1,25.5,0.13,NEON.DOC.014048vK,2018-11-19T16:12Z,dryWetTransition,,,0,No,microbes,,,,DELA_038-M-23-34.5-20181119,A00000047587,,M,,11.3,0,0,32,maximum,auger,1,,,DELA_038-M-23-34.5-20181119-GA1,C00000028993,DELA_038-M-23-34.5-20181119-GA2,C00000029010,DELA_038-M-23-34.5-20181119-GA3,C00000028990,DELA_038-M-23-34.5-20181119-GA4,C00000028978,DELA_038-M-23-34.5-20181119-GA5,C00000029007,OK,,,,,jwhite@battelleecology.org,,20201218T054343Z,RELEASE-2021
1075b05a-a15b-4269-89e5-22420576e61b,D08,DELA,DELA_038,DELA_038.basePlot.bgc,tower,woodyWetlands,,36,18,WGS84,32.54229,-87.806804,20.1,25.5,0.13,NEON.DOC.014048vK,2018-11-19T16:33Z,dryWetTransition,,,0,No,microbes,,,,DELA_038-M-36-18-20181119,A00000047572,,M,,12.3,2,0,30,maximum,auger,1,,,DELA_038-M-36-18-20181119-GA1,C00000029006,DELA_038-M-36-18-20181119-GA2,C00000029004,DELA_038-M-36-18-20181119-GA3,C00000028981,DELA_038-M-36-18-20181119-GA4,C00000028988,DELA_038-M-36-18-20181119-GA5,C00000028992,OK,,,,,jwhite@battelleecology.org,,20201218T054343Z,RELEASE-2021
3cddd1c7-13a3-48b4-a4cb-66f6ea54da36,D08,DELA,DELA_038,DELA_038.basePlot.bgc,tower,woodyWetlands,,15.5,0.5,WGS84,32.54229,-87.806804,20.1,25.5,0.13,NEON.DOC.014048vK,2018-11-19T16:46Z,dryWetTransition,,,0,No,microbes,,,,DELA_038-M-15.5-0.5-20181119,A00000047573,,M,,11,2.5,0,29,maximum,auger,1,,,DELA_038-M-15.5-0.5-20181119-GA1,C00000029005,DELA_038-M-15.5-0.5-20181119-GA2,C00000029009,DELA_038-M-15.5-0.5-20181119-GA3,C00000028987,DELA_038-M-15.5-0.5-20181119-GA4,C00000028950,DELA_038-M-15.5-0.5-20181119-GA5,C00000028999,OK,,,,,jwhite@battelleecology.org,,20201218T054343Z,RELEASE-2021
1aede633-3ca7-4f54-808a-f7a78b23937f,D08,DELA,DELA_041,DELA_041.basePlot.bgc,tower,deciduousForest,,15.5,0.5,WGS84,32.540702,-87.80774,20.1,23.6,0.2,NEON.DOC.014048vK,2018-11-19T17:25Z,dryWetTransition,,,0,No,microbes,,,,DELA_041-M-15.5-0.5-20181119,A00000047574,,M,,13.5,2,0,31,maximum,auger,1,,,DELA_041-M-15.5-0.5-20181119-GA1,C00000028989,DELA_041-M-15.5-0.5-20181119-GA2,C00000028954,DELA_041-M-15.5-0.5-20181119-GA3,C00000028985,DELA_041-M-15.5-0.5-20181119-GA4,C00000028995,DELA_041-M-15.5-0.5-20181119-GA5,C00000028947,OK,,,,,jwhite@battelleecology.org,,20201218T054343Z,RELEASE-2021
eead48e7-90fe-4e61-a643-cfe442651413,D08,DELA,DELA_041,DELA_041.basePlot.bgc,tower,deciduousForest,,36,18,WGS84,32.540702,-87.80774,20.1,23.6,0.2,NEON.DOC.014048vK,2018-11-19T17:50Z,dryWetTransition,,,0,No,microbes,,,,DELA_041-M-36-18-20181119,A00000047609,,M,,13,2,0,31,"",auger,1,,,DELA_041-M-36-18-20181119-GA1,C00000029003,DELA_041-M-36-18-20181119-GA2,C00000028966,DELA_041-M-36-18-20181119-GA3,C00000028996,DELA_041-M-36-18-20181119-GA4,C00000028969,DELA_041-M-36-18-20181119-GA5,C00000028991,OK,,,,,jwhite@battelleecology.org,,20201218T054343Z,RELEASE-2021
666fef29-22d1-4768-9497-76217a5a8151,D08,DELA,DELA_041,DELA_041.basePlot.bgc,tower,deciduousForest,,23,34.5,WGS84,32.540702,-87.80774,20.1,23.6,0.2,NEON.DOC.014048vK,2018-11-19T18:07Z,dryWetTransition,,,0,No,microbes,,,,DELA_041-M-23-34.5-20181119,A00000047575,,M,,13.1,3,0,30,maximum,auger,1,,,DELA_041-M-23-34.5-20181119-GA1,C00000028994,DELA_041-M-23-34.5-20181119-GA2,C00000028968,DELA_041-M-23-34.5-20181119-GA3,C00000028975,DELA_041-M-23-34.5-20181119-GA4,C00000028960,DELA_041-M-23-34.5-20181119-GA5,C00000028973,OK,,,,,jwhite@battelleecology.org,,20201218T054343Z,RELEASE-2021
93fc2750-f15d-44ca-879c-6da308610498,D08,DELA,DELA_040,DELA_040.basePlot.bgc,tower,woodyWetlands,,28.5,39.5,WGS84,32.538802,-87.804522,20.1,29.4,0.21,NEON.DOC.014048vK,2018-11-19T19:00Z,dryWetTransition,,,0,No,microbes,,,,DELA_040-M-28.5-39.5-20181119,A00000047576,,M,,14,3,0,29,maximum,auger,1,,,DELA_040-M-28.5-39.5-20181119-GA1,C00000028980,DELA_040-M-28.5-39.5-20181119-GA2,C00000028998,DELA_040-M-28.5-39.5-20181119-GA3,C00000028939,DELA_040-M-28.5-39.5-20181119-GA4,C00000028967,DELA_040-M-28.5-39.5-20181119-GA5,C00000028997,OK,,,,,charrell@battelleecology.org,,20201218T054343Z,RELEASE-2021
7f0b724a-2e2a-434a-aec3-b68f7a7ec041,D08,DELA,DELA_040,DELA_040.basePlot.bgc,tower,woodyWetlands,,7,30.5,WGS84,32.538802,-87.804522,20.1,29.4,0.21,NEON.DOC.014048vK,2018-11-19T19:07Z,dryWetTransition,,,0,No,microbes,,,,DELA_040-M-7-30.5-20181119,A00000047588,,M,,12.5,3.5,0,30,maximum,auger,1,,,DELA_040-M-7-30.5-20181119-GA1,C00000028965,DELA_040-M-7-30.5-20181119-GA2,C00000028957,DELA_040-M-7-30.5-20181119-GA3,C00000028984,DELA_040-M-7-30.5-20181119-GA4,C00000028979,DELA_040-M-7-30.5-20181119-GA5,C00000028963,OK,,,,,charrell@battelleecology.org,,20201218T054343Z,RELEASE-2021
fbf0695a-ff1c-40c6-933f-51e7f8b07bb4,D08,DELA,DELA_040,DELA_040.basePlot.bgc,tower,woodyWetlands,,23.5,4,WGS84,32.538802,-87.804522,20.1,29.4,0.21,NEON.DOC.014048vK,2018-11-19T19:13Z,dryWetTransition,,,0,No,microbes,,,,DELA_040-M-23.5-4-20181119,A00000047589,,M,,13,2.5,0,30,maximum,auger,1,,,DELA_040-M-23.5-4-20181119-GA1,C00000028959,DELA_040-M-23.5-4-20181119-GA2,C00000028946,DELA_040-M-23.5-4-20181119-GA3,C00000029008,DELA_040-M-23.5-4-20181119-GA4,C00000028956,DELA_040-M-23.5-4-20181119-GA5,C00000028953,OK,,,,,charrell@battelleecology.org,,20201218T054343Z,RELEASE-2021
35992b3c-f9db-4596-bb60-36606582d9a0,D08,DELA,DELA_037,DELA_037.basePlot.bgc,tower,woodyWetlands,,0,35.5,WGS84,32.539627,-87.801968,20.1,27.1,0.12,NEON.DOC.014048vK,2018-11-19T19:38Z,dryWetTransition,,,0,No,microbes,,,,DELA_037-M-0-35.5-20181119,A00000047608,,M,,12.3,0,0,31,maximum,auger,1,,,DELA_037-M-0-35.5-20181119-GA1,C00000028974,DELA_037-M-0-35.5-20181119-GA2,C00000028948,DELA_037-M-0-35.5-20181119-GA3,C00000028970,DELA_037-M-0-35.5-20181119-GA4,C00000029002,DELA_037-M-0-35.5-20181119-GA5,C00000028976,OK,,,,,jwhite@battelleecology.org,,20201218T054343Z,RELEASE-2021
cc5b323c-7be0-483a-9fb3-a877a0b64f9a,D08,DELA,DELA_037,DELA_037.basePlot.bgc,tower,woodyWetlands,,23.5,4,WGS84,32.539627,-87.801968,20.1,27.1,0.12,NEON.DOC.014048vK,2018-11-19T19:48Z,dryWetTransition,,,0,No,microbes,,,,DELA_037-M-23.5-4-20181119,A00000047590,,M,,12.6,2,0,29,maximum,auger,1,,,DELA_037-M-23.5-4-20181119-GA1,C00000028972,DELA_037-M-23.5-4-20181119-GA2,C00000028938,DELA_037-M-23.5-4-20181119-GA3,C00000029000,DELA_037-M-23.5-4-20181119-GA4,C00000029011,DELA_037-M-23.5-4-20181119-GA5,C00000028952,OK,,,,,jwhite@battelleecology.org,,20201218T054343Z,RELEASE-2021
0e77b1e3-b484-46fa-ab80-7c30bb902f46,D08,DELA,DELA_037,DELA_037.basePlot.bgc,tower,woodyWetlands,,37.5,26,WGS84,32.539627,-87.801968,20.1,27.1,0.12,NEON.DOC.014048vK,2018-11-19T19:56Z,dryWetTransition,,,0,No,microbes,,,,DELA_037-M-37.5-26-20181119,A00000047607,,M,,12.9,3,0,31,maximum,auger,1,,,DELA_037-M-37.5-26-20181119-GA1,C00000028982,DELA_037-M-37.5-26-20181119-GA2,C00000028941,DELA_037-M-37.5-26-20181119-GA3,C00000028955,DELA_037-M-37.5-26-20181119-GA4,C00000028942,DELA_037-M-37.5-26-20181119-GA5,C00000028943,OK,,,,,jwhite@battelleecology.org,,20201218T054343Z,RELEASE-2021
61b2c2f3-c242-488f-a05a-52cb93c8bd2b,D08,DELA,DELA_001,DELA_001.basePlot.bgc,distributed,woodyWetlands,,3,25.5,WGS84,32.532072,-87.805439,20.1,28.6,0.18,NEON.DOC.014048vK,2018-11-19T20:35Z,dryWetTransition,,,0,No,microbes,,,,DELA_001-M-3-25.5-20181119,A00000047592,,M,,13.2,4,0,31,maximum,auger,1,,,DELA_001-M-3-25.5-20181119-GA1,C00000028964,DELA_001-M-3-25.5-20181119-GA2,C00000028944,DELA_001-M-3-25.5-20181119-GA3,C00000028949,DELA_001-M-3-25.5-20181119-GA4,C00000028945,DELA_001-M-3-25.5-20181119-GA5,C00000028983,OK,,,,,jwhite@battelleecology.org,,20201218T054343Z,RELEASE-2021
f9ae0c90-0720-4762-875d-5f8fc176170a,D08,DELA,DELA_001,DELA_001.basePlot.bgc,distributed,woodyWetlands,,21,33.5,WGS84,32.532072,-87.805439,20.1,28.6,0.18,NEON.DOC.014048vK,2018-11-19T20:42Z,dryWetTransition,,,0,No,microbes,,,,DELA_001-M-21-33.5-20181119,A00000047591,,M,,13.3,3,0,30,maximum,auger,1,,,DELA_001-M-21-33.5-20181119-GA1,C00000028971,DELA_001-M-21-33.5-20181119-GA2,C00000028951,DELA_001-M-21-33.5-20181119-GA3,C00000028958,DELA_001-M-21-33.5-20181119-GA4,C00000029001,DELA_001-M-21-33.5-20181119-GA5,C00000028940,OK,,,,,jwhite@battelleecology.org,,20201218T054343Z,RELEASE-2021
df390e84-79f7-4e5e-b852-ac020757c7e5,D08,DELA,DELA_001,DELA_001.basePlot.bgc,distributed,woodyWetlands,,36.5,14.5,WGS84,32.532072,-87.805439,20.1,28.6,0.18,NEON.DOC.014048vK,2018-11-19T20:48Z,dryWetTransition,,,0,No,microbes,,,,DELA_001-M-36.5-14.5-20181119,A00000047593,,M,,13.3,3,0,32,maximum,auger,1,,,DELA_001-M-36.5-14.5-20181119-GA1,C00000028961,DELA_001-M-36.5-14.5-20181119-GA2,C00000028962,DELA_001-M-36.5-14.5-20181119-GA3,C00000028986,DELA_001-M-36.5-14.5-20181119-GA4,C00000029012,DELA_001-M-36.5-14.5-20181119-GA5,C00000028977,OK,,,,,jwhite@battelleecology.org,,20201218T054343Z,RELEASE-2021
b011cb1f-648a-4562-8378-8fcda2977089,D08,DELA,DELA_005,DELA_005.basePlot.bgc,distributed,woodyWetlands,,8,25.5,WGS84,32.523355,-87.814626,20.2,27.2,0.18,NEON.DOC.014048vK,2018-11-20T15:12Z,dryWetTransition,,,0,No,microbes,,,,DELA_005-M-8-25.5-20181120,A00000047657,,M,,13.3,2.5,0,29,maximum,auger,1,,,DELA_005-M-8-25.5-20181120-GA1,C00000028885,DELA_005-M-8-25.5-20181120-GA2,C00000028899,DELA_005-M-8-25.5-20181120-GA3,C00000028900,DELA_005-M-8-25.5-20181120-GA4,C00000028889,DELA_005-M-8-25.5-20181120-GA5,C00000028884,OK,,,,,rvalentine@battelleecology.org,,20201218T054343Z,RELEASE-2021
20e433dd-a980-4b91-96ee-401938f84a06,D08,DELA,DELA_005,DELA_005.basePlot.bgc,distributed,woodyWetlands,,5.5,4.5,WGS84,32.523355,-87.814626,20.2,27.2,0.18,NEON.DOC.014048vK,2018-11-20T15:26Z,dryWetTransition,,,0,No,microbes,,,,DELA_005-M-5.5-4.5-20181120,A00000047665,,M,,12.5,0.5,0,29.5,maximum,auger,1,,,DELA_005-M-5.5-4.5-20181120-GA1,C00000028928,DELA_005-M-5.5-4.5-20181120-GA2,C00000028866,DELA_005-M-5.5-4.5-20181120-GA3,C00000028913,DELA_005-M-5.5-4.5-20181120-GA4,C00000028892,DELA_005-M-5.5-4.5-20181120-GA5,C00000028914,OK,,,,,rvalentine@battelleecology.org,,20201218T054343Z,RELEASE-2021
fc20703f-8550-410c-ba06-3e8d9c4345b4,D08,DELA,DELA_005,DELA_005.basePlot.bgc,distributed,woodyWetlands,,25.5,2,WGS84,32.523355,-87.814626,20.2,27.2,0.18,NEON.DOC.014048vK,2018-11-20T15:34Z,dryWetTransition,,,0,No,microbes,,,,DELA_005-M-25.5-2-20181120,A00000047666,,M,,13.5,4.5,0,31,maximum,auger,1,,,DELA_005-M-25.5-2-20181120-GA1,C00000028878,DELA_005-M-25.5-2-20181120-GA2,C00000028870,DELA_005-M-25.5-2-20181120-GA3,C00000028895,DELA_005-M-25.5-2-20181120-GA4,C00000028912,DELA_005-M-25.5-2-20181120-GA5,C00000028906,OK,,,,,rvalentine@battelleecology.org,,20201218T054343Z,RELEASE-2021
cf480fe7-62f4-4f18-86e5-e0862f4f66fd,D08,DELA,DELA_014,DELA_014.basePlot.bgc,distributed,evergreenForest,,24.5,4.5,WGS84,32.529789,-87.818194,20.2,26.1,0.28,NEON.DOC.014048vK,2018-11-20T16:10Z,dryWetTransition,,,0,No,microbes,,,,DELA_014-M-24.5-4.5-20181120,A00000047685,,M,,14.8,6,0,29,maximum,auger,1,,,DELA_014-M-24.5-4.5-20181120-GA1,C00000028903,DELA_014-M-24.5-4.5-20181120-GA2,C00000028868,DELA_014-M-24.5-4.5-20181120-GA3,C00000028879,DELA_014-M-24.5-4.5-20181120-GA4,C00000028935,DELA_014-M-24.5-4.5-20181120-GA5,C00000028920,OK,,,,,rvalentine@battelleecology.org,,20201218T054343Z,RELEASE-2021
a90971c8-b378-4ad1-8165-235b8871c4a5,D08,DELA,DELA_014,DELA_014.basePlot.bgc,distributed,evergreenForest,,17.5,0,WGS84,32.529789,-87.818194,20.2,26.1,0.28,NEON.DOC.014048vK,2018-11-20T16:24Z,dryWetTransition,,,0,No,microbes,,,,DELA_014-M-17.5-0-20181120,A00000047686,,M,,13.8,5.5,0,28.5,maximum,auger,1,,,DELA_014-M-17.5-0-20181120-GA1,C00000028886,DELA_014-M-17.5-0-20181120-GA2,C00000028898,DELA_014-M-17.5-0-20181120-GA3,C00000028911,DELA_014-M-17.5-0-20181120-GA4,C00000028867,DELA_014-M-17.5-0-20181120-GA5,C00000028905,OK,,,,,rvalentine@battelleecology.org,,20201218T054343Z,RELEASE-2021
8db2df7b-4d68-4f60-bdcc-2e433de13456,D08,DELA,DELA_014,DELA_014.basePlot.bgc,distributed,evergreenForest,,10,38,WGS84,32.529789,-87.818194,20.2,26.1,0.28,NEON.DOC.014048vK,2018-11-20T16:34Z,dryWetTransition,,,0,No,microbes,,,,DELA_014-M-10-38-20181120,A00000047688,,M,,14.7,6.5,0,29.5,maximum,auger,1,,,DELA_014-M-10-38-20181120-GA1,C00000028922,DELA_014-M-10-38-20181120-GA2,C00000028872,DELA_014-M-10-38-20181120-GA3,C00000028908,DELA_014-M-10-38-20181120-GA4,C00000028901,DELA_014-M-10-38-20181120-GA5,C00000028876,OK,,,,,rvalentine@battelleecology.org,,20201218T054343Z,RELEASE-2021
a8797483-291f-489b-b862-532942199a70,D08,DELA,DELA_002,DELA_002.basePlot.bgc,distributed,woodyWetlands,,6.5,18.5,WGS84,32.532479,-87.818534,20.2,24,0.38,NEON.DOC.014048vK,2018-11-20T17:40Z,dryWetTransition,,,0,No,microbes,,,,DELA_002-M-6.5-18.5-20181120,A00000047640,,M,,13.3,3,0,29.5,maximum,auger,1,,,DELA_002-M-6.5-18.5-20181120-GA1,C00000028925,DELA_002-M-6.5-18.5-20181120-GA2,C00000028916,DELA_002-M-6.5-18.5-20181120-GA3,C00000028907,DELA_002-M-6.5-18.5-20181120-GA4,C00000028874,DELA_002-M-6.5-18.5-20181120-GA5,C00000028891,OK,,,,,rvalentine@battelleecology.org,,20201218T054343Z,RELEASE-2021
330e9a73-a3e1-40ca-8b41-82a6d3cc7e84,D08,DELA,DELA_002,DELA_002.basePlot.bgc,distributed,woodyWetlands,,12.5,32,WGS84,32.532479,-87.818534,20.2,24,0.38,NEON.DOC.014048vK,2018-11-20T17:46Z,dryWetTransition,,,0,No,microbes,,,,DELA_002-M-12.5-32-20181120,A00000047641,,M,,13.7,2.5,0,31,maximum,auger,1,,,DELA_002-M-12.5-32-20181120-GA1,C00000028910,DELA_002-M-12.5-32-20181120-GA2,C00000028909,DELA_002-M-12.5-32-20181120-GA3,C00000028932,DELA_002-M-12.5-32-20181120-GA4,C00000028926,DELA_002-M-12.5-32-20181120-GA5,C00000028896,OK,,,,,rvalentine@battelleecology.org,,20201218T054343Z,RELEASE-2021
58c737a1-f83d-46b4-95c6-03cc10d6bad9,D08,DELA,DELA_002,DELA_002.basePlot.bgc,distributed,woodyWetlands,,21,38.5,WGS84,32.532479,-87.818534,20.2,24,0.38,NEON.DOC.014048vK,2018-11-20T17:56Z,dryWetTransition,,,0,No,microbes,,,,DELA_002-M-21-38.5-20181120,A00000047642,,M,,13.6,3.5,0,30,maximum,auger,1,,,DELA_002-M-21-38.5-20181120-GA1,C00000028904,DELA_002-M-21-38.5-20181120-GA2,C00000028921,DELA_002-M-21-38.5-20181120-GA3,C00000028915,DELA_002-M-21-38.5-20181120-GA4,C00000028930,DELA_002-M-21-38.5-20181120-GA5,C00000028902,OK,,,,,rvalentine@battelleecology.org,,20201218T054343Z,RELEASE-2021
561cf2d1-f87a-47e0-baaa-b995c9228d8d,D08,DELA,DELA_003,DELA_003.basePlot.bgc,distributed,woodyWetlands,,37.5,12,WGS84,32.534942,-87.815024,20.1,25.1,0.15,NEON.DOC.014048vK,2018-11-20T18:39Z,dryWetTransition,,,0,No,microbes,,,,DELA_003-M-37.5-12-20181120,A00000047577,,M,,12.9,3.5,0,29,maximum,auger,1,,,DELA_003-M-37.5-12-20181120-GA1,C00000028931,DELA_003-M-37.5-12-20181120-GA2,C00000028873,DELA_003-M-37.5-12-20181120-GA3,C00000028933,DELA_003-M-37.5-12-20181120-GA4,C00000028924,DELA_003-M-37.5-12-20181120-GA5,C00000028919,OK,,,,,rvalentine@battelleecology.org,,20201218T054343Z,RELEASE-2021
c49b5043-5581-421a-9da1-3d2154858a4c,D08,DELA,DELA_003,DELA_003.basePlot.bgc,distributed,woodyWetlands,,27.5,32.5,WGS84,32.534942,-87.815024,20.1,25.1,0.15,NEON.DOC.014048vK,2018-11-20T18:51Z,dryWetTransition,,,0,No,microbes,,,,DELA_003-M-27.5-32.5-20181120,A00000047578,,M,,13.5,3,0,31,maximum,auger,1,,,DELA_003-M-27.5-32.5-20181120-GA1,C00000028917,DELA_003-M-27.5-32.5-20181120-GA2,C00000028936,DELA_003-M-27.5-32.5-20181120-GA3,C00000028918,DELA_003-M-27.5-32.5-20181120-GA4,C00000028888,DELA_003-M-27.5-32.5-20181120-GA5,C00000028923,OK,,,,,rvalentine@battelleecology.org,,20201218T054343Z,RELEASE-2021
9b9ddb5c-3c0f-45d1-a542-e960336e08ed,D08,DELA,DELA_003,DELA_003.basePlot.bgc,distributed,woodyWetlands,,14,5,WGS84,32.534942,-87.815024,20.1,25.1,0.15,NEON.DOC.014048vK,2018-11-20T19:00Z,dryWetTransition,,,0,No,microbes,,,,DELA_003-M-14-5-20181120,A00000047594,,M,,13.3,1,0,30,maximum,auger,1,,,DELA_003-M-14-5-20181120-GA1,C00000028877,DELA_003-M-14-5-20181120-GA2,C00000028937,DELA_003-M-14-5-20181120-GA3,C00000028897,DELA_003-M-14-5-20181120-GA4,C00000028929,DELA_003-M-14-5-20181120-GA5,C00000028934,OK,,,,,rvalentine@battelleecology.org,,20201218T054343Z,RELEASE-2021
2e7b1634-29c1-4cc0-9d7b-e40edf62dcea,D08,DELA,DELA_005,DELA_005.basePlot.bgc,distributed,woodyWetlands,,33.5,6,WGS84,32.523355,-87.814626,20.2,27.2,0.18,NEON.DOC.004130vD,2019-05-13T15:17Z,wetDryTransition,,,0,tInitial,microbesBiomass,,,,DELA_005-M-33.5-6-20190513,A00000081881,,M,,20.2,0,0,31,maximum,auger,1,DELA_005-M-33.5-6-20190513-GEN,B00000004649,DELA_005-M-33.5-6-20190513-GA1,C00000029468,DELA_005-M-33.5-6-20190513-GA2,C00000029531,DELA_005-M-33.5-6-20190513-GA3,C00000029456,DELA_005-M-33.5-6-20190513-GA4,C00000029539,DELA_005-M-33.5-6-20190513-GA5,C00000029504,OK,DELA_005-M-33.5-6-20190513-BM,B00000055587,,,0000-0002-8839-6825,,20201218T064340Z,RELEASE-2021
428f855c-238a-414e-bf1a-3e7241810f17,D08,DELA,DELA_005,DELA_005.basePlot.bgc,distributed,woodyWetlands,,35,25.5,WGS84,32.523355,-87.814626,20.2,27.2,0.18,NEON.DOC.004130vD,2019-05-13T15:39Z,wetDryTransition,,,0,tInitial,microbesBiomass,,,,DELA_005-M-35-25.5-20190513,A00000081885,,M,,20,0,0,31.5,maximum,auger,1,DELA_005-M-35-25.5-20190513-GEN,B00000004651,DELA_005-M-35-25.5-20190513-GA1,C00000029545,DELA_005-M-35-25.5-20190513-GA2,C00000029438,DELA_005-M-35-25.5-20190513-GA3,C00000029499,DELA_005-M-35-25.5-20190513-GA4,C00000029525,DELA_005-M-35-25.5-20190513-GA5,C00000029502,OK,DELA_005-M-35-25.5-20190513-BM,B00000055586,,,0000-0002-8839-6825,,20201218T064340Z,RELEASE-2021
dca47059-0c69-4954-9861-024141411234,D08,DELA,DELA_038,DELA_038.basePlot.bgc,tower,woodyWetlands,,5,15,WGS84,32.54229,-87.806804,20.1,25.5,0.13,NEON.DOC.004130vD,2019-05-13T15:58Z,wetDryTransition,,,5,tInitial,microbesBiomass,,,,DELA_038-M-5-15-20190513,A00000082234,,M,,21.3,0,0,30,maximum,auger,1,DELA_038-M-5-15-20190513-GEN,B00000004659,DELA_038-M-5-15-20190513-GA1,C00000029241,DELA_038-M-5-15-20190513-GA2,C00000029140,DELA_038-M-5-15-20190513-GA3,C00000029163,DELA_038-M-5-15-20190513-GA4,C00000029208,DELA_038-M-5-15-20190513-GA5,C00000029209,OK,DELA_038-M-5-15-20190513-BM,B00000055594,,,0000-0001-6892-534X,,20201218T064340Z,RELEASE-2021
