uid,domainID,siteID,plotID,namedLocation,collectDate,sampleID,sampleCode,moistureSampleID,samplingProtocolVersion,horizon,ovenStartDate,ovenEndDate,boatMass,freshMassBoatMass,dryMassBoatMass,soilMoisture,dryMassFraction,smRemarks,smMeasuredBy,smDataQF,publicationDate,release
350b87fa-e891-4d9c-af6b-d2774b638d03,D08,LENO,LENO_001,LENO_001.basePlot.bgc,2018-07-31T19:31Z,LENO_001-M-17.5-32-20180731,,LENO_001-M-17.5-32-20180731-SM,NEON.DOC.014048vK,M,2018-08-01T15:42Z,2018-08-03T17:12Z,2.16,12.16,8.32,0.623,0.616,,hodom@battelleecology.org,,20201218T095850Z,RELEASE-2021
dd340c22-c022-4e24-98a7-1113e3bd21dc,D08,LENO,LENO_001,LENO_001.basePlot.bgc,2018-07-11T15:58Z,LENO_001-M-39.5-37-20180711,,LENO_001-M-39.5-37-20180711-SM,NEON.DOC.014048vK,M,2018-07-12T13:25Z,2018-07-16T15:10Z,2.15,12.08,8.58,0.544,0.648,,jwhite@battelleecology.org,,20201218T095850Z,RELEASE-2021
51d19179-196d-4ff5-a2b0-3dee33254380,D08,LENO,LENO_001,LENO_001.basePlot.bgc,2018-07-31T19:36Z,LENO_001-M-39.5-37-20180731,,LENO_001-M-39.5-37-20180731-SM,NEON.DOC.014048vK,M,2018-08-01T15:55Z,2018-08-03T17:12Z,2.12,12.11,8.39,0.593,0.628,,hodom@battelleecology.org,,20201218T095850Z,RELEASE-2021
ade0e0eb-013a-422e-9b30-b12ac27ee268,D08,LENO,LENO_001,LENO_001.basePlot.bgc,2018-07-11T16:18Z,LENO_001-M-29-3.5-20180711,,LENO_001-M-29-3.5-20180711-SM,NEON.DOC.014048vK,M,2018-07-12T13:31Z,2018-07-16T15:10Z,2.15,12.11,7.95,0.717,0.582,,jwhite@battelleecology.org,,20201218T095850Z,RELEASE-2021
82a9af74-9904-404d-a197-f0d775c4ee97,D08,LENO,LENO_001,LENO_001.basePlot.bgc,2018-07-31T19:45Z,LENO_001-M-29-3.5-20180731,,LENO_001-M-29-3.5-20180731-SM,NEON.DOC.014048vK,M,2018-08-01T15:47Z,2018-08-03T17:12Z,2.16,12.17,8.25,0.644,0.608,,hodom@battelleecology.org,,20201218T095850Z,RELEASE-2021
cc3dadd8-4dc3-4774-853f-eb6089afa93b,D08,LENO,LENO_061,LENO_061.basePlot.bgc,2018-11-05T17:02Z,LENO_061-M-35.5-24.5-20181105,A00000047615,LENO_061-M-35.5-24.5-20181105-SM,NEON.DOC.014048vK,M,2018-11-06T15:02Z,2018-11-08T15:33Z,2.08,12.24,9.83,0.311,0.763,,khildebrand@battelleecology.org,,20201218T091646Z,RELEASE-2021
b325a780-a33e-47f9-a25f-c1aba548adde,D08,LENO,LENO_061,LENO_061.basePlot.bgc,2018-11-28T15:47Z,LENO_061-M-35.5-24.5-20181128,A00000048075,LENO_061-M-35.5-24.5-20181128-SM,NEON.DOC.014048vK,M,2018-11-29T16:00Z,2018-12-04T17:17Z,2.15,11.99,9.1,0.416,0.706,,khildebrand@battelleecology.org,,20201218T091646Z,RELEASE-2021
31aed72e-e378-4613-8660-501e2a1bcf34,D08,LENO,LENO_061,LENO_061.basePlot.bgc,2018-11-05T17:23Z,LENO_061-M-0-22-20181105,A00000047673,LENO_061-M-0-22-20181105-SM,NEON.DOC.014048vK,M,2018-11-06T15:02Z,2018-11-08T15:32Z,2.1,12.15,9.14,0.428,0.7,,khildebrand@battelleecology.org,,20201218T091646Z,RELEASE-2021
c01e827b-4143-4ce9-bd6e-6ef1a33e218d,D08,LENO,LENO_061,LENO_061.basePlot.bgc,2018-11-28T15:55Z,LENO_061-M-0-22-20181128,"",LENO_061-M-0-22-20181128-SM,NEON.DOC.014048vK,M,2018-11-29T16:00Z,2018-12-04T17:17Z,2.19,12.53,9.5,0.415,0.707,,khildebrand@battelleecology.org,,20201218T091646Z,RELEASE-2021
4751d79e-8e3f-4d4b-8ddb-f9bfa8f28794,D08,LENO,LENO_061,LENO_061.basePlot.bgc,2018-11-05T17:40Z,LENO_061-M-12-2.5-20181105,A00000047672,LENO_061-M-12-2.5-20181105-SM,NEON.DOC.014048vK,M,2018-11-06T15:07Z,2018-11-08T15:34Z,2.11,12.15,9.32,0.393,0.718,,khildebrand@battelleecology.org,,20201218T091646Z,RELEASE-2021
246500e7-df6c-4557-a180-9d15efe1656a,D08,LENO,LENO_061,LENO_061.basePlot.bgc,2018-11-28T16:02Z,LENO_061-M-12-2.5-20181128,A00000048076,LENO_061-M-12-2.5-20181128-SM,NEON.DOC.014048vK,M,2018-11-29T16:00Z,2018-12-04T17:17Z,2.17,12.49,9.52,0.404,0.712,,khildebrand@battelleecology.org,,20201218T091646Z,RELEASE-2021
0494b28b-0ac3-4c5d-96b9-36d9ff678514,D08,LENO,LENO_062,LENO_062.basePlot.bgc,2018-11-05T18:09Z,LENO_062-M-0.5-27-20181105,A00000047671,LENO_062-M-0.5-27-20181105-SM,NEON.DOC.014048vK,M,2018-11-06T15:10Z,2018-11-08T15:35Z,2.18,12.13,9.92,0.286,0.778,,khildebrand@battelleecology.org,,20201218T091646Z,RELEASE-2021
650c65f6-1d95-4376-909c-46f4dacce445,D08,LENO,LENO_062,LENO_062.basePlot.bgc,2018-11-28T16:22Z,LENO_062-M-0.5-27-20181128,A00000048078,LENO_062-M-0.5-27-20181128-SM,NEON.DOC.014048vK,M,2018-11-29T16:00Z,2018-12-04T17:16Z,2.09,12.37,9.56,0.376,0.727,,khildebrand@battelleecology.org,,20201218T091646Z,RELEASE-2021
e69b7d95-eab2-4075-9eff-4c11dd6d9a09,D08,LENO,LENO_062,LENO_062.basePlot.bgc,2018-11-05T18:22Z,LENO_062-M-18-2.5-20181105,A00000047670,LENO_062-M-18-2.5-20181105-SM,NEON.DOC.014048vK,M,2018-11-06T15:13Z,2018-11-08T15:22Z,2.14,12.2,9.92,0.293,0.773,,khildebrand@battelleecology.org,,20201218T091646Z,RELEASE-2021
a22d54be-0089-47c8-bf7a-cfba0ab57f5b,D08,LENO,LENO_062,LENO_062.basePlot.bgc,2018-11-28T16:33Z,LENO_062-M-18-2.5-20181128,A00000048080,LENO_062-M-18-2.5-20181128-SM,NEON.DOC.014048vK,M,2018-11-29T16:00Z,2018-12-04T17:16Z,2.17,12.4,9.27,0.441,0.694,,khildebrand@battelleecology.org,,20201218T091646Z,RELEASE-2021
6c63261e-f7b5-4610-abae-171ac69b9040,D08,LENO,LENO_062,LENO_062.basePlot.bgc,2018-11-05T18:35Z,LENO_062-M-39-27.5-20181105,A00000047669,LENO_062-M-39-27.5-20181105-SM,NEON.DOC.014048vK,M,2018-11-06T15:13Z,2018-11-08T15:35Z,2.11,12.31,9.6,0.362,0.734,,khildebrand@battelleecology.org,,20201218T091646Z,RELEASE-2021
feaa83ad-8570-4ebe-99b4-1f2ff1270f8c,D08,LENO,LENO_062,LENO_062.basePlot.bgc,2018-11-28T16:27Z,LENO_062-M-39-27.5-20181128,A00000048079,LENO_062-M-39-27.5-20181128-SM,NEON.DOC.014048vK,M,2018-11-29T16:00Z,2018-12-04T17:15Z,2.14,11.88,9.54,0.316,0.76,,khildebrand@battelleecology.org,,20201218T091646Z,RELEASE-2021
342bd71e-4d7f-4ee7-bbcf-05e4d07b458b,D08,LENO,LENO_064,LENO_064.basePlot.bgc,2018-11-05T19:22Z,LENO_064-M-30.5-35.5-20181105,A00000047668,LENO_064-M-30.5-35.5-20181105-SM,NEON.DOC.014048vK,M,2018-11-06T14:50Z,2018-11-08T15:30Z,2.1,12.26,10.09,0.272,0.786,,khildebrand@battelleecology.org,,20201218T091646Z,RELEASE-2021
adc8d576-4e1d-4316-902c-002cb58791af,D08,LENO,LENO_064,LENO_064.basePlot.bgc,2018-11-28T17:43Z,LENO_064-M-30.5-35.5-20181128,A00000048102,LENO_064-M-30.5-35.5-20181128-SM,NEON.DOC.014048vK,M,2018-11-29T16:00Z,2018-12-04T17:14Z,2.17,12.31,9.82,0.325,0.754,,khildebrand@battelleecology.org,,20201218T091646Z,RELEASE-2021
d109f485-3866-4e4b-bdff-84c044ab88fc,D08,LENO,LENO_064,LENO_064.basePlot.bgc,2018-11-05T19:35Z,LENO_064-M-6.5-28-20181105,A00000047667,LENO_064-M-6.5-28-20181105-SM,NEON.DOC.014048vK,M,2018-11-06T14:48Z,2018-11-08T15:29Z,2.1,12.68,11.19,0.164,0.859,,khildebrand@battelleecology.org,,20201218T091646Z,RELEASE-2021
5116580f-f992-45ea-8323-265dd3c50d65,D08,LENO,LENO_064,LENO_064.basePlot.bgc,2018-11-28T17:37Z,LENO_064-M-6.5-28-20181128,A00000048101,LENO_064-M-6.5-28-20181128-SM,NEON.DOC.014048vK,M,2018-11-29T16:00Z,2018-12-04T17:13Z,2.16,12.33,10.07,0.286,0.778,,khildebrand@battelleecology.org,,20201218T091646Z,RELEASE-2021
da94fc86-6478-4552-833f-099abd6de0bd,D08,LENO,LENO_064,LENO_064.basePlot.bgc,2018-11-05T19:47Z,LENO_064-M-19-6.5-20181105,A00000047700,LENO_064-M-19-6.5-20181105-SM,NEON.DOC.014048vK,M,2018-11-06T14:44Z,2018-11-08T15:29Z,2.15,12.24,10.37,0.227,0.815,,khildebrand@battelleecology.org,,20201218T091646Z,RELEASE-2021
30487e6f-c758-4db3-b07e-eb6b86122165,D08,LENO,LENO_064,LENO_064.basePlot.bgc,2018-11-28T17:33Z,LENO_064-M-19-6.5-20181128,A00000048084,LENO_064-M-19-6.5-20181128-SM,NEON.DOC.014048vK,M,2018-11-29T16:00Z,2018-12-04T17:13Z,2.13,12.18,10.27,0.235,0.81,,khildebrand@battelleecology.org,,20201218T091646Z,RELEASE-2021
8d1e6509-f934-4ea6-92f0-048bd40e99a2,D08,LENO,LENO_063,LENO_063.basePlot.bgc,2018-11-05T20:11Z,LENO_063-M-7.5-0.5-20181105,A00000047699,LENO_063-M-7.5-0.5-20181105-SM,NEON.DOC.014048vK,M,2018-11-06T14:55Z,2018-11-08T15:31Z,2.12,12.19,10,0.278,0.783,,khildebrand@battelleecology.org,,20201218T091646Z,RELEASE-2021
25449ed1-7c58-43d6-a5cc-d9ce864a9a44,D08,LENO,LENO_063,LENO_063.basePlot.bgc,2018-11-28T17:04Z,LENO_063-M-7.5-0.5-20181128,A00000048081,LENO_063-M-7.5-0.5-20181128-SM,NEON.DOC.014048vK,M,2018-11-29T16:00Z,2018-12-04T17:14Z,2.11,11.9,9.66,0.297,0.771,,khildebrand@battelleecology.org,,20201218T091646Z,RELEASE-2021
24a03a0a-09eb-4c37-a821-bad4c77f8730,D08,LENO,LENO_063,LENO_063.basePlot.bgc,2018-11-05T20:24Z,LENO_063-M-2-34-20181105,A00000047698,LENO_063-M-2-34-20181105-SM,NEON.DOC.014048vK,M,2018-11-06T14:53Z,2018-11-08T15:31Z,2.13,12.51,9.36,0.436,0.697,,khildebrand@battelleecology.org,,20201218T091646Z,RELEASE-2021
d6f212f4-01b6-45e5-8351-f26cdbf6eba5,D08,LENO,LENO_063,LENO_063.basePlot.bgc,2018-11-28T17:08Z,LENO_063-M-2-34-20181128,A00000048083,LENO_063-M-2-34-20181128-SM,NEON.DOC.014048vK,M,2018-11-29T16:00Z,2018-12-04T17:14Z,2.19,12.08,9.65,0.326,0.754,,khildebrand@battelleecology.org,,20201218T091646Z,RELEASE-2021
b2c99279-bd53-41d0-a520-feb4b936ffa4,D08,LENO,LENO_063,LENO_063.basePlot.bgc,2018-11-05T20:38Z,LENO_063-M-33-12.5-20181105,A00000047697,LENO_063-M-33-12.5-20181105-SM,NEON.DOC.014048vK,M,2018-11-06T14:58Z,2018-11-08T15:32Z,2.11,12.1,9.38,0.374,0.728,,khildebrand@battelleecology.org,,20201218T091646Z,RELEASE-2021
526a58dd-c8fd-44ff-8463-3e328ea00625,D08,LENO,LENO_063,LENO_063.basePlot.bgc,2018-11-28T17:00Z,LENO_063-M-33-12.5-20181128,A00000048082,LENO_063-M-33-12.5-20181128-SM,NEON.DOC.014048vK,M,2018-11-29T16:00Z,2018-12-04T17:15Z,2.18,11.78,9.68,0.28,0.781,,khildebrand@battelleecology.org,,20201218T091646Z,RELEASE-2021
2fa69077-ccf5-4c31-9de8-ff2266e5d269,D08,LENO,LENO_001,LENO_001.basePlot.bgc,2018-11-05T21:22Z,LENO_001-M-19.5-39-20181105,A00000047696,LENO_001-M-19.5-39-20181105-SM,NEON.DOC.014048vK,M,2018-11-06T15:21Z,2018-11-08T15:28Z,2.15,12.48,9.54,0.398,0.715,,khildebrand@battelleecology.org,,20201218T091646Z,RELEASE-2021
dd79d0c8-3991-4275-89fa-26cd3359f250,D08,LENO,LENO_001,LENO_001.basePlot.bgc,2018-11-28T18:16Z,LENO_001-M-19.5-39-20181128,A00000048104,LENO_001-M-19.5-39-20181128-SM,NEON.DOC.014048vK,M,2018-11-29T16:00Z,2018-12-04T17:26Z,2.15,12.21,8.98,0.473,0.679,,khildebrand@battelleecology.org,,20201218T091646Z,RELEASE-2021
33674a09-cec5-47a1-be58-260680e6f7fe,D08,LENO,LENO_001,LENO_001.basePlot.bgc,2018-11-05T21:35Z,LENO_001-M-34-20.5-20181105,A00000047695,LENO_001-M-34-20.5-20181105-SM,NEON.DOC.014048vK,M,2018-11-06T15:19Z,2018-11-08T15:37Z,2.11,12.34,8.94,0.498,0.668,,khildebrand@battelleecology.org,,20201218T091646Z,RELEASE-2021
6c95eb95-ede6-44c7-9c38-87b5ab416f11,D08,LENO,LENO_001,LENO_001.basePlot.bgc,2018-11-28T18:21Z,LENO_001-M-34-20.5-20181128,A00000048105,LENO_001-M-34-20.5-20181128-SM,NEON.DOC.014048vK,M,2018-11-29T16:00Z,2018-12-04T17:27Z,2.1,12.09,8.58,0.542,0.649,,khildebrand@battelleecology.org,,20201218T091646Z,RELEASE-2021
f8d71a68-a366-4c24-86b9-a2f0a375fecd,D08,LENO,LENO_001,LENO_001.basePlot.bgc,2018-11-05T21:48Z,LENO_001-M-35-7-20181105,A00000047694,LENO_001-M-35-7-20181105-SM,NEON.DOC.014048vK,M,2018-11-06T15:17Z,2018-11-08T15:36Z,2.13,12.36,9.12,0.464,0.683,,khildebrand@battelleecology.org,,20201218T091646Z,RELEASE-2021
3e0929f6-0aa3-4cd8-956b-2465d72842ad,D08,LENO,LENO_001,LENO_001.basePlot.bgc,2018-11-28T18:08Z,LENO_001-M-35-7-20181128,A00000048103,LENO_001-M-35-7-20181128-SM,NEON.DOC.014048vK,M,2018-11-29T16:00Z,2018-12-04T17:27Z,2.1,12.21,8.97,0.472,0.68,,khildebrand@battelleecology.org,,20201218T091646Z,RELEASE-2021
36a47dcd-2bd6-4df1-b310-b55db7eb038a,D08,LENO,LENO_005,LENO_005.basePlot.bgc,2018-11-08T14:43Z,LENO_005-M-28-1-20181108,A00000047652,LENO_005-M-28-1-20181108-SM,NEON.DOC.014048vF,M,2018-11-09T14:31Z,2018-11-12T17:54Z,2.15,12.43,10.67,0.207,0.829,,mensley-field@battelleecology.org,,20201218T091646Z,RELEASE-2021
9a5a7f05-3c06-4925-8e87-da6a6b797ce8,D08,LENO,LENO_005,LENO_005.basePlot.bgc,2018-11-28T18:19Z,LENO_005-M-28-1-20181128,A00000048095,LENO_005-M-28-1-20181128-SM,NEON.DOC.014048vK,M,2018-11-29T16:00Z,2018-12-04T17:20Z,2.14,12.19,10.52,0.199,0.834,,khildebrand@battelleecology.org,,20201218T091646Z,RELEASE-2021
5cee1a39-bcdf-427d-9418-41354b2f4370,D08,LENO,LENO_005,LENO_005.basePlot.bgc,2018-11-08T15:00Z,LENO_005-M-0-6-20181108,A00000047683,LENO_005-M-0-6-20181108-SM,NEON.DOC.014048vF,M,2018-11-09T14:34Z,2018-11-12T17:53Z,2.14,12.9,10.29,0.32,0.757,,mensley-field@battelleecology.org,,20201218T091646Z,RELEASE-2021
35ad53b7-d80e-4fbc-999c-6942d5e4f3c9,D08,LENO,LENO_005,LENO_005.basePlot.bgc,2018-11-28T18:28Z,LENO_005-M-0-6-20181128,A00000048098,LENO_005-M-0-6-20181128-SM,NEON.DOC.014048vK,M,2018-11-29T16:00Z,2018-12-04T17:19Z,2.15,12.38,10.13,0.282,0.78,,khildebrand@battelleecology.org,,20201218T091646Z,RELEASE-2021
81115504-c3e2-45d0-b2c1-0634a29313e9,D08,LENO,LENO_005,LENO_005.basePlot.bgc,2018-11-08T15:20Z,LENO_005-M-11-38-20181108,A00000047682,LENO_005-M-11-38-20181108-SM,NEON.DOC.014048vF,M,2018-11-09T14:29Z,2018-11-12T17:46Z,2.12,12.64,10.25,0.294,0.773,,mensley-field@battelleecology.org,,20201218T091646Z,RELEASE-2021
408bc506-3244-4d2e-8c9e-7b781c8ba414,D08,LENO,LENO_005,LENO_005.basePlot.bgc,2018-11-28T18:23Z,LENO_005-M-11-38-20181128,A00000048097,LENO_005-M-11-38-20181128-SM,NEON.DOC.014048vK,M,2018-11-29T16:00Z,2018-12-04T17:20Z,2.11,12.03,9.94,0.267,0.789,,khildebrand@battelleecology.org,,20201218T091646Z,RELEASE-2021
aa3473a3-b94b-4467-8f49-e8f2b3776b8b,D08,LENO,LENO_004,LENO_004.basePlot.bgc,2018-11-08T16:09Z,LENO_004-M-25-31-20181108,A00000047655,LENO_004-M-25-31-20181108-SM,NEON.DOC.014048vF,M,2018-11-09T14:58Z,2018-11-12T17:41Z,2.18,12.06,9.74,0.307,0.765,,mensley-field@battelleecology.org,,20201218T091646Z,RELEASE-2021
559b8f2d-1687-4b83-ab30-58d7de31c9eb,D08,LENO,LENO_004,LENO_004.basePlot.bgc,2018-11-28T18:51Z,LENO_004-M-25-31-20181128,A00000048099,LENO_004-M-25-31-20181128-SM,NEON.DOC.014048vK,M,2018-11-29T16:00Z,2018-12-04T17:23Z,2.18,12.04,9.53,0.341,0.745,,khildebrand@battelleecology.org,,20201218T091646Z,RELEASE-2021
e4fc754c-c2b2-4ff7-918e-7de5cec009cd,D08,LENO,LENO_004,LENO_004.basePlot.bgc,2018-11-08T16:30Z,LENO_004-M-5.5-39.5-20181108,A00000047654,LENO_004-M-5.5-39.5-20181108-SM,NEON.DOC.014048vF,M,2018-11-09T14:55Z,2018-11-12T17:49Z,2.08,12.3,9.79,0.326,0.754,,mensley-field@battelleecology.org,,20201218T091646Z,RELEASE-2021
aa8392f2-71af-4783-8886-8dae682f6e1c,D08,LENO,LENO_004,LENO_004.basePlot.bgc,2018-11-28T19:03Z,LENO_004-M-5.5-39.5-20181128,A00000048086,LENO_004-M-5.5-39.5-20181128-SM,NEON.DOC.014048vK,M,2018-11-29T16:00Z,2018-12-04T17:21Z,2.14,12.14,9.99,0.274,0.785,,khildebrand@battelleecology.org,,20201218T091646Z,RELEASE-2021
7024a6ce-57f5-4e5e-8028-407c042eada6,D08,LENO,LENO_004,LENO_004.basePlot.bgc,2018-11-08T16:51Z,LENO_004-M-28.5-6.5-20181108,A00000047656,LENO_004-M-28.5-6.5-20181108-SM,NEON.DOC.014048vF,M,2018-11-09T14:57Z,2018-11-12T17:45Z,2.1,12.1,9.68,0.319,0.758,,mensley-field@battelleecology.org,,20201218T091646Z,RELEASE-2021
82318c79-11a0-4416-b6ea-e9f18c929de1,D08,LENO,LENO_004,LENO_004.basePlot.bgc,2018-11-28T18:57Z,LENO_004-M-28.5-6.5-20181128,A00000048100,LENO_004-M-28.5-6.5-20181128-SM,NEON.DOC.014048vK,M,2018-11-29T16:00Z,2018-12-04T17:23Z,2.15,12.31,9.9,0.311,0.763,,khildebrand@battelleecology.org,,20201218T091646Z,RELEASE-2021
97d7ca13-6374-43e4-8da5-e4e5160e1b65,D08,LENO,LENO_006,LENO_006.basePlot.bgc,2018-11-08T17:38Z,LENO_006-M-37-2-20181108,A00000047653,LENO_006-M-37-2-20181108-SM,NEON.DOC.014048vF,M,2018-11-09T14:49Z,2018-11-12T17:44Z,2.09,12.6,9.15,0.489,0.672,,mensley-field@battelleecology.org,,20201218T091646Z,RELEASE-2021
5d1c93b2-2bfa-4dcf-b80d-d17b707ac0c5,D08,LENO,LENO_006,LENO_006.basePlot.bgc,2018-11-28T17:40Z,LENO_006-M-37-2-20181128,A00000048096,LENO_006-M-37-2-20181128-SM,NEON.DOC.014048vK,M,2018-11-29T16:00Z,2018-12-04T17:18Z,2.17,12.12,8.8,0.501,0.666,,khildebrand@battelleecology.org,,20201218T091646Z,RELEASE-2021
598edc9e-9d91-4cec-bf0d-683eae6204e0,D08,LENO,LENO_006,LENO_006.basePlot.bgc,2018-11-08T17:58Z,LENO_006-M-25-36-20181108,A00000047651,LENO_006-M-25-36-20181108-SM,NEON.DOC.014048vF,M,2018-11-09T14:53Z,2018-11-12T17:50Z,2.11,12.45,9.24,0.45,0.69,,mensley-field@battelleecology.org,,20201218T091646Z,RELEASE-2021
203db6af-d0e7-405b-a5d3-87962f70b24d,D08,LENO,LENO_006,LENO_006.basePlot.bgc,2018-11-28T17:35Z,LENO_006-M-25-36-20181128,A00000048094,LENO_006-M-25-36-20181128-SM,NEON.DOC.014048vK,M,2018-11-29T16:00Z,2018-12-04T17:18Z,2.15,12.14,9.08,0.442,0.694,,khildebrand@battelleecology.org,,20201218T091646Z,RELEASE-2021
614d2631-72dc-43d7-8e75-7247b125e211,D08,LENO,LENO_006,LENO_006.basePlot.bgc,2018-11-08T18:21Z,LENO_006-M-12-32-20181108,A00000047650,LENO_006-M-12-32-20181108-SM,NEON.DOC.014048vF,M,2018-11-09T14:51Z,2018-11-12T17:48Z,2.11,12.39,9.23,0.444,0.693,,mensley-field@battelleecology.org,,20201218T091646Z,RELEASE-2021
961e8d22-8713-4af7-a45e-7c2322e69615,D08,LENO,LENO_006,LENO_006.basePlot.bgc,2018-11-28T17:31Z,LENO_006-M-12-32-20181128,A00000048093,LENO_006-M-12-32-20181128-SM,NEON.DOC.014048vK,M,2018-11-29T16:00Z,2018-12-04T17:18Z,2.16,12.42,8.76,0.555,0.643,,khildebrand@battelleecology.org,,20201218T091646Z,RELEASE-2021
20b5e939-acc7-4110-ac7d-54ee4ff45f76,D08,LENO,LENO_003,LENO_003.basePlot.bgc,2018-11-08T19:10Z,LENO_003-M-17-3.5-20181108,A00000047681,LENO_003-M-17-3.5-20181108-SM,NEON.DOC.014048vF,M,2018-11-09T14:39Z,2018-11-12T17:53Z,2.13,12.74,9.36,0.467,0.681,,mensley-field@battelleecology.org,,20201218T091646Z,RELEASE-2021
89e12d46-d15e-4182-907c-7e2117f9ac15,D08,LENO,LENO_003,LENO_003.basePlot.bgc,2018-11-28T16:43Z,LENO_003-M-17-3.5-20181128,A00000048091,LENO_003-M-17-3.5-20181128-SM,NEON.DOC.014048vK,M,2018-11-29T16:00Z,2018-12-04T17:24Z,2.11,12.2,8.92,0.482,0.675,,khildebrand@battelleecology.org,,20201218T091646Z,RELEASE-2021
56a85c10-4bec-4c93-9ad0-417428685c4c,D08,LENO,LENO_003,LENO_003.basePlot.bgc,2018-11-08T19:35Z,LENO_003-M-29-7-20181108,A00000047693,LENO_003-M-29-7-20181108-SM,NEON.DOC.014048vF,M,2018-11-09T14:37Z,2018-11-12T17:49Z,2.14,12.29,8.89,0.504,0.665,,mensley-field@battelleecology.org,,20201218T091646Z,RELEASE-2021
8be2ef14-b25e-44f3-a95d-49fee7d312ea,D08,LENO,LENO_003,LENO_003.basePlot.bgc,2018-11-28T16:38Z,LENO_003-M-29-7-20181128,A00000048090,LENO_003-M-29-7-20181128-SM,NEON.DOC.014048vK,M,2018-11-29T16:00Z,2018-12-04T17:24Z,2.19,12.16,8.69,0.534,0.652,,khildebrand@battelleecology.org,,20201218T091646Z,RELEASE-2021
62f979ac-7821-438d-8ea1-3d0a21a655ef,D08,LENO,LENO_003,LENO_003.basePlot.bgc,2018-11-08T19:48Z,LENO_003-M-39-36-20181108,A00000047692,LENO_003-M-39-36-20181108-SM,NEON.DOC.014048vF,M,2018-11-09T14:35Z,2018-11-12T17:46Z,2.1,12.9,9.17,0.528,0.655,,mensley-field@battelleecology.org,,20201218T091646Z,RELEASE-2021
4eccec61-158c-4d95-83c8-dc54e3191c98,D08,LENO,LENO_003,LENO_003.basePlot.bgc,2018-11-28T16:51Z,LENO_003-M-39-36-20181128,A00000048092,LENO_003-M-39-36-20181128-SM,NEON.DOC.014048vK,M,2018-11-29T16:00Z,2018-12-04T17:24Z,2.1,12.09,8.73,0.507,0.664,,khildebrand@battelleecology.org,,20201218T091646Z,RELEASE-2021
aa930e33-2c3f-4436-9964-caa43df2014f,D08,LENO,LENO_002,LENO_002.basePlot.bgc,2018-11-08T20:36Z,LENO_002-M-9.5-30-20181108,A00000047691,LENO_002-M-9.5-30-20181108-SM,NEON.DOC.014048vF,M,2018-11-09T14:42Z,2018-11-12T17:44Z,2.1,12.3,9.04,0.47,0.68,,mensley-field@battelleecology.org,,20201218T091646Z,RELEASE-2021
99994842-a683-4a29-bbaf-56745709275e,D08,LENO,LENO_002,LENO_002.basePlot.bgc,2018-11-28T15:52Z,LENO_002-M-9.5-30-20181128,A00000048088,LENO_002-M-9.5-30-20181128-SM,NEON.DOC.014048vK,M,2018-11-29T16:00Z,2018-12-04T17:26Z,2.11,11.95,8.31,0.587,0.63,,khildebrand@battelleecology.org,,20201218T091646Z,RELEASE-2021
2349770d-42cd-45ef-bee2-3a85ba0c564f,D08,LENO,LENO_002,LENO_002.basePlot.bgc,2018-11-08T20:52Z,LENO_002-M-31.5-20-20181108,A00000047690,LENO_002-M-31.5-20-20181108-SM,NEON.DOC.014048vF,M,2018-11-09T14:47Z,2018-11-12T17:51Z,2.15,12.6,9.02,0.521,0.657,,mensley-field@battelleecology.org,,20201218T091646Z,RELEASE-2021
f2aec3f7-d64b-4f1c-a179-3b5ca6243788,D08,LENO,LENO_002,LENO_002.basePlot.bgc,2018-11-28T15:59Z,LENO_002-M-31.5-20-20181128,A00000048087,LENO_002-M-31.5-20-20181128-SM,NEON.DOC.014048vK,M,2018-11-29T16:00Z,2018-12-04T17:25Z,2.12,12.39,8.41,0.633,0.612,,khildebrand@battelleecology.org,,20201218T091646Z,RELEASE-2021
2ce1b5ee-30a2-419c-86a4-d01bcd1ea92d,D08,LENO,LENO_002,LENO_002.basePlot.bgc,2018-11-08T21:14Z,LENO_002-M-13-7.5-20181108,A00000047689,LENO_002-M-13-7.5-20181108-SM,NEON.DOC.014048vF,M,2018-11-09T14:45Z,2018-11-12T17:48Z,2.12,12.54,9.31,0.449,0.69,,mensley-field@battelleecology.org,,20201218T091646Z,RELEASE-2021
6f3b2106-344d-47bb-8a69-e9e7e1fce511,D08,LENO,LENO_002,LENO_002.basePlot.bgc,2018-11-28T16:13Z,LENO_002-M-13-7.5-20181128,A00000048089,LENO_002-M-13-7.5-20181128-SM,NEON.DOC.014048vK,M,2018-11-29T16:00Z,2018-12-04T17:25Z,2.13,12.29,9.16,0.445,0.692,,khildebrand@battelleecology.org,,20201218T091646Z,RELEASE-2021
446af31b-1e02-4dd1-a492-077f86354a45,D08,LENO,LENO_061,LENO_061.basePlot.bgc,2019-05-21T14:08Z,LENO_061-M-3.5-1.5-20190521,A00000082492,LENO_061-M-3.5-1.5-20190521-SM,NEON.DOC.014048vL,M,2019-05-22T15:39Z,2019-05-28T15:46Z,2.16,12.16,9.42,0.377,0.726,,0000-0002-7418-5509,,20201218T162322Z,RELEASE-2021
14cf34fe-70d4-4782-803e-a7f2e7635606,D08,LENO,LENO_004,LENO_004.basePlot.bgc,2019-05-21T14:35Z,LENO_004-M-19.5-38.5-20190521,A00000082478,LENO_004-M-19.5-38.5-20190521-SM,NEON.DOC.014048vL,M,2019-05-22T15:52Z,2019-05-28T15:51Z,2.11,12.14,10.06,0.262,0.793,,0000-0001-6892-534X,,20201218T162322Z,RELEASE-2021
