uid,namedLocation,date,domainID,siteID,plotID,plotType,nlcdClass,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,easting,northing,utmZone,elevation,elevationUncertainty,samplingImpractical,eventID,eventType,dataCollected,subplotsSampled,samplingProtocolVersion,targetTaxaPresent,woodyTargetTaxaPresent,nonWoodyTargetTaxaPresent,treesPresent,treesAbsentList,shrubsPresent,shrubsAbsentList,lianasPresent,lianasAbsentList,nestedSubplotAreaShrubSapling,nestedSubplotAreaLiana,totalSampledAreaTrees,totalSampledAreaShrubSapling,totalSampledAreaLiana,remarks,measuredBy,recordedBy,dataQF,publicationDate,release,cactiPresent,cactiAbsentList,fernsPresent,fernsAbsentList,yuccasPresent,yuccasAbsentList,palmsPresent,palmsAbsentList,ocotillosPresent,ocotillosAbsentList,xerophyllumPresent,xerophyllumAbsentList,nestedSubplotAreaOther,totalSampledAreaOther
18409acc-5d50-4467-b099-53d8792f1d8e,DELA_015.basePlot.vst,2015-08-27,D08,DELA,DELA_015,distributed,woodyWetlands,32.52874,-87.813389,WGS84,20.1,423614.13,3599336.55,16N,23.4,0.2,,vst_DELA_2015,,,,NEON.DOC.000987vE,,,,,,,,,,10,noneSelected,400,80,400,,mrichards@field-ops.org,hshirley@field-ops.org,legacyData,20220104T181723Z,RELEASE-2022,,,,,,,,,,,,,,
ca97ef27-4e15-468a-91c2-1e155ebb7d89,DELA_014.basePlot.vst,2015-08-27,D08,DELA,DELA_014,distributed,evergreenForest,32.529789,-87.818194,WGS84,20.2,423163.77,3599456.29,16N,26.1,0.3,,vst_DELA_2015,,,,NEON.DOC.000987vE,,,,,,,,,,noneSelected,noneSelected,400,400,400,,lnagel@field-ops.org,hshirley@field-ops.org,legacyData,20220104T181723Z,RELEASE-2022,,,,,,,,,,,,,,
029c097b-928f-4823-a0d2-01c99b4c2419,DELA_018.basePlot.vst,2015-08-27,D08,DELA,DELA_018,distributed,woodyWetlands,32.540987,-87.799108,WGS84,20.1,424965.49,3600684.06,16N,24.9,0.1,,vst_DELA_2015,,,,NEON.DOC.000987vE,,,,,,,,,,25,25,400,200,200,,mwiegmann@neoninc.org,hshirley@field-ops.org,legacyData,20220104T181723Z,RELEASE-2022,,,,,,,,,,,,,,
3c0b1b87-d5f2-45c0-be12-e59be071cec3,DELA_012.basePlot.vst,2015-08-27,D08,DELA,DELA_012,distributed,woodyWetlands,32.531168,-87.816626,WGS84,20.1,423312.2,3599608.04,16N,23.5,0.2,,vst_DELA_2015,,,,NEON.DOC.000987vE,,,,,,,,,,25,noneSelected,400,200,400,,lnagel@field-ops.org,glawrence@field-ops.org,legacyData,20220104T181723Z,RELEASE-2022,,,,,,,,,,,,,,
b472ce60-3491-4a5a-9b1b-fa90aa9adbfe,DELA_016.basePlot.vst,2015-08-28,D08,DELA,DELA_016,distributed,evergreenForest,32.535814,-87.808008,WGS84,20.3,424125.43,3600116.9,16N,22.4,0.6,,vst_DELA_2015,,,,NEON.DOC.000987vE,,,,,,,,,,10,noneSelected,400,80,400,,mrichards@field-ops.org,hshirley@field-ops.org,legacyData,20220104T181723Z,RELEASE-2022,,,,,,,,,,,,,,
0894eeae-8407-44bd-8bab-69115ba63711,DELA_010.basePlot.vst,2015-08-28,D08,DELA,DELA_010,distributed,woodyWetlands,32.540456,-87.800089,WGS84,20.1,424872.93,3600625.89,16N,23.7,0.2,,vst_DELA_2015,,,,NEON.DOC.000987vE,,,,,,,,,,10,10,400,80,80,,anewman@field-ops.org,hshirley@field-ops.org,legacyData,20220104T181723Z,RELEASE-2022,,,,,,,,,,,,,,
3d14791d-b980-4272-8577-d82db42a49b3,DELA_001.basePlot.vst,2015-08-31,D08,DELA,DELA_001,distributed,woodyWetlands,32.532072,-87.805439,WGS84,20.1,424363.54,3599700.25,16N,28.6,0.2,,vst_DELA_2015,,,,NEON.DOC.000987vE,,,,,,,,,,noneSelected,noneSelected,400,400,400,,mrichards@field-ops.org,hshirley@field-ops.org,legacyData,20220104T181723Z,RELEASE-2022,,,,,,,,,,,,,,
4df42597-2c59-47ac-9ef6-492e99b31cba,DELA_019.basePlot.vst,2015-08-31,D08,DELA,DELA_019,distributed,woodyWetlands,32.536383,-87.802597,WGS84,20.1,424634.03,3600176.14,16N,23.2,0.1,,vst_DELA_2015,,,,NEON.DOC.000987vE,,,,,,,,,,25,25,400,200,200,,anewman@field-ops.org,hshirley@field-ops.org,legacyData,20220104T181723Z,RELEASE-2022,,,,,,,,,,,,,,
e64fd014-e804-4d96-abef-a73ed2a23b95,DELA_017.basePlot.vst,2015-09-01,D08,DELA,DELA_017,distributed,woodyWetlands,32.53257,-87.806696,WGS84,20.1,424245.91,3599756.35,16N,25.4,0.1,,vst_DELA_2015,,,,NEON.DOC.000987vE,,,,,,,,,,10,noneSelected,400,80,400,,mrichards@field-ops.org,hshirley@field-ops.org,legacyData,20220104T181203Z,RELEASE-2022,,,,,,,,,,,,,,
1b382be0-4e56-4402-ad15-1c558a234731,DELA_009.basePlot.vst,2015-09-01,D08,DELA,DELA_009,distributed,woodyWetlands,32.534101,-87.816942,WGS84,20.2,423285.02,3599933.41,16N,25.7,0.2,,vst_DELA_2015,,,,NEON.DOC.000987vE,,,,,,,,,,noneSelected,noneSelected,400,400,400,,nleder@field-ops.org,hshirley@field-ops.org,legacyData,20220104T181203Z,RELEASE-2022,,,,,,,,,,,,,,
84fac5a1-0840-480c-88eb-55cdbddb2a4e,DELA_020.basePlot.vst,2015-09-02,D08,DELA,DELA_020,distributed,woodyWetlands,32.538834,-87.801338,WGS84,20.1,424754.3,3600446.96,16N,26.2,0.1,,vst_DELA_2015,,,,NEON.DOC.000987vE,,,,,,,,,,noneSelected,noneSelected,400,400,400,,anewman@field-ops.org,hshirley@field-ops.org,legacyData,20220104T181203Z,RELEASE-2022,,,,,,,,,,,,,,
5678dda1-5682-4304-ba6d-84065750d03a,DELA_002.basePlot.vst,2015-09-02,D08,DELA,DELA_002,distributed,woodyWetlands,32.532479,-87.818534,WGS84,20.2,423134.13,3599754.74,16N,24,0.4,,vst_DELA_2015,,,,NEON.DOC.000987vE,,,,,,,,,,noneSelected,noneSelected,400,400,400,,glawrence@field-ops.org,hshirley@field-ops.org,legacyData,20220104T181203Z,RELEASE-2022,,,,,,,,,,,,,,
99381bd0-608a-4e8d-8ee1-b69bee46111e,DELA_007.basePlot.vst,2015-09-02,D08,DELA,DELA_007,distributed,woodyWetlands,32.538023,-87.801,WGS84,20.2,424785.36,3600356.82,16N,29.5,0.3,,vst_DELA_2015,,,,NEON.DOC.000987vE,,,,,,,,,,25,noneSelected,400,200,400,,hshirley@field-ops.org,hshirley@field-ops.org,legacyData,20220104T181203Z,RELEASE-2022,,,,,,,,,,,,,,
c3c73e8e-a428-4dbe-913a-8755662dc5be,DELA_006.basePlot.vst,2015-09-03,D08,DELA,DELA_006,distributed,woodyWetlands,32.533913,-87.803842,WGS84,20.1,424515.05,3599903.21,16N,26.6,0.2,,vst_DELA_2015,,,,NEON.DOC.000987vE,,,,,,,,,,25,25,400,200,200,,mrichards@field-ops.org,hshirley@field-ops.org,legacyData,20220104T181203Z,RELEASE-2022,,,,,,,,,,,,,,
fa1803e8-1af7-479e-aea3-d5ace852d52b,DELA_008.basePlot.vst,2015-09-10,D08,DELA,DELA_008,distributed,woodyWetlands,32.540078,-87.814098,WGS84,20.1,423557.15,3600593.95,16N,21.8,0.1,,vst_DELA_2015,,,,NEON.DOC.000987vE,,,,,,,,,,25,10,400,200,80,,hshirley@field-ops.org,hshirley@field-ops.org,legacyData,20220104T181203Z,RELEASE-2022,,,,,,,,,,,,,,
6bbb2ae4-2adc-42f2-aacc-f56e743212bc,DELA_046.basePlot.vst,2015-09-14,D08,DELA,DELA_046,tower,deciduousForest,32.537716,-87.805473,WGS84,20.2,424365.07,3600325.95,16N,26.2,0.2,,vst_DELA_2015,,,,NEON.DOC.000987vE,,,,,,,,,,100,noneSelected,800,400,800,,awyatt@neoninc.org,lnagel@field-ops.org,legacyData,20220104T181203Z,RELEASE-2022,,,,,,,,,,,,,,
8c8b5be2-0ad3-4f26-9b32-cdb27d651245,DELA_051.basePlot.vst,2015-09-15,D08,DELA,DELA_051,tower,deciduousForest,32.538534,-87.806138,WGS84,20.1,424303.31,3600417.1,16N,24.2,0.2,,vst_DELA_2015,,,,NEON.DOC.000987vE,,,,,,,,,,100,100,800,400,400,,anewman@field-ops.org,lnagel@field-ops.org,legacyData,20220104T181203Z,RELEASE-2022,,,,,,,,,,,,,,
72d0f676-b2a3-4629-a59b-8caad4225d84,DELA_053.basePlot.vst,2015-09-15,D08,DELA,DELA_053,tower,deciduousForest,32.537467,-87.804178,WGS84,20.2,424486.47,3600297.43,16N,26.4,0.2,,vst_DELA_2015,,,,NEON.DOC.000987vE,,,,,,,,,,100,noneSelected,800,400,800,,mrichards@field-ops.org,lnagel@field-ops.org,legacyData,20220104T181203Z,RELEASE-2022,,,,,,,,,,,,,,
6803ddd7-70bc-402d-9a51-d2a34ae2aea8,DELA_040.basePlot.vst,2015-09-16,D08,DELA,DELA_040,tower,woodyWetlands,32.538802,-87.804522,WGS84,20.1,424455.29,3600445.67,16N,29.4,0.2,,vst_DELA_2015,,,,NEON.DOC.000987vE,,,,,,,,,,noneSelected,noneSelected,800,800,800,,mrichards@field-ops.org,mrichards@field-ops.org,legacyData,20220104T181203Z,RELEASE-2022,,,,,,,,,,,,,,
110bc3c0-4ca9-40a2-99e6-fa669c30e828,DELA_043.basePlot.vst,2015-09-16,D08,DELA,DELA_043,tower,deciduousForest,32.539601,-87.806784,WGS84,20.1,424243.55,3600535.85,16N,25.9,0.1,,vst_DELA_2015,,,,NEON.DOC.000987vE,,,,,,,,,,25,100,800,100,400,,anewman@field-ops.org,lnagel@field-ops.org,legacyData,20220104T181203Z,RELEASE-2022,,,,,,,,,,,,,,
0f64ea4b-2c22-4f8b-b7ca-14992612c022,DELA_052.basePlot.vst,2015-09-17,D08,DELA,DELA_052,tower,deciduousForest,32.539602,-87.808066,WGS84,20.1,424123.17,3600536.87,16N,24.4,0.1,,vst_DELA_2015,,,,NEON.DOC.000987vE,,,,,,,,,,100,noneSelected,800,400,800,,mrichards@field-ops.org,khammer@field-ops.org,legacyData,20220104T181203Z,RELEASE-2022,,,,,,,,,,,,,,
77fce535-9716-4278-99dc-110cf9eae13a,DELA_041.basePlot.vst,2015-09-17,D08,DELA,DELA_041,tower,deciduousForest,32.540702,-87.80774,WGS84,20.1,424154.7,3600658.58,16N,23.6,0.2,,vst_DELA_2015,,,,NEON.DOC.000987vE,,,,,,,,,,noneSelected,noneSelected,800,800,800,,calvis@field-ops.org,lnagel@field-ops.org,legacyData,20220104T181203Z,RELEASE-2022,,,,,,,,,,,,,,
5568e0f5-5e2a-41cb-8ec0-0807db41fee1,DELA_044.basePlot.vst,2015-09-18,D08,DELA,DELA_044,tower,deciduousForest,32.540687,-87.806187,WGS84,20.1,424300.52,3600655.81,16N,28.5,0.2,,vst_DELA_2015,,,,NEON.DOC.000987vE,,,,,,,,,,100,noneSelected,800,400,800,,mrichards@field-ops.org,kressel@field-ops.org,legacyData,20220104T181203Z,RELEASE-2022,,,,,,,,,,,,,,
11406ae2-6c27-4760-b834-0e9731abae8a,DELA_039.basePlot.vst,2015-09-21,D08,DELA,DELA_039,tower,woodyWetlands,32.542588,-87.805842,WGS84,20.1,424334.51,3600866.31,16N,24,0.1,,vst_DELA_2015,,,,NEON.DOC.000987vE,,,,,,,,,,25,noneSelected,800,100,800,,awyatt@neoninc.org,calvis@field-ops.org,legacyData,20220104T181203Z,RELEASE-2022,,,,,,,,,,,,,,
f313ea7e-91b2-4267-98dd-287d919d5158,DELA_054.basePlot.vst,2015-09-22,D08,DELA,DELA_054,tower,deciduousForest,32.541258,-87.803252,WGS84,20.1,424576.59,3600717.03,16N,24.2,0.1,,vst_DELA_2015,,,,NEON.DOC.000987vE,,,,,,,,,,25,noneSelected,800,100,800,,anewman@field-ops.org,lnagel@field-ops.org,legacyData,20220104T181203Z,RELEASE-2022,,,,,,,,,,,,,,
8c298897-1128-463f-9160-06f746809b03,DELA_045.basePlot.vst,2015-09-22,D08,DELA,DELA_045,tower,woodyWetlands,32.540164,-87.803565,WGS84,20.1,424546.29,3600595.97,16N,26.7,0.2,,vst_DELA_2015,,,,NEON.DOC.000987vE,,,,,,,,,,25,noneSelected,800,100,800,,mrichards@field-ops.org,lnagel@field-ops.org,legacyData,20220104T181203Z,RELEASE-2022,,,,,,,,,,,,,,
26d54ff5-7bba-4ee6-bc76-d2b475aad5b2,DELA_042.basePlot.vst,2015-09-23,D08,DELA,DELA_042,tower,deciduousForest,32.541786,-87.805209,WGS84,20.2,424393.27,3600776.95,16N,24.2,0.2,,vst_DELA_2015,,,,NEON.DOC.000987vE,,,,,,,,,,10,noneSelected,800,40,800,,awyatt@neoninc.org,lnagel@field-ops.org,legacyData,20220104T181203Z,RELEASE-2022,,,,,,,,,,,,,,
33b8450f-db9e-4e48-bdd3-6421452f957c,DELA_055.basePlot.vst,2015-09-23,D08,DELA,DELA_055,tower,deciduousForest,32.541757,-87.807759,WGS84,20.1,424153.81,3600775.55,16N,25.3,0.2,,vst_DELA_2015,,,,NEON.DOC.000987vE,,,,,,,,,,10,25,800,40,100,,anewman@field-ops.org,jwhite@neoninc.org,legacyData,20220104T181203Z,RELEASE-2022,,,,,,,,,,,,,,
d44cfa22-2258-4df4-b989-7ee6d0bc0f30,DELA_050.basePlot.vst,2015-09-24,D08,DELA,DELA_050,tower,deciduousForest,32.539898,-87.805178,WGS84,20.1,424394.6,3600567.63,16N,25.2,0.1,,vst_DELA_2015,,,,NEON.DOC.000987vE,,,,,,,,,,100,noneSelected,800,400,800,,mrichards@field-ops.org,lnagel@field-ops.org,legacyData,20220104T181203Z,RELEASE-2022,,,,,,,,,,,,,,
fdff3dd0-95cb-4a4b-94cc-8ea0f678432a,DELA_037.basePlot.vst,2015-09-24,D08,DELA,DELA_037,tower,woodyWetlands,32.539627,-87.801968,WGS84,20.1,424695.8,3600535.31,16N,27.1,0.1,,vst_DELA_2015,,,,NEON.DOC.000987vE,,,,,,,,,,25,noneSelected,800,100,800,,hshirley@field-ops.org,hshirley@field-ops.org,legacyData,20220104T181203Z,RELEASE-2022,,,,,,,,,,,,,,
e70ac25b-bd82-48c3-a905-1bc7543aefd3,DELA_056.basePlot.vst,2015-09-25,D08,DELA,DELA_056,tower,woodyWetlands,32.540988,-87.80198,WGS84,20.1,424695.81,3600686.2,16N,28.1,0.1,,vst_DELA_2015,,,,NEON.DOC.000987vE,,,,,,,,,,100,noneSelected,800,400,800,,nleder@field-ops.org,anewman@field-ops.org,legacyData,20220104T181203Z,RELEASE-2022,,,,,,,,,,,,,,
68cea6a4-b788-420a-853b-3ba07c520c6f,DELA_048.basePlot.vst,2015-09-28,D08,DELA,DELA_048,tower,deciduousForest,32.540206,-87.799123,WGS84,20.1,424963.43,3600597.49,16N,27.7,0.2,,vst_DELA_2015,,,,NEON.DOC.000987vE,,,,,,,,,,100,100,800,400,400,,glawrence@field-ops.org,khammer@field-ops.org,legacyData,20220104T181203Z,RELEASE-2022,,,,,,,,,,,,,,
98f9205c-589d-4c7a-8c0d-5b34a5f9162a,DELA_047.basePlot.vst,2015-09-28,D08,DELA,DELA_047,tower,woodyWetlands,32.539652,-87.800368,WGS84,20.1,424846.07,3600536.95,16N,23.3,0.1,,vst_DELA_2015,,,,NEON.DOC.000987vE,,,,,,,,,,100,100,800,400,400,,calvis@field-ops.org,kressel@field-ops.org,legacyData,20220104T181203Z,RELEASE-2022,,,,,,,,,,,,,,
009550fe-576c-4c99-bcaf-1f3fcfe5fc6b,DELA_049.basePlot.vst,2015-09-29,D08,DELA,DELA_049,tower,woodyWetlands,32.542073,-87.802307,WGS84,20.2,424666.01,3600806.71,16N,24.2,0.2,,vst_DELA_2015,,,,NEON.DOC.000987vE,,,,,,,,,,noneSelected,noneSelected,800,800,800,,anewman@field-ops.org,khammer@field-ops.org,legacyData,20220104T181203Z,RELEASE-2022,,,,,,,,,,,,,,
664d5742-d996-42f4-ae35-2852a4545de1,DELA_038.basePlot.vst,2015-09-29,D08,DELA,DELA_038,tower,woodyWetlands,32.54229,-87.806804,WGS84,20.1,424243.93,3600833.95,16N,25.5,0.1,,vst_DELA_2015,,,,NEON.DOC.000987vE,,,,,,,,,,100,25,800,400,100,,awyatt@neoninc.org,glawrence@field-ops.org,legacyData,20220104T181203Z,RELEASE-2022,,,,,,,,,,,,,,
c26633f6-2e29-4b74-a8ca-66136780b507,DELA_055.basePlot.vst,2016-09-07,D08,DELA,DELA_055,tower,deciduousForest,32.541757,-87.807759,WGS84,20.1,424153.81,3600775.55,16N,25.3,0.2,,vst_DELA_2016,,,,NEON.DOC.000987vE,N,,,"",,"",,"",,25,10,800,100,40,,mmattox@field-ops.org,bharrison@field-ops.org,,20220104T174006Z,RELEASE-2022,,,,,,,,,,,,,,
c486ebc9-c871-43b8-90f7-700ad44c7fb2,DELA_042.basePlot.vst,2016-09-08,D08,DELA,DELA_042,tower,deciduousForest,32.541786,-87.805209,WGS84,20.2,424393.27,3600776.95,16N,24.2,0.2,,vst_DELA_2016,,,,NEON.DOC.000987vE,N,,,"",,"",,"",,100,10,800,400,40,,nleder@field-ops.org,ekilburn@field-ops.org,,20220104T174006Z,RELEASE-2022,,,,,,,,,,,,,,
d747ac24-035b-44c6-b487-ecdd9b10553a,DELA_046.basePlot.vst,2016-09-12,D08,DELA,DELA_046,tower,deciduousForest,32.537716,-87.805473,WGS84,20.2,424365.07,3600325.95,16N,26.2,0.2,,vst_DELA_2016,,,,NEON.DOC.000987vE,N,,,"",,"",,"",,noneSelected,100,800,800,400,,mmattox@field-ops.org,bharrison@field-ops.org,,20220104T174006Z,RELEASE-2022,,,,,,,,,,,,,,
d3054159-e191-4d10-a6d1-bc6954c0d95d,DELA_040.basePlot.vst,2016-09-19,D08,DELA,DELA_040,tower,woodyWetlands,32.538802,-87.804522,WGS84,20.1,424455.29,3600445.67,16N,29.4,0.2,,vst_DELA_2016,,,,NEON.DOC.000987vE,N,,,"",,"",,"",,noneSelected,noneSelected,800,800,800,,kjones01@field-ops.org,bharrison@field-ops.org,,20220104T174006Z,RELEASE-2022,,,,,,,,,,,,,,
4880f662-633b-425c-86cc-e237407ae543,DELA_051.basePlot.vst,2016-09-20,D08,DELA,DELA_051,tower,deciduousForest,32.538534,-87.806138,WGS84,20.1,424303.31,3600417.1,16N,24.2,0.2,,vst_DELA_2016,,,,NEON.DOC.000987vE,Y,,,N,,N,,N,,100,100,800,400,400,,kjones01@field-ops.org,bharrison@field-ops.org,,20220104T174006Z,RELEASE-2022,,,,,,,,,,,,,,
60000018-002e-42df-bbf6-293fa9c5046d,DELA_038.basePlot.vst,2016-09-21,D08,DELA,DELA_038,tower,woodyWetlands,32.54229,-87.806804,WGS84,20.1,424243.93,3600833.95,16N,25.5,0.1,,vst_DELA_2016,,,,NEON.DOC.000987vE,N,,,"",,"",,"",,25,100,800,100,400,,kparis@neoninc.org,ekilburn@field-ops.org,,20220104T174006Z,RELEASE-2022,,,,,,,,,,,,,,
e56108ee-a2fc-448e-a55e-ae5ade420b8a,DELA_037.basePlot.vst,2016-09-22,D08,DELA,DELA_037,tower,woodyWetlands,32.539627,-87.801968,WGS84,20.1,424695.8,3600535.31,16N,27.1,0.1,,vst_DELA_2016,,,,NEON.DOC.000987vE,N,,,"",,"",,"",,noneSelected,25,800,800,100,,mmattox@field-ops.org,bharrison@field-ops.org,,20220104T174006Z,RELEASE-2022,,,,,,,,,,,,,,
556e2d88-274f-4a29-bfcb-9b6af68ce03c,DELA_041.basePlot.vst,2016-09-26,D08,DELA,DELA_041,tower,deciduousForest,32.540702,-87.80774,WGS84,20.1,424154.7,3600658.58,16N,23.6,0.2,,vst_DELA_2016,,,,NEON.DOC.000987vE,N,,,"",,"",,"",,noneSelected,noneSelected,800,800,800,,kparis@neoninc.org,bharrison@field-ops.org,,20220104T174006Z,RELEASE-2022,,,,,,,,,,,,,,
f2179bcb-5552-442d-9192-07e987218df6,DELA_043.basePlot.vst,2016-09-27,D08,DELA,DELA_043,tower,deciduousForest,32.539601,-87.806784,WGS84,20.1,424243.55,3600535.85,16N,25.9,0.1,,vst_DELA_2016,,,,NEON.DOC.000987vE,N,,,"",,"",,"",,25,100,800,100,400,,mmattox@field-ops.org,bharrison@field-ops.org,,20220104T174006Z,RELEASE-2022,,,,,,,,,,,,,,
eb732b9c-4e59-4fff-be3c-f9bc2ed4404b,DELA_044.basePlot.vst,2016-09-29,D08,DELA,DELA_044,tower,deciduousForest,32.540687,-87.806187,WGS84,20.1,424300.52,3600655.81,16N,28.5,0.2,,vst_DELA_2016,,,,NEON.DOC.000987vE,N,,,"",,"",,"",,noneSelected,100,800,800,400,,ctittle@field-ops.org,kparis@neoninc.org,,20220104T174006Z,RELEASE-2022,,,,,,,,,,,,,,
b46b578d-474d-4b11-a4bb-2e647bb75f0b,DELA_039.basePlot.vst,2016-09-29,D08,DELA,DELA_039,tower,woodyWetlands,32.542588,-87.805842,WGS84,20.1,424334.51,3600866.31,16N,24,0.1,,vst_DELA_2016,,,,NEON.DOC.000987vE,N,,,"",,"",,"",,noneSelected,25,800,800,100,,gpierce@field-ops.org,ekilburn@field-ops.org,,20220104T174006Z,RELEASE-2022,,,,,,,,,,,,,,
dcfea633-a0b2-4249-84f6-e54bb91d73c5,DELA_045.basePlot.vst,2016-10-03,D08,DELA,DELA_045,tower,woodyWetlands,32.540164,-87.803565,WGS84,20.1,424546.29,3600595.97,16N,26.7,0.2,,vst_DELA_2016,,,,NEON.DOC.000987vE,N,,,,,,,,,25,noneSelected,800,100,800,,mmattox@field-ops.org,ekilburn@field-ops.org,,20220104T174337Z,RELEASE-2022,,,,,,,,,,,,,,
39034efc-4de0-408a-a7d4-cd618d5f8b67,DELA_048.basePlot.vst,2016-10-03,D08,DELA,DELA_048,tower,deciduousForest,32.540206,-87.799123,WGS84,20.1,424963.43,3600597.49,16N,27.7,0.2,,vst_DELA_2016,,,,NEON.DOC.000987vE,N,,,,,,,,,100,100,800,400,400,,khildebrand@field-ops.org,bharrison@field-ops.org,,20220104T174337Z,RELEASE-2022,,,,,,,,,,,,,,
f6d438c0-c077-4c65-a75c-1920aabb9a3c,DELA_047.basePlot.vst,2016-10-04,D08,DELA,DELA_047,tower,woodyWetlands,32.539652,-87.800368,WGS84,20.1,424846.07,3600536.95,16N,23.3,0.1,,vst_DELA_2016,,,,NEON.DOC.000987vE,N,,,,,,,,,100,100,800,400,400,,mmattox@field-ops.org,bharrison@field-ops.org,,20220104T174337Z,RELEASE-2022,,,,,,,,,,,,,,
4af23650-2f76-4089-99c4-ff09c9c88751,DELA_054.basePlot.vst,2016-10-06,D08,DELA,DELA_054,tower,deciduousForest,32.541258,-87.803252,WGS84,20.1,424576.59,3600717.03,16N,24.2,0.1,,vst_DELA_2016,,,,NEON.DOC.000987vE,N,,,,,,,,,25,noneSelected,800,100,800,,mmattox@field-ops.org,kparis@neoninc.org,,20220104T174337Z,RELEASE-2022,,,,,,,,,,,,,,
d5820faa-6112-40bf-b325-03212b6f3bc3,DELA_049.basePlot.vst,2016-10-10,D08,DELA,DELA_049,tower,woodyWetlands,32.542073,-87.802307,WGS84,20.2,424666.01,3600806.71,16N,24.2,0.2,,vst_DELA_2016,,,,NEON.DOC.000987vE,N,,,,,,,,,noneSelected,noneSelected,800,800,800,,nleder@field-ops.org,bharrison@field-ops.org,,20220104T174337Z,RELEASE-2022,,,,,,,,,,,,,,
5d17ae30-1d46-43fb-ab7c-f6232c47a21c,DELA_056.basePlot.vst,2016-10-10,D08,DELA,DELA_056,tower,woodyWetlands,32.540988,-87.80198,WGS84,20.1,424695.81,3600686.2,16N,28.1,0.1,,vst_DELA_2016,,,,NEON.DOC.000987vE,N,,,,,,,,,100,noneSelected,800,400,800,,nleder@field-ops.org,bharrison@field-ops.org,,20220104T174337Z,RELEASE-2022,,,,,,,,,,,,,,
7c50381d-710d-4a20-b35f-3ed2b63ea6d7,DELA_053.basePlot.vst,2016-10-10,D08,DELA,DELA_053,tower,deciduousForest,32.537467,-87.804178,WGS84,20.2,424486.47,3600297.43,16N,26.4,0.2,,vst_DELA_2016,,,,NEON.DOC.000987vE,N,,,,,,,,,noneSelected,100,800,800,400,,kparis@neoninc.org,mmattox@field-ops.org,,20220104T174337Z,RELEASE-2022,,,,,,,,,,,,,,
167c3ea9-b233-4d32-bcb9-887c411dd7e0,DELA_050.basePlot.vst,2016-10-11,D08,DELA,DELA_050,tower,deciduousForest,32.539898,-87.805178,WGS84,20.1,424394.6,3600567.63,16N,25.2,0.1,,vst_DELA_2016,,,,NEON.DOC.000987vE,N,,,,,,,,,noneSelected,100,800,800,400,,pkulakowski@field-ops.org,bharrison@field-ops.org,,20220104T174337Z,RELEASE-2022,,,,,,,,,,,,,,
277ccd3c-47d2-4515-a2fa-fc5484e6fb90,DELA_052.basePlot.vst,2016-10-11,D08,DELA,DELA_052,tower,deciduousForest,32.539602,-87.808066,WGS84,20.1,424123.17,3600536.87,16N,24.4,0.1,,vst_DELA_2016,,,,NEON.DOC.000987vE,N,,,,,,,,,noneSelected,100,800,800,400,,mmattox@field-ops.org,ekilburn@field-ops.org,,20220104T174337Z,RELEASE-2022,,,,,,,,,,,,,,
5008fe66-5d5b-4dd3-b7ad-daaa219f59ff,DELA_037.basePlot.vst,2017-10-19,D08,DELA,DELA_037,tower,woodyWetlands,32.539627,-87.801968,WGS84,20.1,424695.8,3600535.31,16N,27.1,0.1,,vst_DELA_2017,,,21 | 23,NEON.DOC.000987vG,Y,,,Y,,N,,Y,,25,noneSelected,800,100,800,,kparis@battelleecology.org,dmitchell@battelleecology.org,,20220104T181105Z,RELEASE-2022,,,,,,,,,,,,,,
a4213fd2-3b1f-4c11-abfa-7d2832cb1329,DELA_039.basePlot.vst,2017-10-23,D08,DELA,DELA_039,tower,woodyWetlands,32.542588,-87.805842,WGS84,20.1,424334.51,3600866.31,16N,24,0.1,,vst_DELA_2017,,,23 | 39,NEON.DOC.000987vG,N,,,"",,"",,"",,25,noneSelected,800,100,800,,kparis@battelleecology.org,kjones01@battelleecology.org,,20220104T181105Z,RELEASE-2022,,,,,,,,,,,,,,
d6970ef7-9298-4c9b-a3a0-af46d6623dbd,DELA_038.basePlot.vst,2017-10-24,D08,DELA,DELA_038,tower,woodyWetlands,32.54229,-87.806804,WGS84,20.1,424243.93,3600833.95,16N,25.5,0.1,,vst_DELA_2017,,,21 | 39,NEON.DOC.000987vE,N,,,"",,"",,"",,100,25,800,400,100,,lnagel@battelleecology.org,kparis@battelleecology.org,,20220104T181105Z,RELEASE-2022,,,,,,,,,,,,,,
b284992e-d40e-4dc1-b87c-1bfd4c9dc330,DELA_040.basePlot.vst,2017-10-25,D08,DELA,DELA_040,tower,woodyWetlands,32.538802,-87.804522,WGS84,20.1,424455.29,3600445.67,16N,29.4,0.2,,vst_DELA_2017,,,21 | 23,NEON.DOC.000987vE,N,,,"",,"",,"",,noneSelected,noneSelected,800,800,800,,lnagel@battelleecology.org,dmitchell@battelleecology.org,,20220104T181105Z,RELEASE-2022,,,,,,,,,,,,,,
2315ae95-6fe0-44ab-bdee-da87af8001c4,DELA_041.basePlot.vst,2017-10-25,D08,DELA,DELA_041,tower,deciduousForest,32.540702,-87.80774,WGS84,20.1,424154.7,3600658.58,16N,23.6,0.2,,vst_DELA_2017,,,21 | 39,NEON.DOC.000987vE,N,,,"",,"",,"",,noneSelected,noneSelected,800,800,800,,lnagel@battelleecology.org,dmitchell@battelleecology.org,,20220104T181105Z,RELEASE-2022,,,,,,,,,,,,,,
